areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E92000001,England,nation,2020-11-04,248.4
E92000001,England,nation,2020-11-03,247.5
E92000001,England,nation,2020-11-02,244.1
E92000001,England,nation,2020-11-01,234.6
E92000001,England,nation,2020-10-31,234.2
E92000001,England,nation,2020-10-30,232.7
E92000001,England,nation,2020-10-29,229.9
E92000001,England,nation,2020-10-28,229.2
E92000001,England,nation,2020-10-27,231.4
E92000001,England,nation,2020-10-26,232.9
E92000001,England,nation,2020-10-25,231.8
E92000001,England,nation,2020-10-24,229.3
E92000001,England,nation,2020-10-23,227.2
E92000001,England,nation,2020-10-22,220.8
E92000001,England,nation,2020-10-21,213.0
E92000001,England,nation,2020-10-20,203.9
E92000001,England,nation,2020-10-19,193.3
E92000001,England,nation,2020-10-18,182.8
E92000001,England,nation,2020-10-17,178.9
E92000001,England,nation,2020-10-16,175.1
E92000001,England,nation,2020-10-15,172.2
E92000001,England,nation,2020-10-14,172.3
E92000001,England,nation,2020-10-13,170.1
E92000001,England,nation,2020-10-12,168.0
E92000001,England,nation,2020-10-11,164.1
E92000001,England,nation,2020-10-10,164.4
E92000001,England,nation,2020-10-09,163.6
E92000001,England,nation,2020-10-08,161.0
E92000001,England,nation,2020-10-07,153.9
E92000001,England,nation,2020-10-06,145.5
E92000001,England,nation,2020-10-05,135.6
E92000001,England,nation,2020-10-04,125.7
E92000001,England,nation,2020-10-03,118.8
E92000001,England,nation,2020-10-02,111.6
E92000001,England,nation,2020-10-01,101.6
E92000001,England,nation,2020-09-30,92.6
E92000001,England,nation,2020-09-29,84.3
E92000001,England,nation,2020-09-28,78.2
E92000001,England,nation,2020-09-27,71.3
E92000001,England,nation,2020-09-26,68.8
E92000001,England,nation,2020-09-25,66.1
E92000001,England,nation,2020-09-24,62.9
E92000001,England,nation,2020-09-23,58.7
E92000001,England,nation,2020-09-22,54.9
E92000001,England,nation,2020-09-21,50.7
E92000001,England,nation,2020-09-20,47.6
E92000001,England,nation,2020-09-19,42.4
E92000001,England,nation,2020-09-18,38.9
E92000001,England,nation,2020-09-17,36.4
E92000001,England,nation,2020-09-16,34.9
E92000001,England,nation,2020-09-15,33.4
E92000001,England,nation,2020-09-14,33.4
E92000001,England,nation,2020-09-13,34.4
E92000001,England,nation,2020-09-12,35.1
E92000001,England,nation,2020-09-11,35.0
E92000001,England,nation,2020-09-10,34.6
E92000001,England,nation,2020-09-09,33.8
E92000001,England,nation,2020-09-08,33.5
E92000001,England,nation,2020-09-07,31.5
E92000001,England,nation,2020-09-06,27.5
E92000001,England,nation,2020-09-05,25.6
E92000001,England,nation,2020-09-04,23.6
E92000001,England,nation,2020-09-03,21.4
E92000001,England,nation,2020-09-02,19.0
E92000001,England,nation,2020-09-01,16.3
E92000001,England,nation,2020-08-31,14.7
E92000001,England,nation,2020-08-30,14.5
E92000001,England,nation,2020-08-29,14.0
E92000001,England,nation,2020-08-28,13.5
E92000001,England,nation,2020-08-27,12.8
E92000001,England,nation,2020-08-26,12.6
E92000001,England,nation,2020-08-25,12.5
E92000001,England,nation,2020-08-24,12.3
E92000001,England,nation,2020-08-23,12.3
E92000001,England,nation,2020-08-22,12.0
E92000001,England,nation,2020-08-21,11.8
E92000001,England,nation,2020-08-20,11.9
E92000001,England,nation,2020-08-19,11.5
E92000001,England,nation,2020-08-18,11.5
E92000001,England,nation,2020-08-17,12.1
E92000001,England,nation,2020-08-16,12.4
E92000001,England,nation,2020-08-15,12.5
E92000001,England,nation,2020-08-14,12.5
E92000001,England,nation,2020-08-13,12.2
E92000001,England,nation,2020-08-12,12.1
E92000001,England,nation,2020-08-11,11.9
E92000001,England,nation,2020-08-10,11.4
E92000001,England,nation,2020-08-09,10.6
E92000001,England,nation,2020-08-08,10.5
E92000001,England,nation,2020-08-07,10.3
E92000001,England,nation,2020-08-06,9.9
E92000001,England,nation,2020-08-05,9.6
E92000001,England,nation,2020-08-04,9.7
E92000001,England,nation,2020-08-03,9.4
E92000001,England,nation,2020-08-02,9.1
E92000001,England,nation,2020-08-01,9.1
E92000001,England,nation,2020-07-31,9.1
E92000001,England,nation,2020-07-30,9.2
E92000001,England,nation,2020-07-29,9.0
E92000001,England,nation,2020-07-28,8.6
E92000001,England,nation,2020-07-27,8.4
E92000001,England,nation,2020-07-26,8.3
E92000001,England,nation,2020-07-25,8.2
E92000001,England,nation,2020-07-24,8.1
E92000001,England,nation,2020-07-23,7.8
E92000001,England,nation,2020-07-22,7.6
E92000001,England,nation,2020-07-21,7.6
E92000001,England,nation,2020-07-20,7.5
E92000001,England,nation,2020-07-19,7.4
E92000001,England,nation,2020-07-18,7.2
E92000001,England,nation,2020-07-17,7.2
E92000001,England,nation,2020-07-16,7.1
E92000001,England,nation,2020-07-15,7.2
E92000001,England,nation,2020-07-14,7.1
E92000001,England,nation,2020-07-13,7.0
E92000001,England,nation,2020-07-12,6.9
E92000001,England,nation,2020-07-11,7.2
E92000001,England,nation,2020-07-10,7.2
E92000001,England,nation,2020-07-09,7.2
E92000001,England,nation,2020-07-08,7.0
E92000001,England,nation,2020-07-07,6.8
E92000001,England,nation,2020-07-06,6.9
E92000001,England,nation,2020-07-05,6.9
E92000001,England,nation,2020-07-04,6.6
E92000001,England,nation,2020-07-03,6.8
E92000001,England,nation,2020-07-02,7.0
E92000001,England,nation,2020-07-01,7.2
E92000001,England,nation,2020-06-30,7.4
E92000001,England,nation,2020-06-29,7.7
E92000001,England,nation,2020-06-28,7.9
E92000001,England,nation,2020-06-27,8.2
E92000001,England,nation,2020-06-26,8.4
E92000001,England,nation,2020-06-25,8.7
E92000001,England,nation,2020-06-24,9.2
E92000001,England,nation,2020-06-23,9.5
E92000001,England,nation,2020-06-22,10.0
E92000001,England,nation,2020-06-21,10.2
E92000001,England,nation,2020-06-20,10.6
E92000001,England,nation,2020-06-19,10.9
E92000001,England,nation,2020-06-18,11.1
E92000001,England,nation,2020-06-17,11.0
E92000001,England,nation,2020-06-16,11.3
E92000001,England,nation,2020-06-15,11.5
E92000001,England,nation,2020-06-14,11.6
E92000001,England,nation,2020-06-13,11.4
E92000001,England,nation,2020-06-12,11.3
E92000001,England,nation,2020-06-11,11.4
E92000001,England,nation,2020-06-10,11.8
E92000001,England,nation,2020-06-09,12.1
E92000001,England,nation,2020-06-08,12.7
E92000001,England,nation,2020-06-07,13.3
E92000001,England,nation,2020-06-06,13.8
E92000001,England,nation,2020-06-05,14.3
E92000001,England,nation,2020-06-04,14.9
E92000001,England,nation,2020-06-03,15.7
E92000001,England,nation,2020-06-02,16.3
E92000001,England,nation,2020-06-01,16.5
E92000001,England,nation,2020-05-31,16.6
E92000001,England,nation,2020-05-30,17.0
E92000001,England,nation,2020-05-29,17.6
E92000001,England,nation,2020-05-28,18.3
E92000001,England,nation,2020-05-27,19.6
E92000001,England,nation,2020-05-26,20.9
E92000001,England,nation,2020-05-25,22.9
E92000001,England,nation,2020-05-24,24.4
E92000001,England,nation,2020-05-23,25.0
E92000001,England,nation,2020-05-22,25.9
E92000001,England,nation,2020-05-21,26.5
E92000001,England,nation,2020-05-20,26.4
E92000001,England,nation,2020-05-19,27.4
E92000001,England,nation,2020-05-18,28.0
E92000001,England,nation,2020-05-17,29.5
E92000001,England,nation,2020-05-16,30.2
E92000001,England,nation,2020-05-15,30.2
E92000001,England,nation,2020-05-14,31.1
E92000001,England,nation,2020-05-13,32.8
E92000001,England,nation,2020-05-12,33.5
E92000001,England,nation,2020-05-11,33.8
E92000001,England,nation,2020-05-10,33.4
E92000001,England,nation,2020-05-09,34.5
E92000001,England,nation,2020-05-08,36.3
E92000001,England,nation,2020-05-07,38.9
E92000001,England,nation,2020-05-06,40.8
E92000001,England,nation,2020-05-05,43.4
E92000001,England,nation,2020-05-04,45.2
E92000001,England,nation,2020-05-03,47.3
E92000001,England,nation,2020-05-02,48.1
E92000001,England,nation,2020-05-01,49.2
E92000001,England,nation,2020-04-30,49.7
E92000001,England,nation,2020-04-29,50.1
E92000001,England,nation,2020-04-28,50.3
E92000001,England,nation,2020-04-27,50.1
E92000001,England,nation,2020-04-26,49.4
E92000001,England,nation,2020-04-25,50.1
E92000001,England,nation,2020-04-24,51.4
E92000001,England,nation,2020-04-23,50.9
E92000001,England,nation,2020-04-22,50.6
E92000001,England,nation,2020-04-21,49.5
E92000001,England,nation,2020-04-20,48.8
E92000001,England,nation,2020-04-19,48.4
E92000001,England,nation,2020-04-18,47.4
E92000001,England,nation,2020-04-17,45.6
E92000001,England,nation,2020-04-16,44.7
E92000001,England,nation,2020-04-15,44.2
E92000001,England,nation,2020-04-14,44.3
E92000001,England,nation,2020-04-13,46.1
E92000001,England,nation,2020-04-12,47.8
E92000001,England,nation,2020-04-11,48.0
E92000001,England,nation,2020-04-10,48.6
E92000001,England,nation,2020-04-09,49.5
E92000001,England,nation,2020-04-08,49.6
E92000001,England,nation,2020-04-07,49.3
E92000001,England,nation,2020-04-06,47.9
E92000001,England,nation,2020-04-05,46.3
E92000001,England,nation,2020-04-04,45.2
E92000001,England,nation,2020-04-03,43.3
E92000001,England,nation,2020-04-02,40.8
E92000001,England,nation,2020-04-01,38.2
E92000001,England,nation,2020-03-31,34.9
E92000001,England,nation,2020-03-30,31.8
E92000001,England,nation,2020-03-29,29.1
E92000001,England,nation,2020-03-28,26.9
E92000001,England,nation,2020-03-27,24.6
E92000001,England,nation,2020-03-26,21.8
E92000001,England,nation,2020-03-25,18.8
E92000001,England,nation,2020-03-24,16.3
E92000001,England,nation,2020-03-23,13.9
E92000001,England,nation,2020-03-22,11.4
E92000001,England,nation,2020-03-21,9.9
E92000001,England,nation,2020-03-20,8.6
E92000001,England,nation,2020-03-19,7.4
E92000001,England,nation,2020-03-18,6.5
E92000001,England,nation,2020-03-17,5.5
E92000001,England,nation,2020-03-16,4.7
E92000001,England,nation,2020-03-15,4.0
E92000001,England,nation,2020-03-14,3.4
E92000001,England,nation,2020-03-13,2.9
E92000001,England,nation,2020-03-12,2.3
E92000001,England,nation,2020-03-11,1.7
E92000001,England,nation,2020-03-10,1.1
E92000001,England,nation,2020-03-09,0.8
E92000001,England,nation,2020-03-08,0.6
E92000001,England,nation,2020-03-07,0.6
E92000001,England,nation,2020-03-06,0.5
E92000001,England,nation,2020-03-05,0.4
E92000001,England,nation,2020-03-04,0.3
E92000001,England,nation,2020-03-03,0.2
E92000001,England,nation,2020-03-02,0.1
E92000001,England,nation,2020-03-01,0.1
E92000001,England,nation,2020-02-29,0.1
E92000001,England,nation,2020-02-28,0.1
N92000002,Northern Ireland,nation,2022-05-15,100.1
N92000002,Northern Ireland,nation,2022-05-14,102.2
N92000002,Northern Ireland,nation,2022-05-13,105.2
N92000002,Northern Ireland,nation,2022-05-12,107.8
N92000002,Northern Ireland,nation,2022-05-11,112.6
N92000002,Northern Ireland,nation,2022-05-10,115.5
N92000002,Northern Ireland,nation,2022-05-09,117.6
N92000002,Northern Ireland,nation,2022-05-08,114.3
N92000002,Northern Ireland,nation,2022-05-07,110.2
N92000002,Northern Ireland,nation,2022-05-06,107.5
N92000002,Northern Ireland,nation,2022-05-05,108.6
N92000002,Northern Ireland,nation,2022-05-04,108.1
N92000002,Northern Ireland,nation,2022-05-03,108.9
N92000002,Northern Ireland,nation,2022-05-02,108.8
N92000002,Northern Ireland,nation,2022-05-01,116.5
N92000002,Northern Ireland,nation,2022-04-30,126.8
N92000002,Northern Ireland,nation,2022-04-29,136.4
N92000002,Northern Ireland,nation,2022-04-28,146.6
N92000002,Northern Ireland,nation,2022-04-27,163.8
N92000002,Northern Ireland,nation,2022-04-26,180.7
N92000002,Northern Ireland,nation,2022-04-25,199.1
N92000002,Northern Ireland,nation,2022-04-24,206.3
N92000002,Northern Ireland,nation,2022-04-23,205.1
N92000002,Northern Ireland,nation,2022-04-22,209.5
N92000002,Northern Ireland,nation,2022-04-21,212.3
N92000002,Northern Ireland,nation,2022-04-20,213.9
N92000002,Northern Ireland,nation,2022-04-19,219.3
N92000002,Northern Ireland,nation,2022-04-18,224.0
N92000002,Northern Ireland,nation,2022-04-17,240.8
N92000002,Northern Ireland,nation,2022-04-16,256.7
N92000002,Northern Ireland,nation,2022-04-15,262.9
N92000002,Northern Ireland,nation,2022-04-14,270.9
N92000002,Northern Ireland,nation,2022-04-13,286.5
N92000002,Northern Ireland,nation,2022-04-12,301.7
N92000002,Northern Ireland,nation,2022-04-11,324.0
N92000002,Northern Ireland,nation,2022-04-10,345.7
N92000002,Northern Ireland,nation,2022-04-09,360.6
N92000002,Northern Ireland,nation,2022-04-08,372.2
N92000002,Northern Ireland,nation,2022-04-07,388.4
N92000002,Northern Ireland,nation,2022-04-06,397.2
N92000002,Northern Ireland,nation,2022-04-05,412.9
N92000002,Northern Ireland,nation,2022-04-04,425.1
N92000002,Northern Ireland,nation,2022-04-03,446.7
N92000002,Northern Ireland,nation,2022-04-02,464.7
N92000002,Northern Ireland,nation,2022-04-01,483.9
N92000002,Northern Ireland,nation,2022-03-31,507.5
N92000002,Northern Ireland,nation,2022-03-30,546.3
N92000002,Northern Ireland,nation,2022-03-29,596.7
N92000002,Northern Ireland,nation,2022-03-28,646.4
N92000002,Northern Ireland,nation,2022-03-27,704.7
N92000002,Northern Ireland,nation,2022-03-26,748.8
N92000002,Northern Ireland,nation,2022-03-25,773.6
N92000002,Northern Ireland,nation,2022-03-24,788.0
N92000002,Northern Ireland,nation,2022-03-23,778.5
N92000002,Northern Ireland,nation,2022-03-22,763.2
N92000002,Northern Ireland,nation,2022-03-21,763.2
N92000002,Northern Ireland,nation,2022-03-20,749.0
N92000002,Northern Ireland,nation,2022-03-19,742.5
N92000002,Northern Ireland,nation,2022-03-18,744.7
N92000002,Northern Ireland,nation,2022-03-17,758.2
N92000002,Northern Ireland,nation,2022-03-16,786.8
N92000002,Northern Ireland,nation,2022-03-15,813.0
N92000002,Northern Ireland,nation,2022-03-14,828.1
N92000002,Northern Ireland,nation,2022-03-13,835.5
N92000002,Northern Ireland,nation,2022-03-12,843.9
N92000002,Northern Ireland,nation,2022-03-11,847.6
N92000002,Northern Ireland,nation,2022-03-10,842.6
N92000002,Northern Ireland,nation,2022-03-09,839.7
N92000002,Northern Ireland,nation,2022-03-08,832.5
N92000002,Northern Ireland,nation,2022-03-07,822.4
N92000002,Northern Ireland,nation,2022-03-06,812.6
N92000002,Northern Ireland,nation,2022-03-05,806.3
N92000002,Northern Ireland,nation,2022-03-04,798.2
N92000002,Northern Ireland,nation,2022-03-03,789.9
N92000002,Northern Ireland,nation,2022-03-02,775.7
N92000002,Northern Ireland,nation,2022-03-01,774.4
N92000002,Northern Ireland,nation,2022-02-28,783.9
N92000002,Northern Ireland,nation,2022-02-27,802.1
N92000002,Northern Ireland,nation,2022-02-26,820.4
N92000002,Northern Ireland,nation,2022-02-25,835.7
N92000002,Northern Ireland,nation,2022-02-24,856.1
N92000002,Northern Ireland,nation,2022-02-23,879.6
N92000002,Northern Ireland,nation,2022-02-22,909.1
N92000002,Northern Ireland,nation,2022-02-21,919.2
N92000002,Northern Ireland,nation,2022-02-20,926.2
N92000002,Northern Ireland,nation,2022-02-19,930.1
N92000002,Northern Ireland,nation,2022-02-18,945.4
N92000002,Northern Ireland,nation,2022-02-17,963.4
N92000002,Northern Ireland,nation,2022-02-16,988.8
N92000002,Northern Ireland,nation,2022-02-15,1016.6
N92000002,Northern Ireland,nation,2022-02-14,1067.7
N92000002,Northern Ireland,nation,2022-02-13,1124.4
N92000002,Northern Ireland,nation,2022-02-12,1160.5
N92000002,Northern Ireland,nation,2022-02-11,1187.2
N92000002,Northern Ireland,nation,2022-02-10,1220.8
N92000002,Northern Ireland,nation,2022-02-09,1265.6
N92000002,Northern Ireland,nation,2022-02-08,1307.9
N92000002,Northern Ireland,nation,2022-02-07,1346.5
N92000002,Northern Ireland,nation,2022-02-06,1393.8
N92000002,Northern Ireland,nation,2022-02-05,1447.9
N92000002,Northern Ireland,nation,2022-02-04,1486.2
N92000002,Northern Ireland,nation,2022-02-03,1514.3
N92000002,Northern Ireland,nation,2022-02-02,1527.1
N92000002,Northern Ireland,nation,2022-02-01,1531.6
N92000002,Northern Ireland,nation,2022-01-31,1546.4
N92000002,Northern Ireland,nation,2022-01-30,1565.8
N92000002,Northern Ireland,nation,2022-01-29,1575.3
N92000002,Northern Ireland,nation,2022-01-28,1567.5
N92000002,Northern Ireland,nation,2022-01-27,1564.4
N92000002,Northern Ireland,nation,2022-01-26,1561.4
N92000002,Northern Ireland,nation,2022-01-25,1545.0
N92000002,Northern Ireland,nation,2022-01-24,1521.2
N92000002,Northern Ireland,nation,2022-01-23,1482.7
N92000002,Northern Ireland,nation,2022-01-22,1441.5
N92000002,Northern Ireland,nation,2022-01-21,1419.1
N92000002,Northern Ireland,nation,2022-01-20,1374.0
N92000002,Northern Ireland,nation,2022-01-19,1323.4
N92000002,Northern Ireland,nation,2022-01-18,1275.6
N92000002,Northern Ireland,nation,2022-01-17,1214.1
N92000002,Northern Ireland,nation,2022-01-16,1161.7
N92000002,Northern Ireland,nation,2022-01-15,1120.4
N92000002,Northern Ireland,nation,2022-01-14,1109.6
N92000002,Northern Ireland,nation,2022-01-13,1110.5
N92000002,Northern Ireland,nation,2022-01-12,1146.8
N92000002,Northern Ireland,nation,2022-01-11,1341.4
N92000002,Northern Ireland,nation,2022-01-10,1617.7
N92000002,Northern Ireland,nation,2022-01-09,1812.7
N92000002,Northern Ireland,nation,2022-01-08,2027.6
N92000002,Northern Ireland,nation,2022-01-07,2172.6
N92000002,Northern Ireland,nation,2022-01-06,2451.5
N92000002,Northern Ireland,nation,2022-01-05,2723.9
N92000002,Northern Ireland,nation,2022-01-04,2837.7
N92000002,Northern Ireland,nation,2022-01-03,2834.5
N92000002,Northern Ireland,nation,2022-01-02,2834.5
N92000002,Northern Ireland,nation,2022-01-01,2655.5
N92000002,Northern Ireland,nation,2021-12-31,2511.8
N92000002,Northern Ireland,nation,2021-12-30,2316.3
N92000002,Northern Ireland,nation,2021-12-29,2083.0
N92000002,Northern Ireland,nation,2021-12-28,1840.1
N92000002,Northern Ireland,nation,2021-12-27,1598.4
N92000002,Northern Ireland,nation,2021-12-26,1355.7
N92000002,Northern Ireland,nation,2021-12-25,1281.0
N92000002,Northern Ireland,nation,2021-12-24,1244.7
N92000002,Northern Ireland,nation,2021-12-23,1115.2
N92000002,Northern Ireland,nation,2021-12-22,993.2
N92000002,Northern Ireland,nation,2021-12-21,879.9
N92000002,Northern Ireland,nation,2021-12-20,794.3
N92000002,Northern Ireland,nation,2021-12-19,753.3
N92000002,Northern Ireland,nation,2021-12-18,718.1
N92000002,Northern Ireland,nation,2021-12-17,689.8
N92000002,Northern Ireland,nation,2021-12-16,670.2
N92000002,Northern Ireland,nation,2021-12-15,653.1
N92000002,Northern Ireland,nation,2021-12-14,635.2
N92000002,Northern Ireland,nation,2021-12-13,613.9
N92000002,Northern Ireland,nation,2021-12-12,613.9
N92000002,Northern Ireland,nation,2021-12-11,618.8
N92000002,Northern Ireland,nation,2021-12-10,616.7
N92000002,Northern Ireland,nation,2021-12-09,622.9
N92000002,Northern Ireland,nation,2021-12-08,633.9
N92000002,Northern Ireland,nation,2021-12-07,639.5
N92000002,Northern Ireland,nation,2021-12-06,648.3
N92000002,Northern Ireland,nation,2021-12-05,652.8
N92000002,Northern Ireland,nation,2021-12-04,651.2
N92000002,Northern Ireland,nation,2021-12-03,648.8
N92000002,Northern Ireland,nation,2021-12-02,640.6
N92000002,Northern Ireland,nation,2021-12-01,626.4
N92000002,Northern Ireland,nation,2021-11-30,608.0
N92000002,Northern Ireland,nation,2021-11-29,597.8
N92000002,Northern Ireland,nation,2021-11-28,589.8
N92000002,Northern Ireland,nation,2021-11-27,588.4
N92000002,Northern Ireland,nation,2021-11-26,591.6
N92000002,Northern Ireland,nation,2021-11-25,603.0
N92000002,Northern Ireland,nation,2021-11-24,606.3
N92000002,Northern Ireland,nation,2021-11-23,611.7
N92000002,Northern Ireland,nation,2021-11-22,610.7
N92000002,Northern Ireland,nation,2021-11-21,611.2
N92000002,Northern Ireland,nation,2021-11-20,611.1
N92000002,Northern Ireland,nation,2021-11-19,607.4
N92000002,Northern Ireland,nation,2021-11-18,589.6
N92000002,Northern Ireland,nation,2021-11-17,579.1
N92000002,Northern Ireland,nation,2021-11-16,564.5
N92000002,Northern Ireland,nation,2021-11-15,555.9
N92000002,Northern Ireland,nation,2021-11-14,536.7
N92000002,Northern Ireland,nation,2021-11-13,513.4
N92000002,Northern Ireland,nation,2021-11-12,495.1
N92000002,Northern Ireland,nation,2021-11-11,484.0
N92000002,Northern Ireland,nation,2021-11-10,468.4
N92000002,Northern Ireland,nation,2021-11-09,453.2
N92000002,Northern Ireland,nation,2021-11-08,430.4
N92000002,Northern Ireland,nation,2021-11-07,416.6
N92000002,Northern Ireland,nation,2021-11-06,413.0
N92000002,Northern Ireland,nation,2021-11-05,411.0
N92000002,Northern Ireland,nation,2021-11-04,410.0
N92000002,Northern Ireland,nation,2021-11-03,409.3
N92000002,Northern Ireland,nation,2021-11-02,412.4
N92000002,Northern Ireland,nation,2021-11-01,417.9
N92000002,Northern Ireland,nation,2021-10-31,416.8
N92000002,Northern Ireland,nation,2021-10-30,421.7
N92000002,Northern Ireland,nation,2021-10-29,424.3
N92000002,Northern Ireland,nation,2021-10-28,423.2
N92000002,Northern Ireland,nation,2021-10-27,421.2
N92000002,Northern Ireland,nation,2021-10-26,429.3
N92000002,Northern Ireland,nation,2021-10-25,439.8
N92000002,Northern Ireland,nation,2021-10-24,451.5
N92000002,Northern Ireland,nation,2021-10-23,452.2
N92000002,Northern Ireland,nation,2021-10-22,451.8
N92000002,Northern Ireland,nation,2021-10-21,454.1
N92000002,Northern Ireland,nation,2021-10-20,460.1
N92000002,Northern Ireland,nation,2021-10-19,454.9
N92000002,Northern Ireland,nation,2021-10-18,451.8
N92000002,Northern Ireland,nation,2021-10-17,451.4
N92000002,Northern Ireland,nation,2021-10-16,456.1
N92000002,Northern Ireland,nation,2021-10-15,456.4
N92000002,Northern Ireland,nation,2021-10-14,464.0
N92000002,Northern Ireland,nation,2021-10-13,465.2
N92000002,Northern Ireland,nation,2021-10-12,464.2
N92000002,Northern Ireland,nation,2021-10-11,458.2
N92000002,Northern Ireland,nation,2021-10-10,452.0
N92000002,Northern Ireland,nation,2021-10-09,446.2
N92000002,Northern Ireland,nation,2021-10-08,440.5
N92000002,Northern Ireland,nation,2021-10-07,423.4
N92000002,Northern Ireland,nation,2021-10-06,410.0
N92000002,Northern Ireland,nation,2021-10-05,404.0
N92000002,Northern Ireland,nation,2021-10-04,394.8
N92000002,Northern Ireland,nation,2021-10-03,394.9
N92000002,Northern Ireland,nation,2021-10-02,388.0
N92000002,Northern Ireland,nation,2021-10-01,384.0
N92000002,Northern Ireland,nation,2021-09-30,385.1
N92000002,Northern Ireland,nation,2021-09-29,388.1
N92000002,Northern Ireland,nation,2021-09-28,385.1
N92000002,Northern Ireland,nation,2021-09-27,390.1
N92000002,Northern Ireland,nation,2021-09-26,386.5
N92000002,Northern Ireland,nation,2021-09-25,387.9
N92000002,Northern Ireland,nation,2021-09-24,390.1
N92000002,Northern Ireland,nation,2021-09-23,392.8
N92000002,Northern Ireland,nation,2021-09-22,392.0
N92000002,Northern Ireland,nation,2021-09-21,396.6
N92000002,Northern Ireland,nation,2021-09-20,400.4
N92000002,Northern Ireland,nation,2021-09-19,406.6
N92000002,Northern Ireland,nation,2021-09-18,405.6
N92000002,Northern Ireland,nation,2021-09-17,412.9
N92000002,Northern Ireland,nation,2021-09-16,433.2
N92000002,Northern Ireland,nation,2021-09-15,464.3
N92000002,Northern Ireland,nation,2021-09-14,483.2
N92000002,Northern Ireland,nation,2021-09-13,503.1
N92000002,Northern Ireland,nation,2021-09-12,523.1
N92000002,Northern Ireland,nation,2021-09-11,543.1
N92000002,Northern Ireland,nation,2021-09-10,554.1
N92000002,Northern Ireland,nation,2021-09-09,554.3
N92000002,Northern Ireland,nation,2021-09-08,540.3
N92000002,Northern Ireland,nation,2021-09-07,537.5
N92000002,Northern Ireland,nation,2021-09-06,534.0
N92000002,Northern Ireland,nation,2021-09-05,516.4
N92000002,Northern Ireland,nation,2021-09-04,504.8
N92000002,Northern Ireland,nation,2021-09-03,502.4
N92000002,Northern Ireland,nation,2021-09-02,506.7
N92000002,Northern Ireland,nation,2021-09-01,520.6
N92000002,Northern Ireland,nation,2021-08-31,531.9
N92000002,Northern Ireland,nation,2021-08-30,535.3
N92000002,Northern Ireland,nation,2021-08-29,553.7
N92000002,Northern Ireland,nation,2021-08-28,564.5
N92000002,Northern Ireland,nation,2021-08-27,581.3
N92000002,Northern Ireland,nation,2021-08-26,589.0
N92000002,Northern Ireland,nation,2021-08-25,597.6
N92000002,Northern Ireland,nation,2021-08-24,601.8
N92000002,Northern Ireland,nation,2021-08-23,603.4
N92000002,Northern Ireland,nation,2021-08-22,599.5
N92000002,Northern Ireland,nation,2021-08-21,600.9
N92000002,Northern Ireland,nation,2021-08-20,587.6
N92000002,Northern Ireland,nation,2021-08-19,573.0
N92000002,Northern Ireland,nation,2021-08-18,549.5
N92000002,Northern Ireland,nation,2021-08-17,531.1
N92000002,Northern Ireland,nation,2021-08-16,517.4
N92000002,Northern Ireland,nation,2021-08-15,502.2
N92000002,Northern Ireland,nation,2021-08-14,490.6
N92000002,Northern Ireland,nation,2021-08-13,481.4
N92000002,Northern Ireland,nation,2021-08-12,475.3
N92000002,Northern Ireland,nation,2021-08-11,476.9
N92000002,Northern Ireland,nation,2021-08-10,471.5
N92000002,Northern Ireland,nation,2021-08-09,464.4
N92000002,Northern Ireland,nation,2021-08-08,451.8
N92000002,Northern Ireland,nation,2021-08-07,440.0
N92000002,Northern Ireland,nation,2021-08-06,430.2
N92000002,Northern Ireland,nation,2021-08-05,419.9
N92000002,Northern Ireland,nation,2021-08-04,409.2
N92000002,Northern Ireland,nation,2021-08-03,408.5
N92000002,Northern Ireland,nation,2021-08-02,415.0
N92000002,Northern Ireland,nation,2021-08-01,422.1
N92000002,Northern Ireland,nation,2021-07-31,431.7
N92000002,Northern Ireland,nation,2021-07-30,440.4
N92000002,Northern Ireland,nation,2021-07-29,453.3
N92000002,Northern Ireland,nation,2021-07-28,461.4
N92000002,Northern Ireland,nation,2021-07-27,469.8
N92000002,Northern Ireland,nation,2021-07-26,474.0
N92000002,Northern Ireland,nation,2021-07-25,494.5
N92000002,Northern Ireland,nation,2021-07-24,492.2
N92000002,Northern Ireland,nation,2021-07-23,498.2
N92000002,Northern Ireland,nation,2021-07-22,505.8
N92000002,Northern Ireland,nation,2021-07-21,504.2
N92000002,Northern Ireland,nation,2021-07-20,487.5
N92000002,Northern Ireland,nation,2021-07-19,456.2
N92000002,Northern Ireland,nation,2021-07-18,394.5
N92000002,Northern Ireland,nation,2021-07-17,366.7
N92000002,Northern Ireland,nation,2021-07-16,331.8
N92000002,Northern Ireland,nation,2021-07-15,288.1
N92000002,Northern Ireland,nation,2021-07-14,251.5
N92000002,Northern Ireland,nation,2021-07-13,222.7
N92000002,Northern Ireland,nation,2021-07-12,204.5
N92000002,Northern Ireland,nation,2021-07-11,204.2
N92000002,Northern Ireland,nation,2021-07-10,199.2
N92000002,Northern Ireland,nation,2021-07-09,191.8
N92000002,Northern Ireland,nation,2021-07-08,181.3
N92000002,Northern Ireland,nation,2021-07-07,170.2
N92000002,Northern Ireland,nation,2021-07-06,160.4
N92000002,Northern Ireland,nation,2021-07-05,152.6
N92000002,Northern Ireland,nation,2021-07-04,142.7
N92000002,Northern Ireland,nation,2021-07-03,133.4
N92000002,Northern Ireland,nation,2021-07-02,128.0
N92000002,Northern Ireland,nation,2021-07-01,121.2
N92000002,Northern Ireland,nation,2021-06-30,111.8
