areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000005,West Midlands,region,2021-09-20,21400
E12000005,West Midlands,region,2021-09-19,20273
E12000005,West Midlands,region,2021-09-18,19128
E12000005,West Midlands,region,2021-09-17,18581
E12000005,West Midlands,region,2021-09-16,18392
E12000005,West Midlands,region,2021-09-15,18497
E12000005,West Midlands,region,2021-09-14,18722
E12000005,West Midlands,region,2021-09-13,19187
E12000005,West Midlands,region,2021-09-12,19816
E12000005,West Midlands,region,2021-09-11,20383
E12000005,West Midlands,region,2021-09-10,20963
E12000005,West Midlands,region,2021-09-09,21509
E12000005,West Midlands,region,2021-09-08,21723
E12000005,West Midlands,region,2021-09-07,22065
E12000005,West Midlands,region,2021-09-06,22297
E12000005,West Midlands,region,2021-09-05,21387
E12000005,West Midlands,region,2021-09-04,20911
E12000005,West Midlands,region,2021-09-03,20464
E12000005,West Midlands,region,2021-09-02,19966
E12000005,West Midlands,region,2021-09-01,19712
E12000005,West Midlands,region,2021-08-31,19415
E12000005,West Midlands,region,2021-08-30,18904
E12000005,West Midlands,region,2021-08-29,19395
E12000005,West Midlands,region,2021-08-28,19708
E12000005,West Midlands,region,2021-08-27,20074
E12000005,West Midlands,region,2021-08-26,20144
E12000005,West Midlands,region,2021-08-25,20263
E12000005,West Midlands,region,2021-08-24,20446
E12000005,West Midlands,region,2021-08-23,20546
E12000005,West Midlands,region,2021-08-22,20414
E12000005,West Midlands,region,2021-08-21,20339
E12000005,West Midlands,region,2021-08-20,20088
E12000005,West Midlands,region,2021-08-19,19822
E12000005,West Midlands,region,2021-08-18,19715
E12000005,West Midlands,region,2021-08-17,19540
E12000005,West Midlands,region,2021-08-16,19215
E12000005,West Midlands,region,2021-08-15,19210
E12000005,West Midlands,region,2021-08-14,18882
E12000005,West Midlands,region,2021-08-13,18532
E12000005,West Midlands,region,2021-08-12,18515
E12000005,West Midlands,region,2021-08-11,18493
E12000005,West Midlands,region,2021-08-10,18301
E12000005,West Midlands,region,2021-08-09,18048
E12000005,West Midlands,region,2021-08-08,17585
E12000005,West Midlands,region,2021-08-07,17402
E12000005,West Midlands,region,2021-08-06,17281
E12000005,West Midlands,region,2021-08-05,16855
E12000005,West Midlands,region,2021-08-04,16275
E12000005,West Midlands,region,2021-08-03,15944
E12000005,West Midlands,region,2021-08-02,15789
E12000005,West Midlands,region,2021-08-01,15694
E12000005,West Midlands,region,2021-07-31,15812
E12000005,West Midlands,region,2021-07-30,15962
E12000005,West Midlands,region,2021-07-29,16472
E12000005,West Midlands,region,2021-07-28,17006
E12000005,West Midlands,region,2021-07-27,17802
E12000005,West Midlands,region,2021-07-26,19024
E12000005,West Midlands,region,2021-07-25,20957
E12000005,West Midlands,region,2021-07-24,22574
E12000005,West Midlands,region,2021-07-23,24448
E12000005,West Midlands,region,2021-07-22,27566
E12000005,West Midlands,region,2021-07-21,31164
E12000005,West Midlands,region,2021-07-20,33266
E12000005,West Midlands,region,2021-07-19,34393
E12000005,West Midlands,region,2021-07-18,34487
E12000005,West Midlands,region,2021-07-17,33888
E12000005,West Midlands,region,2021-07-16,32804
E12000005,West Midlands,region,2021-07-15,30198
E12000005,West Midlands,region,2021-07-14,26942
E12000005,West Midlands,region,2021-07-13,25006
E12000005,West Midlands,region,2021-07-12,23545
E12000005,West Midlands,region,2021-07-11,22046
E12000005,West Midlands,region,2021-07-10,21286
E12000005,West Midlands,region,2021-07-09,20695
E12000005,West Midlands,region,2021-07-08,20042
E12000005,West Midlands,region,2021-07-07,19357
E12000005,West Midlands,region,2021-07-06,18361
E12000005,West Midlands,region,2021-07-05,17347
E12000005,West Midlands,region,2021-07-04,16612
E12000005,West Midlands,region,2021-07-03,15851
E12000005,West Midlands,region,2021-07-02,15002
E12000005,West Midlands,region,2021-07-01,13979
E12000005,West Midlands,region,2021-06-30,12955
E12000005,West Midlands,region,2021-06-29,11864
E12000005,West Midlands,region,2021-06-28,10838
E12000005,West Midlands,region,2021-06-27,9633
E12000005,West Midlands,region,2021-06-26,8818
E12000005,West Midlands,region,2021-06-25,8104
E12000005,West Midlands,region,2021-06-24,7455
E12000005,West Midlands,region,2021-06-23,6684
E12000005,West Midlands,region,2021-06-22,6035
E12000005,West Midlands,region,2021-06-21,5481
E12000005,West Midlands,region,2021-06-20,5008
E12000005,West Midlands,region,2021-06-19,4790
E12000005,West Midlands,region,2021-06-18,4552
E12000005,West Midlands,region,2021-06-17,4309
E12000005,West Midlands,region,2021-06-16,4077
E12000005,West Midlands,region,2021-06-15,3852
E12000005,West Midlands,region,2021-06-14,3624
E12000005,West Midlands,region,2021-06-13,3434
E12000005,West Midlands,region,2021-06-12,3282
E12000005,West Midlands,region,2021-06-11,3180
E12000005,West Midlands,region,2021-06-10,3076
E12000005,West Midlands,region,2021-06-09,2940
E12000005,West Midlands,region,2021-06-08,2798
E12000005,West Midlands,region,2021-06-07,2626
E12000005,West Midlands,region,2021-06-06,2373
E12000005,West Midlands,region,2021-06-05,2245
E12000005,West Midlands,region,2021-06-04,2136
E12000005,West Midlands,region,2021-06-03,1998
E12000005,West Midlands,region,2021-06-02,1811
E12000005,West Midlands,region,2021-06-01,1649
E12000005,West Midlands,region,2021-05-31,1541
E12000005,West Midlands,region,2021-05-30,1502
E12000005,West Midlands,region,2021-05-29,1428
E12000005,West Midlands,region,2021-05-28,1347
E12000005,West Midlands,region,2021-05-27,1248
E12000005,West Midlands,region,2021-05-26,1207
E12000005,West Midlands,region,2021-05-25,1130
E12000005,West Midlands,region,2021-05-24,1068
E12000005,West Midlands,region,2021-05-23,1041
E12000005,West Midlands,region,2021-05-22,1014
E12000005,West Midlands,region,2021-05-21,1011
E12000005,West Midlands,region,2021-05-20,986
E12000005,West Midlands,region,2021-05-19,990
E12000005,West Midlands,region,2021-05-18,974
E12000005,West Midlands,region,2021-05-17,942
E12000005,West Midlands,region,2021-05-16,932
E12000005,West Midlands,region,2021-05-15,994
E12000005,West Midlands,region,2021-05-14,989
E12000005,West Midlands,region,2021-05-13,981
E12000005,West Midlands,region,2021-05-12,986
E12000005,West Midlands,region,2021-05-11,1029
E12000005,West Midlands,region,2021-05-10,1091
E12000005,West Midlands,region,2021-05-09,1073
E12000005,West Midlands,region,2021-05-08,1018
E12000005,West Midlands,region,2021-05-07,1011
E12000005,West Midlands,region,2021-05-06,1070
E12000005,West Midlands,region,2021-05-05,1094
E12000005,West Midlands,region,2021-05-04,1109
E12000005,West Midlands,region,2021-05-03,1065
E12000005,West Midlands,region,2021-05-02,1132
E12000005,West Midlands,region,2021-05-01,1205
E12000005,West Midlands,region,2021-04-30,1227
E12000005,West Midlands,region,2021-04-29,1216
E12000005,West Midlands,region,2021-04-28,1233
E12000005,West Midlands,region,2021-04-27,1273
E12000005,West Midlands,region,2021-04-26,1313
E12000005,West Midlands,region,2021-04-25,1304
E12000005,West Midlands,region,2021-04-24,1368
E12000005,West Midlands,region,2021-04-23,1410
E12000005,West Midlands,region,2021-04-22,1442
E12000005,West Midlands,region,2021-04-21,1448
E12000005,West Midlands,region,2021-04-20,1403
E12000005,West Midlands,region,2021-04-19,1434
E12000005,West Midlands,region,2021-04-18,1441
E12000005,West Midlands,region,2021-04-17,1373
E12000005,West Midlands,region,2021-04-16,1396
E12000005,West Midlands,region,2021-04-15,1474
E12000005,West Midlands,region,2021-04-14,1542
E12000005,West Midlands,region,2021-04-13,1609
E12000005,West Midlands,region,2021-04-12,1659
E12000005,West Midlands,region,2021-04-11,1662
E12000005,West Midlands,region,2021-04-10,1712
E12000005,West Midlands,region,2021-04-09,1738
E12000005,West Midlands,region,2021-04-08,1702
E12000005,West Midlands,region,2021-04-07,1775
E12000005,West Midlands,region,2021-04-06,1923
E12000005,West Midlands,region,2021-04-05,2034
E12000005,West Midlands,region,2021-04-04,2189
E12000005,West Midlands,region,2021-04-03,2495
E12000005,West Midlands,region,2021-04-02,2629
E12000005,West Midlands,region,2021-04-01,2819
E12000005,West Midlands,region,2021-03-31,3039
E12000005,West Midlands,region,2021-03-30,3263
E12000005,West Midlands,region,2021-03-29,3419
E12000005,West Midlands,region,2021-03-28,3691
E12000005,West Midlands,region,2021-03-27,3746
E12000005,West Midlands,region,2021-03-26,3820
E12000005,West Midlands,region,2021-03-25,3903
E12000005,West Midlands,region,2021-03-24,3863
E12000005,West Midlands,region,2021-03-23,3860
E12000005,West Midlands,region,2021-03-22,3954
E12000005,West Midlands,region,2021-03-21,4047
E12000005,West Midlands,region,2021-03-20,3941
E12000005,West Midlands,region,2021-03-19,3940
E12000005,West Midlands,region,2021-03-18,4016
E12000005,West Midlands,region,2021-03-17,4064
E12000005,West Midlands,region,2021-03-16,4086
E12000005,West Midlands,region,2021-03-15,4058
E12000005,West Midlands,region,2021-03-14,4044
E12000005,West Midlands,region,2021-03-13,4032
E12000005,West Midlands,region,2021-03-12,4066
E12000005,West Midlands,region,2021-03-11,4069
E12000005,West Midlands,region,2021-03-10,4156
E12000005,West Midlands,region,2021-03-09,4158
E12000005,West Midlands,region,2021-03-08,4383
E12000005,West Midlands,region,2021-03-07,4518
E12000005,West Midlands,region,2021-03-06,4588
E12000005,West Midlands,region,2021-03-05,4672
E12000005,West Midlands,region,2021-03-04,4885
E12000005,West Midlands,region,2021-03-03,5153
E12000005,West Midlands,region,2021-03-02,5559
E12000005,West Midlands,region,2021-03-01,5931
E12000005,West Midlands,region,2021-02-28,6583
E12000005,West Midlands,region,2021-02-27,7017
E12000005,West Midlands,region,2021-02-26,7460
E12000005,West Midlands,region,2021-02-25,7994
E12000005,West Midlands,region,2021-02-24,8534
E12000005,West Midlands,region,2021-02-23,8958
E12000005,West Midlands,region,2021-02-22,9426
E12000005,West Midlands,region,2021-02-21,9744
E12000005,West Midlands,region,2021-02-20,9809
E12000005,West Midlands,region,2021-02-19,9961
E12000005,West Midlands,region,2021-02-18,10175
E12000005,West Midlands,region,2021-02-17,10286
E12000005,West Midlands,region,2021-02-16,10505
E12000005,West Midlands,region,2021-02-15,10588
E12000005,West Midlands,region,2021-02-14,10795
E12000005,West Midlands,region,2021-02-13,11157
E12000005,West Midlands,region,2021-02-12,11611
E12000005,West Midlands,region,2021-02-11,12063
E12000005,West Midlands,region,2021-02-10,12784
E12000005,West Midlands,region,2021-02-09,13470
E12000005,West Midlands,region,2021-02-08,14223
E12000005,West Midlands,region,2021-02-07,14968
E12000005,West Midlands,region,2021-02-06,15491
E12000005,West Midlands,region,2021-02-05,15932
E12000005,West Midlands,region,2021-02-04,16748
E12000005,West Midlands,region,2021-02-03,17653
E12000005,West Midlands,region,2021-02-02,18476
E12000005,West Midlands,region,2021-02-01,19558
E12000005,West Midlands,region,2021-01-31,20119
E12000005,West Midlands,region,2021-01-30,19570
E12000005,West Midlands,region,2021-01-29,20152
E12000005,West Midlands,region,2021-01-28,21074
E12000005,West Midlands,region,2021-01-27,21628
E12000005,West Midlands,region,2021-01-26,22852
E12000005,West Midlands,region,2021-01-25,24161
E12000005,West Midlands,region,2021-01-24,26257
E12000005,West Midlands,region,2021-01-23,28611
E12000005,West Midlands,region,2021-01-22,29689
E12000005,West Midlands,region,2021-01-21,31014
E12000005,West Midlands,region,2021-01-20,32433
E12000005,West Midlands,region,2021-01-19,33378
E12000005,West Midlands,region,2021-01-18,34106
E12000005,West Midlands,region,2021-01-17,34716
E12000005,West Midlands,region,2021-01-16,34923
E12000005,West Midlands,region,2021-01-15,35314
E12000005,West Midlands,region,2021-01-14,35010
E12000005,West Midlands,region,2021-01-13,34780
E12000005,West Midlands,region,2021-01-12,35150
E12000005,West Midlands,region,2021-01-11,35590
E12000005,West Midlands,region,2021-01-10,36897
E12000005,West Midlands,region,2021-01-09,37945
E12000005,West Midlands,region,2021-01-08,39660
E12000005,West Midlands,region,2021-01-07,37980
E12000005,West Midlands,region,2021-01-06,37742
E12000005,West Midlands,region,2021-01-05,38012
E12000005,West Midlands,region,2021-01-04,38177
E12000005,West Midlands,region,2021-01-03,34001
E12000005,West Midlands,region,2021-01-02,32251
E12000005,West Midlands,region,2021-01-01,29121
E12000005,West Midlands,region,2020-12-31,27082
E12000005,West Midlands,region,2020-12-30,24554
E12000005,West Midlands,region,2020-12-29,21325
E12000005,West Midlands,region,2020-12-28,17970
E12000005,West Midlands,region,2020-12-27,17823
E12000005,West Midlands,region,2020-12-26,16865
E12000005,West Midlands,region,2020-12-25,15873
E12000005,West Midlands,region,2020-12-24,16955
E12000005,West Midlands,region,2020-12-23,16957
E12000005,West Midlands,region,2020-12-22,16254
E12000005,West Midlands,region,2020-12-21,15674
E12000005,West Midlands,region,2020-12-20,15062
E12000005,West Midlands,region,2020-12-19,14141
E12000005,West Midlands,region,2020-12-18,13831
E12000005,West Midlands,region,2020-12-17,13491
E12000005,West Midlands,region,2020-12-16,13013
E12000005,West Midlands,region,2020-12-15,12609
E12000005,West Midlands,region,2020-12-14,12072
E12000005,West Midlands,region,2020-12-13,11418
E12000005,West Midlands,region,2020-12-12,11217
E12000005,West Midlands,region,2020-12-11,10983
E12000005,West Midlands,region,2020-12-10,10625
E12000005,West Midlands,region,2020-12-09,10314
E12000005,West Midlands,region,2020-12-08,10126
E12000005,West Midlands,region,2020-12-07,9927
E12000005,West Midlands,region,2020-12-06,9886
E12000005,West Midlands,region,2020-12-05,9877
E12000005,West Midlands,region,2020-12-04,9910
E12000005,West Midlands,region,2020-12-03,10071
E12000005,West Midlands,region,2020-12-02,10414
E12000005,West Midlands,region,2020-12-01,10863
E12000005,West Midlands,region,2020-11-30,11360
E12000005,West Midlands,region,2020-11-29,11919
E12000005,West Midlands,region,2020-11-28,12278
E12000005,West Midlands,region,2020-11-27,12744
E12000005,West Midlands,region,2020-11-26,13513
E12000005,West Midlands,region,2020-11-25,14201
E12000005,West Midlands,region,2020-11-24,14914
E12000005,West Midlands,region,2020-11-23,15935
E12000005,West Midlands,region,2020-11-22,17096
E12000005,West Midlands,region,2020-11-21,17640
E12000005,West Midlands,region,2020-11-20,18408
E12000005,West Midlands,region,2020-11-19,19153
E12000005,West Midlands,region,2020-11-18,19900
E12000005,West Midlands,region,2020-11-17,20849
E12000005,West Midlands,region,2020-11-16,21453
E12000005,West Midlands,region,2020-11-15,21995
E12000005,West Midlands,region,2020-11-14,22435
E12000005,West Midlands,region,2020-11-13,22364
E12000005,West Midlands,region,2020-11-12,22104
E12000005,West Midlands,region,2020-11-11,21827
E12000005,West Midlands,region,2020-11-10,20999
E12000005,West Midlands,region,2020-11-09,20469
E12000005,West Midlands,region,2020-11-08,20184
E12000005,West Midlands,region,2020-11-07,19341
E12000005,West Midlands,region,2020-11-06,18997
E12000005,West Midlands,region,2020-11-05,18776
E12000005,West Midlands,region,2020-11-04,18423
E12000005,West Midlands,region,2020-11-03,18229
E12000005,West Midlands,region,2020-11-02,17539
E12000005,West Midlands,region,2020-11-01,16477
E12000005,West Midlands,region,2020-10-31,16439
E12000005,West Midlands,region,2020-10-30,16027
E12000005,West Midlands,region,2020-10-29,15467
E12000005,West Midlands,region,2020-10-28,15069
E12000005,West Midlands,region,2020-10-27,14736
E12000005,West Midlands,region,2020-10-26,14583
E12000005,West Midlands,region,2020-10-25,14159
E12000005,West Midlands,region,2020-10-24,13756
E12000005,West Midlands,region,2020-10-23,13447
E12000005,West Midlands,region,2020-10-22,13040
E12000005,West Midlands,region,2020-10-21,12515
E12000005,West Midlands,region,2020-10-20,11855
E12000005,West Midlands,region,2020-10-19,11052
E12000005,West Midlands,region,2020-10-18,10350
E12000005,West Midlands,region,2020-10-17,10074
E12000005,West Midlands,region,2020-10-16,9745
E12000005,West Midlands,region,2020-10-15,9301
E12000005,West Midlands,region,2020-10-14,8978
E12000005,West Midlands,region,2020-10-13,8606
E12000005,West Midlands,region,2020-10-12,8325
E12000005,West Midlands,region,2020-10-11,7973
E12000005,West Midlands,region,2020-10-10,7740
E12000005,West Midlands,region,2020-10-09,7572
E12000005,West Midlands,region,2020-10-08,7322
E12000005,West Midlands,region,2020-10-07,6933
E12000005,West Midlands,region,2020-10-06,6650
E12000005,West Midlands,region,2020-10-05,6189
E12000005,West Midlands,region,2020-10-04,5713
E12000005,West Midlands,region,2020-10-03,5518
E12000005,West Midlands,region,2020-10-02,5330
E12000005,West Midlands,region,2020-10-01,4983
E12000005,West Midlands,region,2020-09-30,4780
E12000005,West Midlands,region,2020-09-29,4530
E12000005,West Midlands,region,2020-09-28,4375
E12000005,West Midlands,region,2020-09-27,4325
E12000005,West Midlands,region,2020-09-26,4434
E12000005,West Midlands,region,2020-09-25,4452
E12000005,West Midlands,region,2020-09-24,4433
E12000005,West Midlands,region,2020-09-23,4251
E12000005,West Midlands,region,2020-09-22,4025
E12000005,West Midlands,region,2020-09-21,3770
E12000005,West Midlands,region,2020-09-20,3448
E12000005,West Midlands,region,2020-09-19,3061
E12000005,West Midlands,region,2020-09-18,2764
E12000005,West Midlands,region,2020-09-17,2541
E12000005,West Midlands,region,2020-09-16,2420
E12000005,West Midlands,region,2020-09-15,2346
E12000005,West Midlands,region,2020-09-14,2424
E12000005,West Midlands,region,2020-09-13,2593
E12000005,West Midlands,region,2020-09-12,2694
E12000005,West Midlands,region,2020-09-11,2713
E12000005,West Midlands,region,2020-09-10,2785
E12000005,West Midlands,region,2020-09-09,2763
E12000005,West Midlands,region,2020-09-08,2724
E12000005,West Midlands,region,2020-09-07,2551
E12000005,West Midlands,region,2020-09-06,2180
E12000005,West Midlands,region,2020-09-05,1952
E12000005,West Midlands,region,2020-09-04,1755
E12000005,West Midlands,region,2020-09-03,1476
E12000005,West Midlands,region,2020-09-02,1251
E12000005,West Midlands,region,2020-09-01,1031
E12000005,West Midlands,region,2020-08-31,914
E12000005,West Midlands,region,2020-08-30,927
E12000005,West Midlands,region,2020-08-29,915
E12000005,West Midlands,region,2020-08-28,878
E12000005,West Midlands,region,2020-08-27,827
E12000005,West Midlands,region,2020-08-26,855
E12000005,West Midlands,region,2020-08-25,844
E12000005,West Midlands,region,2020-08-24,811
E12000005,West Midlands,region,2020-08-23,818
E12000005,West Midlands,region,2020-08-22,808
E12000005,West Midlands,region,2020-08-21,829
E12000005,West Midlands,region,2020-08-20,899
E12000005,West Midlands,region,2020-08-19,843
E12000005,West Midlands,region,2020-08-18,857
E12000005,West Midlands,region,2020-08-17,913
E12000005,West Midlands,region,2020-08-16,927
E12000005,West Midlands,region,2020-08-15,932
E12000005,West Midlands,region,2020-08-14,909
E12000005,West Midlands,region,2020-08-13,839
E12000005,West Midlands,region,2020-08-12,837
E12000005,West Midlands,region,2020-08-11,795
E12000005,West Midlands,region,2020-08-10,728
E12000005,West Midlands,region,2020-08-09,659
E12000005,West Midlands,region,2020-08-08,624
E12000005,West Midlands,region,2020-08-07,606
E12000005,West Midlands,region,2020-08-06,582
E12000005,West Midlands,region,2020-08-05,551
E12000005,West Midlands,region,2020-08-04,551
E12000005,West Midlands,region,2020-08-03,539
E12000005,West Midlands,region,2020-08-02,525
E12000005,West Midlands,region,2020-08-01,548
E12000005,West Midlands,region,2020-07-31,559
E12000005,West Midlands,region,2020-07-30,558
E12000005,West Midlands,region,2020-07-29,564
E12000005,West Midlands,region,2020-07-28,549
E12000005,West Midlands,region,2020-07-27,539
E12000005,West Midlands,region,2020-07-26,546
E12000005,West Midlands,region,2020-07-25,522
E12000005,West Midlands,region,2020-07-24,507
E12000005,West Midlands,region,2020-07-23,495
E12000005,West Midlands,region,2020-07-22,472
E12000005,West Midlands,region,2020-07-21,500
E12000005,West Midlands,region,2020-07-20,493
E12000005,West Midlands,region,2020-07-19,488
E12000005,West Midlands,region,2020-07-18,484
E12000005,West Midlands,region,2020-07-17,473
E12000005,West Midlands,region,2020-07-16,449
E12000005,West Midlands,region,2020-07-15,505
E12000005,West Midlands,region,2020-07-14,464
E12000005,West Midlands,region,2020-07-13,452
E12000005,West Midlands,region,2020-07-12,427
E12000005,West Midlands,region,2020-07-11,425
E12000005,West Midlands,region,2020-07-10,407
E12000005,West Midlands,region,2020-07-09,402
E12000005,West Midlands,region,2020-07-08,334
E12000005,West Midlands,region,2020-07-07,317
E12000005,West Midlands,region,2020-07-06,309
E12000005,West Midlands,region,2020-07-05,311
E12000005,West Midlands,region,2020-07-04,302
E12000005,West Midlands,region,2020-07-03,323
E12000005,West Midlands,region,2020-07-02,352
E12000005,West Midlands,region,2020-07-01,353
E12000005,West Midlands,region,2020-06-30,355
E12000005,West Midlands,region,2020-06-29,355
E12000005,West Midlands,region,2020-06-28,367
E12000005,West Midlands,region,2020-06-27,376
E12000005,West Midlands,region,2020-06-26,380
E12000005,West Midlands,region,2020-06-25,365
E12000005,West Midlands,region,2020-06-24,391
E12000005,West Midlands,region,2020-06-23,418
E12000005,West Midlands,region,2020-06-22,472
E12000005,West Midlands,region,2020-06-21,507
E12000005,West Midlands,region,2020-06-20,547
E12000005,West Midlands,region,2020-06-19,584
E12000005,West Midlands,region,2020-06-18,610
E12000005,West Midlands,region,2020-06-17,620
E12000005,West Midlands,region,2020-06-16,633
E12000005,West Midlands,region,2020-06-15,629
E12000005,West Midlands,region,2020-06-14,644
E12000005,West Midlands,region,2020-06-13,633
E12000005,West Midlands,region,2020-06-12,626
E12000005,West Midlands,region,2020-06-11,648
E12000005,West Midlands,region,2020-06-10,692
E12000005,West Midlands,region,2020-06-09,727
E12000005,West Midlands,region,2020-06-08,751
E12000005,West Midlands,region,2020-06-07,756
E12000005,West Midlands,region,2020-06-06,769
E12000005,West Midlands,region,2020-06-05,805
E12000005,West Midlands,region,2020-06-04,860
E12000005,West Midlands,region,2020-06-03,879
E12000005,West Midlands,region,2020-06-02,946
E12000005,West Midlands,region,2020-06-01,971
E12000005,West Midlands,region,2020-05-31,989
E12000005,West Midlands,region,2020-05-30,1048
E12000005,West Midlands,region,2020-05-29,1084
E12000005,West Midlands,region,2020-05-28,1125
E12000005,West Midlands,region,2020-05-27,1198
E12000005,West Midlands,region,2020-05-26,1263
E12000005,West Midlands,region,2020-05-25,1405
E12000005,West Midlands,region,2020-05-24,1485
E12000005,West Midlands,region,2020-05-23,1524
E12000005,West Midlands,region,2020-05-22,1555
E12000005,West Midlands,region,2020-05-21,1627
E12000005,West Midlands,region,2020-05-20,1659
E12000005,West Midlands,region,2020-05-19,1644
E12000005,West Midlands,region,2020-05-18,1665
E12000005,West Midlands,region,2020-05-17,1697
E12000005,West Midlands,region,2020-05-16,1740
E12000005,West Midlands,region,2020-05-15,1724
E12000005,West Midlands,region,2020-05-14,1796
E12000005,West Midlands,region,2020-05-13,1905
E12000005,West Midlands,region,2020-05-12,1978
E12000005,West Midlands,region,2020-05-11,1987
E12000005,West Midlands,region,2020-05-10,1977
E12000005,West Midlands,region,2020-05-09,2056
E12000005,West Midlands,region,2020-05-08,2214
E12000005,West Midlands,region,2020-05-07,2343
E12000005,West Midlands,region,2020-05-06,2429
E12000005,West Midlands,region,2020-05-05,2559
E12000005,West Midlands,region,2020-05-04,2614
E12000005,West Midlands,region,2020-05-03,2791
E12000005,West Midlands,region,2020-05-02,2808
E12000005,West Midlands,region,2020-05-01,2871
E12000005,West Midlands,region,2020-04-30,2885
E12000005,West Midlands,region,2020-04-29,2981
E12000005,West Midlands,region,2020-04-28,3113
E12000005,West Midlands,region,2020-04-27,3231
E12000005,West Midlands,region,2020-04-26,3219
E12000005,West Midlands,region,2020-04-25,3248
E12000005,West Midlands,region,2020-04-24,3414
E12000005,West Midlands,region,2020-04-23,3381
E12000005,West Midlands,region,2020-04-22,3344
E12000005,West Midlands,region,2020-04-21,3159
E12000005,West Midlands,region,2020-04-20,2993
E12000005,West Midlands,region,2020-04-19,2875
E12000005,West Midlands,region,2020-04-18,2776
E12000005,West Midlands,region,2020-04-17,2478
E12000005,West Midlands,region,2020-04-16,2388
E12000005,West Midlands,region,2020-04-15,2225
E12000005,West Midlands,region,2020-04-14,2206
E12000005,West Midlands,region,2020-04-13,2277
E12000005,West Midlands,region,2020-04-12,2348
E12000005,West Midlands,region,2020-04-11,2393
E12000005,West Midlands,region,2020-04-10,2486
E12000005,West Midlands,region,2020-04-09,2497
E12000005,West Midlands,region,2020-04-08,2595
E12000005,West Midlands,region,2020-04-07,2631
E12000005,West Midlands,region,2020-04-06,2643
E12000005,West Midlands,region,2020-04-05,2711
E12000005,West Midlands,region,2020-04-04,2785
E12000005,West Midlands,region,2020-04-03,2761
E12000005,West Midlands,region,2020-04-02,2667
E12000005,West Midlands,region,2020-04-01,2530
E12000005,West Midlands,region,2020-03-31,2359
E12000005,West Midlands,region,2020-03-30,2197
E12000005,West Midlands,region,2020-03-29,2007
E12000005,West Midlands,region,2020-03-28,1752
E12000005,West Midlands,region,2020-03-27,1553
E12000005,West Midlands,region,2020-03-26,1427
E12000005,West Midlands,region,2020-03-25,1238
E12000005,West Midlands,region,2020-03-24,1096
E12000005,West Midlands,region,2020-03-23,913
E12000005,West Midlands,region,2020-03-22,730
E12000005,West Midlands,region,2020-03-21,665
E12000005,West Midlands,region,2020-03-20,572
E12000005,West Midlands,region,2020-03-19,459
E12000005,West Midlands,region,2020-03-18,382
E12000005,West Midlands,region,2020-03-17,313
E12000005,West Midlands,region,2020-03-16,262
E12000005,West Midlands,region,2020-03-15,214
E12000005,West Midlands,region,2020-03-14,174
E12000005,West Midlands,region,2020-03-13,149
E12000005,West Midlands,region,2020-03-12,112
E12000005,West Midlands,region,2020-03-11,72
E12000005,West Midlands,region,2020-03-10,46
E12000005,West Midlands,region,2020-03-09,30
E12000005,West Midlands,region,2020-03-08,26
E12000005,West Midlands,region,2020-03-07,24
E12000005,West Midlands,region,2020-03-06,18
E12000005,West Midlands,region,2020-03-05,16
E12000005,West Midlands,region,2020-03-04,10
E12000005,West Midlands,region,2020-03-03,7
E12000005,West Midlands,region,2020-03-02,6
E12000005,West Midlands,region,2020-03-01,2
E12000005,West Midlands,region,2020-02-29,1
E12000005,West Midlands,region,2020-02-28,1
E12000005,West Midlands,region,2020-02-27,1
E12000005,West Midlands,region,2020-02-26,1
E12000005,West Midlands,region,2020-02-25,1
E12000005,West Midlands,region,2020-02-24,1
E12000005,West Midlands,region,2020-02-23,1
E12000005,West Midlands,region,2020-02-22,0
E12000005,West Midlands,region,2020-02-21,0
E12000005,West Midlands,region,2020-02-20,0
E12000005,West Midlands,region,2020-02-19,0
E12000005,West Midlands,region,2020-02-18,1
E12000006,East of England,region,2023-12-09,725
E12000006,East of England,region,2023-12-08,697
E12000006,East of England,region,2023-12-07,638
E12000006,East of England,region,2023-12-06,625
E12000006,East of England,region,2023-12-05,603
E12000006,East of England,region,2023-12-04,555
E12000006,East of England,region,2023-12-03,540
E12000006,East of England,region,2023-12-02,528
E12000006,East of England,region,2023-12-01,522
E12000006,East of England,region,2023-11-30,531
E12000006,East of England,region,2023-11-29,538
E12000006,East of England,region,2023-11-28,519
E12000006,East of England,region,2023-11-27,521
E12000006,East of England,region,2023-11-26,516
E12000006,East of England,region,2023-11-25,499
E12000006,East of England,region,2023-11-24,504
E12000006,East of England,region,2023-11-23,504
E12000006,East of England,region,2023-11-22,502
E12000006,East of England,region,2023-11-21,524
E12000006,East of England,region,2023-11-20,546
E12000006,East of England,region,2023-11-19,528
E12000006,East of England,region,2023-11-18,554
E12000006,East of England,region,2023-11-17,517
E12000006,East of England,region,2023-11-16,478
E12000006,East of England,region,2023-11-15,455
E12000006,East of England,region,2023-11-14,447
E12000006,East of England,region,2023-11-13,461
E12000006,East of England,region,2023-11-12,469
E12000006,East of England,region,2023-11-11,479
E12000006,East of England,region,2023-11-10,524
E12000006,East of England,region,2023-11-09,576
E12000006,East of England,region,2023-11-08,612
E12000006,East of England,region,2023-11-07,623
E12000006,East of England,region,2023-11-06,640
E12000006,East of England,region,2023-11-05,683
E12000006,East of England,region,2023-11-04,698
E12000006,East of England,region,2023-11-03,718
