realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,observations
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1970-10-01', 'value': '8.42'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1970-11-01', 'value': '8.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1970-12-01', 'value': '8.93'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-01-01', 'value': '8.8'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-02-01', 'value': '8.59'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-03-01', 'value': '8.34'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-04-01', 'value': '8.21'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-05-01', 'value': '8.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-06-01', 'value': '8.14'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-07-01', 'value': '7.71'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-08-01', 'value': '7.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-09-01', 'value': '7.47'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-10-01', 'value': '7.24'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-11-01', 'value': '7.05'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1971-12-01', 'value': '7.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-01-01', 'value': '7.03'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-02-01', 'value': '7.05'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-03-01', 'value': '7.39'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-04-01', 'value': '7.44'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-05-01', 'value': '7.85'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-06-01', 'value': '8.95'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-07-01', 'value': '8.9'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-08-01', 'value': '9.05'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-09-01', 'value': '9.29'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-10-01', 'value': '9.1'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-11-01', 'value': '9.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1972-12-01', 'value': '9.36'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-01-01', 'value': '9.17'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-02-01', 'value': '9.33'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-03-01', 'value': '9.78'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-04-01', 'value': '9.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-05-01', 'value': '9.74'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-06-01', 'value': '9.88'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-07-01', 'value': '10.43'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-08-01', 'value': '11.22'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-09-01', 'value': '11.48'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-10-01', 'value': '11.29'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-11-01', 'value': '12.08'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1973-12-01', 'value': '12.64'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-01-01', 'value': '13'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-02-01', 'value': '13.46'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-03-01', 'value': '13.51'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-04-01', 'value': '13.82'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-05-01', 'value': '13.33'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-06-01', 'value': '13.81'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-07-01', 'value': '14.17'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-08-01', 'value': '14.52'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-09-01', 'value': '14.17'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-10-01', 'value': '14.61'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-11-01', 'value': '15.76'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1974-12-01', 'value': '16.32'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-01-01', 'value': '15.07'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-02-01', 'value': '13.33'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-03-01', 'value': '12.24'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-04-01', 'value': '12.42'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-05-01', 'value': '13.11'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-06-01', 'value': '12.99'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-07-01', 'value': '12.75'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-08-01', 'value': '12.77'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-09-01', 'value': '12.76'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-10-01', 'value': '13.51'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-11-01', 'value': '13.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1975-12-01', 'value': '13.57'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-01-01', 'value': '12.64'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-02-01', 'value': '12.13'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-03-01', 'value': '12.55'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-04-01', 'value': '12.47'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-05-01', 'value': '12.37'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-06-01', 'value': '13.45'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-07-01', 'value': '13.56'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-08-01', 'value': '13.67'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-09-01', 'value': '14.18'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-10-01', 'value': '15.67'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-11-01', 'value': '15.46'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1976-12-01', 'value': '15.17'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-01-01', 'value': '14.07'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-02-01', 'value': '13.34'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-03-01', 'value': '12.44'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-04-01', 'value': '12.18'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-05-01', 'value': '11.86'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-06-01', 'value': '12.52'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-07-01', 'value': '12.87'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-08-01', 'value': '12.29'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-09-01', 'value': '11.03'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-10-01', 'value': '10.31'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-11-01', 'value': '10.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1977-12-01', 'value': '10.7'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-01-01', 'value': '10.61'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-02-01', 'value': '10.39'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-03-01', 'value': '11.2'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-04-01', 'value': '11.91'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-05-01', 'value': '12.28'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-06-01', 'value': '12.48'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-07-01', 'value': '12.37'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-08-01', 'value': '12.23'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-09-01', 'value': '12.38'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-10-01', 'value': '12.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-11-01', 'value': '13.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1978-12-01', 'value': '13.12'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-01-01', 'value': '13.55'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-02-01', 'value': '13.99'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-03-01', 'value': '12.08'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-04-01', 'value': '11.39'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-05-01', 'value': '11.75'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-06-01', 'value': '12.56'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-07-01', 'value': '12.34'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-08-01', 'value': '12.26'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-09-01', 'value': '12.56'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-10-01', 'value': '13.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-11-01', 'value': '14.76'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1979-12-01', 'value': '15.02'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-01-01', 'value': '14.41'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-02-01', 'value': '14.74'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-03-01', 'value': '14.93'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-04-01', 'value': '14.42'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-05-01', 'value': '14.11'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-06-01', 'value': '13.78'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-07-01', 'value': '13.08'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-08-01', 'value': '13.7'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-09-01', 'value': '13.47'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-10-01', 'value': '13.2'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-11-01', 'value': '13.34'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1980-12-01', 'value': '13.78'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-01-01', 'value': '13.97'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-02-01', 'value': '13.84'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-03-01', 'value': '13.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-04-01', 'value': '13.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-05-01', 'value': '14.4'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-06-01', 'value': '14.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-07-01', 'value': '15.28'}"
