date,value
2014-11-01T00:00:00,0.041628959276018174
2014-12-01T00:00:00,0.03953712632594031
2015-01-01T00:00:00,0.026999999999999913
2015-02-01T00:00:00,0.009319664492078328
2015-03-01T00:00:00,-0.05069930069930051
2015-04-01T00:00:00,-0.024978466838932123
2015-05-01T00:00:00,-0.01278772378516635
2015-06-01T00:00:00,-0.0341382181515405
2015-07-01T00:00:00,-0.011265164644713943
2015-08-01T00:00:00,-0.04572396274343782
2015-09-01T00:00:00,-0.015463917525773252
2015-10-01T00:00:00,-0.05290546400693841
2015-11-01T00:00:00,-0.051259774109470024
2015-12-01T00:00:00,-0.03710575139146566
2016-01-01T00:00:00,-0.051606621226874316
2016-02-01T00:00:00,-0.025854108956602007
2016-03-01T00:00:00,-0.014732965009208066
2016-04-01T00:00:00,-0.048586572438162445
2016-05-01T00:00:00,-0.05785837651122616
2016-06-01T00:00:00,-0.04310344827586188
2016-07-01T00:00:00,-0.0262927256792288
2016-08-01T00:00:00,-0.010647737355811926
2016-09-01T00:00:00,-0.030541012216404817
2016-10-01T00:00:00,0.026556776556776462
2016-11-01T00:00:00,-0.0045787545787546735
2016-12-01T00:00:00,0.034682080924855585
2017-01-01T00:00:00,0.03182751540041062
2017-02-01T00:00:00,0.018957345971563955
2017-03-01T00:00:00,0.009345794392523477
2017-04-01T00:00:00,0.039925719591457964
2017-05-01T00:00:00,0.0705774518790101
2017-06-01T00:00:00,0.047747747747747704
2017-07-01T00:00:00,0.013501350135013412
2017-08-01T00:00:00,0.0385650224215246
2017-09-01T00:00:00,0.03240324032403241
2017-10-01T00:00:00,0.028545941123996554
2017-11-01T00:00:00,0.062557497700092
2017-12-01T00:00:00,0.07169459962756042
2018-01-01T00:00:00,0.1253731343283584
2018-02-01T00:00:00,0.11441860465116283
2018-03-01T00:00:00,0.11944444444444446
2018-04-01T00:00:00,0.10178571428571415
2018-05-01T00:00:00,0.11900684931506844
2018-06-01T00:00:00,0.07222699914015474
2018-07-01T00:00:00,0.10568383658969815
2018-08-01T00:00:00,0.059585492227979486
2018-09-01T00:00:00,0.08195292066259818
2018-10-01T00:00:00,0.06157849089332168
2018-11-01T00:00:00,0.006060606060605878
2018-12-01T00:00:00,-0.007819287576020906
2019-01-01T00:00:00,-0.0026525198938992522
2019-02-01T00:00:00,-0.02086811352253748
2019-03-01T00:00:00,-0.00992555831265507
2019-04-01T00:00:00,-0.03241491085899517
2019-05-01T00:00:00,-0.0604437643458301
2019-06-01T00:00:00,-0.052927024859663274
2019-07-01T00:00:00,-0.05943775100401616
2019-08-01T00:00:00,-0.030154849225753955
2019-09-01T00:00:00,-0.03384367445608383
2019-10-01T00:00:00,-0.05882352941176472
2019-11-01T00:00:00,-0.032702237521514466
2019-12-01T00:00:00,-0.07880910683012243
2020-01-01T00:00:00,-0.09397163120567364
2020-02-01T00:00:00,-0.07502131287297531
2020-03-01T00:00:00,-0.09189640768588148
2020-04-01T00:00:00,-0.226968174204355
2020-05-01T00:00:00,-0.23615635179153094
2020-06-01T00:00:00,-0.1778154106689247
2020-07-01T00:00:00,-0.1306575576430401
2020-08-01T00:00:00,-0.07647058823529407
2020-09-01T00:00:00,-0.01834862385321101
2020-10-01T00:00:00,0.02430555555555558
2020-11-01T00:00:00,0.02669039145907459
2020-12-01T00:00:00,0.06653992395437269
2021-01-01T00:00:00,0.08610567514677103
2021-02-01T00:00:00,0.041474654377880116
2021-03-01T00:00:00,0.10027598896044165
2021-04-01T00:00:00,0.2762730227518959
2021-05-01T00:00:00,0.3528784648187633
2021-06-01T00:00:00,0.26776519052523184
2021-07-01T00:00:00,0.156188605108055
2021-08-01T00:00:00,0.12283894449499555
2021-09-01T00:00:00,0.005947323704333041
2021-10-01T00:00:00,0.007627118644067954
2021-11-01T00:00:00,0.045060658578856216
2021-12-01T00:00:00,0.0766488413547235
2022-01-01T00:00:00,-0.028828828828828867
2022-02-01T00:00:00,0.036283185840708
2022-03-01T00:00:00,0.005852842809364711
