iyear,Attack Count,weaptype1_txt
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Firearms
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Unknown
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Firearms
2011,1,Firearms
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2011,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Unknown
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Explosives/Bombs/Dynamite
2012,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Incendiary
2013,1,Incendiary
2013,1,Firearms
2013,1,Incendiary
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Unknown
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Firearms
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
2013,1,Explosives/Bombs/Dynamite
