date,label,month,quarter,sourceDataset,updateDate,value,year
2009 MAR,2009 MAR,March,,MRET,2022-10-11T23:00:00.000Z,11366,2009
2009 APR,2009 APR,April,,MRET,2022-10-11T23:00:00.000Z,11277,2009
2009 MAY,2009 MAY,May,,MRET,2022-10-11T23:00:00.000Z,11156,2009
2009 JUN,2009 JUN,June,,MRET,2022-10-11T23:00:00.000Z,11105,2009
2009 JUL,2009 JUL,July,,MRET,2022-10-11T23:00:00.000Z,11106,2009
2009 AUG,2009 AUG,August,,MRET,2022-10-11T23:00:00.000Z,11096,2009
2009 SEP,2009 SEP,September,,MRET,2022-10-11T23:00:00.000Z,11042,2009
2009 OCT,2009 OCT,October,,MRET,2022-10-11T23:00:00.000Z,11130,2009
2009 NOV,2009 NOV,November,,MRET,2022-10-11T23:00:00.000Z,11197,2009
2009 DEC,2009 DEC,December,,MRET,2022-10-11T23:00:00.000Z,11306,2009
2010 JAN,2010 JAN,January,,MRET,2022-10-11T23:00:00.000Z,11146,2010
2010 FEB,2010 FEB,February,,MRET,2022-10-11T23:00:00.000Z,11448,2010
2010 MAR,2010 MAR,March,,MRET,2022-10-11T23:00:00.000Z,11570,2010
2010 APR,2010 APR,April,,MRET,2022-10-11T23:00:00.000Z,11564,2010
2010 MAY,2010 MAY,May,,MRET,2022-10-11T23:00:00.000Z,11540,2010
2010 JUN,2010 JUN,June,,MRET,2022-10-11T23:00:00.000Z,11575,2010
2010 JUL,2010 JUL,July,,MRET,2022-10-11T23:00:00.000Z,11650,2010
2010 AUG,2010 AUG,August,,MRET,2022-10-11T23:00:00.000Z,11720,2010
2010 SEP,2010 SEP,September,,MRET,2022-10-11T23:00:00.000Z,11742,2010
2010 OCT,2010 OCT,October,,MRET,2022-10-11T23:00:00.000Z,11675,2010
2010 NOV,2010 NOV,November,,MRET,2022-10-11T23:00:00.000Z,11623,2010
2010 DEC,2010 DEC,December,,MRET,2022-10-11T23:00:00.000Z,11570,2010
2011 JAN,2011 JAN,January,,MRET,2022-10-11T23:00:00.000Z,11293,2011
2011 FEB,2011 FEB,February,,MRET,2022-10-11T23:00:00.000Z,11273,2011
2011 MAR,2011 MAR,March,,MRET,2022-10-11T23:00:00.000Z,11365,2011
2011 APR,2011 APR,April,,MRET,2022-10-11T23:00:00.000Z,11510,2011
2011 MAY,2011 MAY,May,,MRET,2022-10-11T23:00:00.000Z,11625,2011
2011 JUN,2011 JUN,June,,MRET,2022-10-11T23:00:00.000Z,11654,2011
2011 JUL,2011 JUL,July,,MRET,2022-10-11T23:00:00.000Z,11641,2011
2011 AUG,2011 AUG,August,,MRET,2022-10-11T23:00:00.000Z,11659,2011
2011 SEP,2011 SEP,September,,MRET,2022-10-11T23:00:00.000Z,11759,2011
2011 OCT,2011 OCT,October,,MRET,2022-10-11T23:00:00.000Z,11996,2011
2011 NOV,2011 NOV,November,,MRET,2022-10-11T23:00:00.000Z,12120,2011
2011 DEC,2011 DEC,December,,MRET,2022-10-11T23:00:00.000Z,12102,2011
2012 JAN,2012 JAN,January,,MRET,2022-10-11T23:00:00.000Z,11991,2012
2012 FEB,2012 FEB,February,,MRET,2022-10-11T23:00:00.000Z,12065,2012
2012 MAR,2012 MAR,March,,MRET,2022-10-11T23:00:00.000Z,12120,2012
2012 APR,2012 APR,April,,MRET,2022-10-11T23:00:00.000Z,12160,2012
2012 MAY,2012 MAY,May,,MRET,2022-10-11T23:00:00.000Z,12193,2012
2012 JUN,2012 JUN,June,,MRET,2022-10-11T23:00:00.000Z,12216,2012
2012 JUL,2012 JUL,July,,MRET,2022-10-11T23:00:00.000Z,12192,2012
2012 AUG,2012 AUG,August,,MRET,2022-10-11T23:00:00.000Z,12076,2012
2012 SEP,2012 SEP,September,,MRET,2022-10-11T23:00:00.000Z,11856,2012
2012 OCT,2012 OCT,October,,MRET,2022-10-11T23:00:00.000Z,11542,2012
2012 NOV,2012 NOV,November,,MRET,2022-10-11T23:00:00.000Z,11528,2012
2012 DEC,2012 DEC,December,,MRET,2022-10-11T23:00:00.000Z,11880,2012
2013 JAN,2013 JAN,January,,MRET,2022-10-11T23:00:00.000Z,12143,2013
2013 FEB,2013 FEB,February,,MRET,2022-10-11T23:00:00.000Z,12385,2013
2013 MAR,2013 MAR,March,,MRET,2022-10-11T23:00:00.000Z,12467,2013
2013 APR,2013 APR,April,,MRET,2022-10-11T23:00:00.000Z,12441,2013
2013 MAY,2013 MAY,May,,MRET,2022-10-11T23:00:00.000Z,12415,2013
2013 JUN,2013 JUN,June,,MRET,2022-10-11T23:00:00.000Z,12458,2013
2013 JUL,2013 JUL,July,,MRET,2022-10-11T23:00:00.000Z,12518,2013
2013 AUG,2013 AUG,August,,MRET,2022-10-11T23:00:00.000Z,12505,2013
2013 SEP,2013 SEP,September,,MRET,2022-10-11T23:00:00.000Z,12385,2013
2013 OCT,2013 OCT,October,,MRET,2022-10-11T23:00:00.000Z,12432,2013
2013 NOV,2013 NOV,November,,MRET,2022-10-11T23:00:00.000Z,12452,2013
2013 DEC,2013 DEC,December,,MRET,2022-10-11T23:00:00.000Z,12540,2013
2014 JAN,2014 JAN,January,,MRET,2022-10-11T23:00:00.000Z,12800,2014
2014 FEB,2014 FEB,February,,MRET,2022-10-11T23:00:00.000Z,13155,2014
2014 MAR,2014 MAR,March,,MRET,2022-10-11T23:00:00.000Z,13218,2014
2014 APR,2014 APR,April,,MRET,2022-10-11T23:00:00.000Z,13093,2014
2014 MAY,2014 MAY,May,,MRET,2022-10-11T23:00:00.000Z,12976,2014
2014 JUN,2014 JUN,June,,MRET,2022-10-11T23:00:00.000Z,13017,2014
2014 JUL,2014 JUL,July,,MRET,2022-10-11T23:00:00.000Z,13221,2014
2014 AUG,2014 AUG,August,,MRET,2022-10-11T23:00:00.000Z,13556,2014
2014 SEP,2014 SEP,September,,MRET,2022-10-11T23:00:00.000Z,13960,2014
2014 OCT,2014 OCT,October,,MRET,2022-10-11T23:00:00.000Z,14317,2014
2014 NOV,2014 NOV,November,,MRET,2022-10-11T23:00:00.000Z,14484,2014
2014 DEC,2014 DEC,December,,MRET,2022-10-11T23:00:00.000Z,14377,2014
2015 JAN,2015 JAN,January,,MRET,2022-10-11T23:00:00.000Z,14601,2015
2015 FEB,2015 FEB,February,,MRET,2022-10-11T23:00:00.000Z,14487,2015
2015 MAR,2015 MAR,March,,MRET,2022-10-11T23:00:00.000Z,14601,2015
2015 APR,2015 APR,April,,MRET,2022-10-11T23:00:00.000Z,14806,2015
2015 MAY,2015 MAY,May,,MRET,2022-10-11T23:00:00.000Z,14881,2015
2015 JUN,2015 JUN,June,,MRET,2022-10-11T23:00:00.000Z,14696,2015
2015 JUL,2015 JUL,July,,MRET,2022-10-11T23:00:00.000Z,14437,2015
2015 AUG,2015 AUG,August,,MRET,2022-10-11T23:00:00.000Z,14378,2015
2015 SEP,2015 SEP,September,,MRET,2022-10-11T23:00:00.000Z,14684,2015
2015 OCT,2015 OCT,October,,MRET,2022-10-11T23:00:00.000Z,14871,2015
2015 NOV,2015 NOV,November,,MRET,2022-10-11T23:00:00.000Z,15330,2015
2015 DEC,2015 DEC,December,,MRET,2022-10-11T23:00:00.000Z,15821,2015
2016 JAN,2016 JAN,January,,MRET,2022-10-11T23:00:00.000Z,15647,2016
2016 FEB,2016 FEB,February,,MRET,2022-10-11T23:00:00.000Z,15262,2016
2016 MAR,2016 MAR,March,,MRET,2022-10-11T23:00:00.000Z,15008,2016
2016 APR,2016 APR,April,,MRET,2022-10-11T23:00:00.000Z,14944,2016
2016 MAY,2016 MAY,May,,MRET,2022-10-11T23:00:00.000Z,15095,2016
2016 JUN,2016 JUN,June,,MRET,2022-10-11T23:00:00.000Z,15436,2016
2016 JUL,2016 JUL,July,,MRET,2022-10-11T23:00:00.000Z,15806,2016
2016 AUG,2016 AUG,August,,MRET,2022-10-11T23:00:00.000Z,15999,2016
2016 SEP,2016 SEP,September,,MRET,2022-10-11T23:00:00.000Z,15901,2016
2016 OCT,2016 OCT,October,,MRET,2022-10-11T23:00:00.000Z,15768,2016
2016 NOV,2016 NOV,November,,MRET,2022-10-11T23:00:00.000Z,15608,2016
2016 DEC,2016 DEC,December,,MRET,2022-10-11T23:00:00.000Z,15649,2016
2017 JAN,2017 JAN,January,,MRET,2022-10-11T23:00:00.000Z,15212,2017
2017 FEB,2017 FEB,February,,MRET,2022-10-11T23:00:00.000Z,15631,2017
2017 MAR,2017 MAR,March,,MRET,2022-10-11T23:00:00.000Z,15971,2017
2017 APR,2017 APR,April,,MRET,2022-10-11T23:00:00.000Z,16234,2017
2017 MAY,2017 MAY,May,,MRET,2022-10-11T23:00:00.000Z,16464,2017
2017 JUN,2017 JUN,June,,MRET,2022-10-11T23:00:00.000Z,16681,2017
2017 JUL,2017 JUL,July,,MRET,2022-10-11T23:00:00.000Z,16834,2017
2017 AUG,2017 AUG,August,,MRET,2022-10-11T23:00:00.000Z,16852,2017
2017 SEP,2017 SEP,September,,MRET,2022-10-11T23:00:00.000Z,16718,2017
2017 OCT,2017 OCT,October,,MRET,2022-10-11T23:00:00.000Z,16667,2017
2017 NOV,2017 NOV,November,,MRET,2022-10-11T23:00:00.000Z,16703,2017
2017 DEC,2017 DEC,December,,MRET,2022-10-11T23:00:00.000Z,16944,2017
2018 JAN,2018 JAN,January,,MRET,2022-10-11T23:00:00.000Z,17075,2018
2018 FEB,2018 FEB,February,,MRET,2022-10-11T23:00:00.000Z,17608,2018
2018 MAR,2018 MAR,March,,MRET,2022-10-11T23:00:00.000Z,17924,2018
2018 APR,2018 APR,April,,MRET,2022-10-11T23:00:00.000Z,18003,2018
2018 MAY,2018 MAY,May,,MRET,2022-10-11T23:00:00.000Z,17877,2018
2018 JUN,2018 JUN,June,,MRET,2022-10-11T23:00:00.000Z,17629,2018
2018 JUL,2018 JUL,July,,MRET,2022-10-11T23:00:00.000Z,17487,2018
2018 AUG,2018 AUG,August,,MRET,2022-10-11T23:00:00.000Z,17727,2018
2018 SEP,2018 SEP,September,,MRET,2022-10-11T23:00:00.000Z,18461,2018
2018 OCT,2018 OCT,October,,MRET,2022-10-11T23:00:00.000Z,19248,2018
2018 NOV,2018 NOV,November,,MRET,2022-10-11T23:00:00.000Z,19704,2018
2018 DEC,2018 DEC,December,,MRET,2022-10-11T23:00:00.000Z,19501,2018
2019 JAN,2019 JAN,January,,MRET,2022-10-11T23:00:00.000Z,18582,2019
2019 FEB,2019 FEB,February,,MRET,2022-10-11T23:00:00.000Z,18012,2019
2019 MAR,2019 MAR,March,,MRET,2022-10-11T23:00:00.000Z,17983,2019
2019 APR,2019 APR,April,,MRET,2022-10-11T23:00:00.000Z,18350,2019
2019 MAY,2019 MAY,May,,MRET,2022-10-11T23:00:00.000Z,18794,2019
2019 JUN,2019 JUN,June,,MRET,2022-10-11T23:00:00.000Z,19064,2019
2019 JUL,2019 JUL,July,,MRET,2022-10-11T23:00:00.000Z,19121,2019
2019 AUG,2019 AUG,August,,MRET,2022-10-11T23:00:00.000Z,18998,2019
2019 SEP,2019 SEP,September,,MRET,2022-10-11T23:00:00.000Z,18767,2019
2019 OCT,2019 OCT,October,,MRET,2022-10-11T23:00:00.000Z,18691,2019
2019 NOV,2019 NOV,November,,MRET,2022-10-11T23:00:00.000Z,18756,2019
2019 DEC,2019 DEC,December,,MRET,2022-10-11T23:00:00.000Z,19010,2019
2020 JAN,2020 JAN,January,,MRET,2022-10-11T23:00:00.000Z,18764,2020
2020 FEB,2020 FEB,February,,MRET,2022-10-11T23:00:00.000Z,18231,2020
2020 MAR,2020 MAR,March,,MRET,2022-10-11T23:00:00.000Z,16051,2020
2020 APR,2020 APR,April,,MRET,2022-10-11T23:00:00.000Z,12517,2020
2020 MAY,2020 MAY,May,,MRET,2022-10-11T23:00:00.000Z,11832,2020
2020 JUN,2020 JUN,June,,MRET,2022-10-11T23:00:00.000Z,12429,2020
2020 JUL,2020 JUL,July,,MRET,2022-10-11T23:00:00.000Z,12773,2020
2020 AUG,2020 AUG,August,,MRET,2022-10-11T23:00:00.000Z,13000,2020
2020 SEP,2020 SEP,September,,MRET,2022-10-11T23:00:00.000Z,13052,2020
2020 OCT,2020 OCT,October,,MRET,2022-10-11T23:00:00.000Z,13500,2020
2020 NOV,2020 NOV,November,,MRET,2022-10-11T23:00:00.000Z,13352,2020
2020 DEC,2020 DEC,December,,MRET,2022-10-11T23:00:00.000Z,13345,2020
2021 JAN,2021 JAN,January,,MRET,2022-10-11T23:00:00.000Z,12963,2021
2021 FEB,2021 FEB,February,,MRET,2022-10-11T23:00:00.000Z,13194,2021
2021 MAR,2021 MAR,March,,MRET,2022-10-11T23:00:00.000Z,13612,2021
2021 APR,2021 APR,April,,MRET,2022-10-11T23:00:00.000Z,13888,2021
2021 MAY,2021 MAY,May,,MRET,2022-10-11T23:00:00.000Z,14373,2021
2021 JUN,2021 JUN,June,,MRET,2022-10-11T23:00:00.000Z,14546,2021
2021 JUL,2021 JUL,July,,MRET,2022-10-11T23:00:00.000Z,14844,2021
2021 AUG,2021 AUG,August,,MRET,2022-10-11T23:00:00.000Z,15350,2021
2021 SEP,2021 SEP,September,,MRET,2022-10-11T23:00:00.000Z,15570,2021
2021 OCT,2021 OCT,October,,MRET,2022-10-11T23:00:00.000Z,15970,2021
2021 NOV,2021 NOV,November,,MRET,2022-10-11T23:00:00.000Z,16555,2021
2021 DEC,2021 DEC,December,,MRET,2022-10-11T23:00:00.000Z,16833,2021
2022 JAN,2022 JAN,January,,MRET,2022-10-11T23:00:00.000Z,15763,2022
2022 FEB,2022 FEB,February,,MRET,2022-10-11T23:00:00.000Z,16211,2022
2022 MAR,2022 MAR,March,,MRET,2022-10-11T23:00:00.000Z,16776,2022
2022 APR,2022 APR,April,,MRET,2022-10-11T23:00:00.000Z,16143,2022
2022 MAY,2022 MAY,May,,MRET,2022-10-11T23:00:00.000Z,16434,2022
2022 JUN,2022 JUN,June,,MRET,2022-10-11T23:00:00.000Z,16753,2022
2022 JUL,2022 JUL,July,,MRET,2022-10-11T23:00:00.000Z,16906,2022
2022 AUG,2022 AUG,August,,MRET,2022-10-11T23:00:00.000Z,16928,2022
