areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E12000001,North East,region,2020-12-05,154.2
E12000001,North East,region,2020-12-04,157.3
E12000001,North East,region,2020-12-03,160.7
E12000001,North East,region,2020-12-02,165.1
E12000001,North East,region,2020-12-01,171.4
E12000001,North East,region,2020-11-30,179.1
E12000001,North East,region,2020-11-29,187.0
E12000001,North East,region,2020-11-28,193.4
E12000001,North East,region,2020-11-27,200.1
E12000001,North East,region,2020-11-26,211.4
E12000001,North East,region,2020-11-25,223.1
E12000001,North East,region,2020-11-24,243.5
E12000001,North East,region,2020-11-23,267.1
E12000001,North East,region,2020-11-22,289.7
E12000001,North East,region,2020-11-21,305.5
E12000001,North East,region,2020-11-20,319.8
E12000001,North East,region,2020-11-19,341.8
E12000001,North East,region,2020-11-18,361.1
E12000001,North East,region,2020-11-17,380.4
E12000001,North East,region,2020-11-16,391.8
E12000001,North East,region,2020-11-15,410.3
E12000001,North East,region,2020-11-14,419.9
E12000001,North East,region,2020-11-13,430.6
E12000001,North East,region,2020-11-12,428.2
E12000001,North East,region,2020-11-11,426.1
E12000001,North East,region,2020-11-10,409.2
E12000001,North East,region,2020-11-09,399.1
E12000001,North East,region,2020-11-08,384.4
E12000001,North East,region,2020-11-07,372.8
E12000001,North East,region,2020-11-06,355.2
E12000001,North East,region,2020-11-05,345.5
E12000001,North East,region,2020-11-04,332.0
E12000001,North East,region,2020-11-03,322.9
E12000001,North East,region,2020-11-02,310.5
E12000001,North East,region,2020-11-01,297.1
E12000001,North East,region,2020-10-31,291.6
E12000001,North East,region,2020-10-30,290.9
E12000001,North East,region,2020-10-29,284.5
E12000001,North East,region,2020-10-28,288.2
E12000001,North East,region,2020-10-27,300.4
E12000001,North East,region,2020-10-26,310.2
E12000001,North East,region,2020-10-25,313.6
E12000001,North East,region,2020-10-24,312.7
E12000001,North East,region,2020-10-23,310.6
E12000001,North East,region,2020-10-22,312.0
E12000001,North East,region,2020-10-21,309.8
E12000001,North East,region,2020-10-20,305.9
E12000001,North East,region,2020-10-19,300.7
E12000001,North East,region,2020-10-18,299.9
E12000001,North East,region,2020-10-17,303.9
E12000001,North East,region,2020-10-16,305.3
E12000001,North East,region,2020-10-15,309.0
E12000001,North East,region,2020-10-14,317.0
E12000001,North East,region,2020-10-13,319.9
E12000001,North East,region,2020-10-12,325.2
E12000001,North East,region,2020-10-11,324.8
E12000001,North East,region,2020-10-10,334.9
E12000001,North East,region,2020-10-09,347.1
E12000001,North East,region,2020-10-08,348.6
E12000001,North East,region,2020-10-07,341.5
E12000001,North East,region,2020-10-06,322.0
E12000001,North East,region,2020-10-05,307.2
E12000001,North East,region,2020-10-04,292.2
E12000001,North East,region,2020-10-03,271.7
E12000001,North East,region,2020-10-02,256.9
E12000001,North East,region,2020-10-01,234.0
E12000001,North East,region,2020-09-30,216.4
E12000001,North East,region,2020-09-29,204.5
E12000001,North East,region,2020-09-28,185.5
E12000001,North East,region,2020-09-27,171.6
E12000001,North East,region,2020-09-26,168.8
E12000001,North East,region,2020-09-25,156.0
E12000001,North East,region,2020-09-24,150.6
E12000001,North East,region,2020-09-23,137.3
E12000001,North East,region,2020-09-22,125.4
E12000001,North East,region,2020-09-21,114.9
E12000001,North East,region,2020-09-20,99.4
E12000001,North East,region,2020-09-19,82.7
E12000001,North East,region,2020-09-18,72.1
E12000001,North East,region,2020-09-17,62.1
E12000001,North East,region,2020-09-16,57.2
E12000001,North East,region,2020-09-15,53.9
E12000001,North East,region,2020-09-14,52.5
E12000001,North East,region,2020-09-13,52.6
E12000001,North East,region,2020-09-12,53.7
E12000001,North East,region,2020-09-11,56.8
E12000001,North East,region,2020-09-10,56.0
E12000001,North East,region,2020-09-09,54.8
E12000001,North East,region,2020-09-08,50.6
E12000001,North East,region,2020-09-07,46.4
E12000001,North East,region,2020-09-06,42.3
E12000001,North East,region,2020-09-05,38.2
E12000001,North East,region,2020-09-04,32.3
E12000001,North East,region,2020-09-03,28.2
E12000001,North East,region,2020-09-02,22.9
E12000001,North East,region,2020-09-01,20.9
E12000001,North East,region,2020-08-31,18.4
E12000001,North East,region,2020-08-30,16.4
E12000001,North East,region,2020-08-29,15.0
E12000001,North East,region,2020-08-28,13.3
E12000001,North East,region,2020-08-27,12.4
E12000001,North East,region,2020-08-26,11.6
E12000001,North East,region,2020-08-25,10.7
E12000001,North East,region,2020-08-24,10.1
E12000001,North East,region,2020-08-23,9.8
E12000001,North East,region,2020-08-22,9.4
E12000001,North East,region,2020-08-21,8.8
E12000001,North East,region,2020-08-20,8.4
E12000001,North East,region,2020-08-19,8.7
E12000001,North East,region,2020-08-18,8.4
E12000001,North East,region,2020-08-17,8.9
E12000001,North East,region,2020-08-16,8.6
E12000001,North East,region,2020-08-15,8.7
E12000001,North East,region,2020-08-14,8.5
E12000001,North East,region,2020-08-13,7.9
E12000001,North East,region,2020-08-12,6.8
E12000001,North East,region,2020-08-11,6.5
E12000001,North East,region,2020-08-10,5.4
E12000001,North East,region,2020-08-09,5.3
E12000001,North East,region,2020-08-08,5.4
E12000001,North East,region,2020-08-07,5.2
E12000001,North East,region,2020-08-06,5.1
E12000001,North East,region,2020-08-05,4.7
E12000001,North East,region,2020-08-04,4.4
E12000001,North East,region,2020-08-03,3.8
E12000001,North East,region,2020-08-02,3.4
E12000001,North East,region,2020-08-01,3.0
E12000001,North East,region,2020-07-31,2.9
E12000001,North East,region,2020-07-30,2.6
E12000001,North East,region,2020-07-29,2.4
E12000001,North East,region,2020-07-28,2.2
E12000001,North East,region,2020-07-27,2.5
E12000001,North East,region,2020-07-26,2.6
E12000001,North East,region,2020-07-25,2.6
E12000001,North East,region,2020-07-24,2.6
E12000001,North East,region,2020-07-23,2.7
E12000001,North East,region,2020-07-22,2.9
E12000001,North East,region,2020-07-21,2.9
E12000001,North East,region,2020-07-20,2.9
E12000001,North East,region,2020-07-19,2.8
E12000001,North East,region,2020-07-18,2.6
E12000001,North East,region,2020-07-17,2.7
E12000001,North East,region,2020-07-16,2.7
E12000001,North East,region,2020-07-15,2.7
E12000001,North East,region,2020-07-14,2.5
E12000001,North East,region,2020-07-13,2.5
E12000001,North East,region,2020-07-12,2.6
E12000001,North East,region,2020-07-11,2.7
E12000001,North East,region,2020-07-10,2.8
E12000001,North East,region,2020-07-09,2.7
E12000001,North East,region,2020-07-08,2.4
E12000001,North East,region,2020-07-07,2.2
E12000001,North East,region,2020-07-06,2.2
E12000001,North East,region,2020-07-05,2.2
E12000001,North East,region,2020-07-04,2.4
E12000001,North East,region,2020-07-03,2.5
E12000001,North East,region,2020-07-02,2.5
E12000001,North East,region,2020-07-01,2.7
E12000001,North East,region,2020-06-30,2.8
E12000001,North East,region,2020-06-29,3.4
E12000001,North East,region,2020-06-28,3.9
E12000001,North East,region,2020-06-27,3.7
E12000001,North East,region,2020-06-26,3.8
E12000001,North East,region,2020-06-25,4.1
E12000001,North East,region,2020-06-24,4.5
E12000001,North East,region,2020-06-23,4.8
E12000001,North East,region,2020-06-22,4.5
E12000001,North East,region,2020-06-21,4.8
E12000001,North East,region,2020-06-20,5.9
E12000001,North East,region,2020-06-19,6.4
E12000001,North East,region,2020-06-18,7.3
E12000001,North East,region,2020-06-17,7.3
E12000001,North East,region,2020-06-16,8.0
E12000001,North East,region,2020-06-15,8.7
E12000001,North East,region,2020-06-14,8.8
E12000001,North East,region,2020-06-13,8.2
E12000001,North East,region,2020-06-12,8.1
E12000001,North East,region,2020-06-11,8.2
E12000001,North East,region,2020-06-10,9.6
E12000001,North East,region,2020-06-09,10.1
E12000001,North East,region,2020-06-08,10.9
E12000001,North East,region,2020-06-07,12.2
E12000001,North East,region,2020-06-06,13.3
E12000001,North East,region,2020-06-05,14.0
E12000001,North East,region,2020-06-04,15.0
E12000001,North East,region,2020-06-03,14.7
E12000001,North East,region,2020-06-02,17.1
E12000001,North East,region,2020-06-01,18.7
E12000001,North East,region,2020-05-31,18.3
E12000001,North East,region,2020-05-30,19.4
E12000001,North East,region,2020-05-29,20.4
E12000001,North East,region,2020-05-28,21.3
E12000001,North East,region,2020-05-27,24.3
E12000001,North East,region,2020-05-26,24.8
E12000001,North East,region,2020-05-25,25.7
E12000001,North East,region,2020-05-24,29.0
E12000001,North East,region,2020-05-23,29.8
E12000001,North East,region,2020-05-22,31.8
E12000001,North East,region,2020-05-21,33.4
E12000001,North East,region,2020-05-20,33.7
E12000001,North East,region,2020-05-19,34.1
E12000001,North East,region,2020-05-18,37.7
E12000001,North East,region,2020-05-17,40.7
E12000001,North East,region,2020-05-16,42.6
E12000001,North East,region,2020-05-15,43.5
E12000001,North East,region,2020-05-14,44.2
E12000001,North East,region,2020-05-13,46.5
E12000001,North East,region,2020-05-12,50.2
E12000001,North East,region,2020-05-11,51.4
E12000001,North East,region,2020-05-10,51.7
E12000001,North East,region,2020-05-09,52.1
E12000001,North East,region,2020-05-08,53.4
E12000001,North East,region,2020-05-07,57.7
E12000001,North East,region,2020-05-06,64.5
E12000001,North East,region,2020-05-05,68.9
E12000001,North East,region,2020-05-04,72.9
E12000001,North East,region,2020-05-03,74.9
E12000001,North East,region,2020-05-02,74.8
E12000001,North East,region,2020-05-01,76.0
E12000001,North East,region,2020-04-30,78.1
E12000001,North East,region,2020-04-29,76.1
E12000001,North East,region,2020-04-28,76.0
E12000001,North East,region,2020-04-27,73.3
E12000001,North East,region,2020-04-26,74.3
E12000001,North East,region,2020-04-25,78.7
E12000001,North East,region,2020-04-24,84.6
E12000001,North East,region,2020-04-23,83.0
E12000001,North East,region,2020-04-22,81.8
E12000001,North East,region,2020-04-21,79.1
E12000001,North East,region,2020-04-20,78.0
E12000001,North East,region,2020-04-19,74.9
E12000001,North East,region,2020-04-18,72.2
E12000001,North East,region,2020-04-17,68.1
E12000001,North East,region,2020-04-16,66.5
E12000001,North East,region,2020-04-15,67.3
E12000001,North East,region,2020-04-14,67.4
E12000001,North East,region,2020-04-13,70.9
E12000001,North East,region,2020-04-12,76.2
E12000001,North East,region,2020-04-11,76.9
E12000001,North East,region,2020-04-10,76.5
E12000001,North East,region,2020-04-09,77.0
E12000001,North East,region,2020-04-08,73.4
E12000001,North East,region,2020-04-07,74.0
E12000001,North East,region,2020-04-06,68.7
E12000001,North East,region,2020-04-05,61.2
E12000001,North East,region,2020-04-04,56.9
E12000001,North East,region,2020-04-03,51.6
E12000001,North East,region,2020-04-02,45.7
E12000001,North East,region,2020-04-01,41.2
E12000001,North East,region,2020-03-31,32.6
E12000001,North East,region,2020-03-30,27.7
E12000001,North East,region,2020-03-29,23.4
E12000001,North East,region,2020-03-28,20.1
E12000001,North East,region,2020-03-27,16.9
E12000001,North East,region,2020-03-26,14.1
E12000001,North East,region,2020-03-25,11.2
E12000001,North East,region,2020-03-24,8.8
E12000001,North East,region,2020-03-23,6.6
E12000001,North East,region,2020-03-22,4.6
E12000001,North East,region,2020-03-21,4.3
E12000001,North East,region,2020-03-20,3.6
E12000001,North East,region,2020-03-19,2.9
E12000001,North East,region,2020-03-18,2.2
E12000001,North East,region,2020-03-17,1.8
E12000001,North East,region,2020-03-16,1.3
E12000001,North East,region,2020-03-15,1.2
E12000001,North East,region,2020-03-14,0.8
E12000001,North East,region,2020-03-13,0.7
E12000001,North East,region,2020-03-12,0.5
E12000001,North East,region,2020-03-11,0.5
E12000001,North East,region,2020-03-10,0.5
E12000001,North East,region,2020-03-09,0.3
E12000001,North East,region,2020-03-08,0.3
E12000002,North West,region,2023-12-09,7.8
E12000002,North West,region,2023-12-08,7.5
E12000002,North West,region,2023-12-07,7.1
E12000002,North West,region,2023-12-06,6.7
E12000002,North West,region,2023-12-05,6.8
E12000002,North West,region,2023-12-04,6.6
E12000002,North West,region,2023-12-03,6.3
E12000002,North West,region,2023-12-02,6.0
E12000002,North West,region,2023-12-01,6.0
E12000002,North West,region,2023-11-30,6.0
E12000002,North West,region,2023-11-29,6.1
E12000002,North West,region,2023-11-28,5.9
E12000002,North West,region,2023-11-27,5.7
E12000002,North West,region,2023-11-26,5.9
E12000002,North West,region,2023-11-25,6.1
E12000002,North West,region,2023-11-24,6.1
E12000002,North West,region,2023-11-23,6.2
E12000002,North West,region,2023-11-22,6.4
E12000002,North West,region,2023-11-21,6.4
E12000002,North West,region,2023-11-20,7.1
E12000002,North West,region,2023-11-19,7.1
E12000002,North West,region,2023-11-18,7.1
E12000002,North West,region,2023-11-17,6.9
E12000002,North West,region,2023-11-16,6.7
E12000002,North West,region,2023-11-15,6.5
E12000002,North West,region,2023-11-14,6.7
E12000002,North West,region,2023-11-13,6.6
E12000002,North West,region,2023-11-12,7.1
E12000002,North West,region,2023-11-11,7.3
E12000002,North West,region,2023-11-10,7.9
E12000002,North West,region,2023-11-09,8.5
E12000002,North West,region,2023-11-08,9.1
E12000002,North West,region,2023-11-07,9.5
E12000002,North West,region,2023-11-06,10.0
E12000002,North West,region,2023-11-05,10.0
E12000002,North West,region,2023-11-04,10.5
E12000002,North West,region,2023-11-03,10.8
E12000002,North West,region,2023-11-02,11.0
E12000002,North West,region,2023-11-01,11.4
E12000002,North West,region,2023-10-31,11.3
E12000002,North West,region,2023-10-30,11.7
E12000002,North West,region,2023-10-29,12.1
E12000002,North West,region,2023-10-28,12.2
E12000002,North West,region,2023-10-27,12.3
E12000002,North West,region,2023-10-26,13.1
E12000002,North West,region,2023-10-25,13.8
E12000002,North West,region,2023-10-24,14.6
E12000002,North West,region,2023-10-23,15.1
E12000002,North West,region,2023-10-22,16.1
E12000002,North West,region,2023-10-21,16.6
E12000002,North West,region,2023-10-20,17.2
E12000002,North West,region,2023-10-19,17.6
E12000002,North West,region,2023-10-18,17.8
E12000002,North West,region,2023-10-17,18.8
E12000002,North West,region,2023-10-16,20.3
E12000002,North West,region,2023-10-15,21.6
E12000002,North West,region,2023-10-14,23.3
E12000002,North West,region,2023-10-13,24.6
E12000002,North West,region,2023-10-12,25.6
E12000002,North West,region,2023-10-11,27.1
E12000002,North West,region,2023-10-10,28.2
E12000002,North West,region,2023-10-09,28.8
E12000002,North West,region,2023-10-08,28.7
E12000002,North West,region,2023-10-07,29.2
E12000002,North West,region,2023-10-06,29.6
E12000002,North West,region,2023-10-05,29.4
E12000002,North West,region,2023-10-04,29.3
E12000002,North West,region,2023-10-03,29.4
E12000002,North West,region,2023-10-02,29.5
E12000002,North West,region,2023-10-01,29.3
E12000002,North West,region,2023-09-30,28.5
E12000002,North West,region,2023-09-29,27.5
E12000002,North West,region,2023-09-28,27.2
E12000002,North West,region,2023-09-27,26.5
E12000002,North West,region,2023-09-26,25.3
E12000002,North West,region,2023-09-25,24.4
E12000002,North West,region,2023-09-24,23.2
E12000002,North West,region,2023-09-23,22.3
E12000002,North West,region,2023-09-22,21.9
E12000002,North West,region,2023-09-21,21.0
E12000002,North West,region,2023-09-20,20.4
E12000002,North West,region,2023-09-19,19.6
E12000002,North West,region,2023-09-18,18.6
E12000002,North West,region,2023-09-17,18.6
E12000002,North West,region,2023-09-16,18.7
E12000002,North West,region,2023-09-15,18.7
E12000002,North West,region,2023-09-14,19.1
E12000002,North West,region,2023-09-13,18.9
E12000002,North West,region,2023-09-12,19.8
E12000002,North West,region,2023-09-11,20.5
E12000002,North West,region,2023-09-10,21.0
E12000002,North West,region,2023-09-09,20.9
E12000002,North West,region,2023-09-08,21.2
E12000002,North West,region,2023-09-07,21.0
E12000002,North West,region,2023-09-06,21.1
E12000002,North West,region,2023-09-05,20.3
E12000002,North West,region,2023-09-04,19.7
E12000002,North West,region,2023-09-03,18.0
E12000002,North West,region,2023-09-02,17.1
E12000002,North West,region,2023-09-01,16.1
E12000002,North West,region,2023-08-31,15.3
E12000002,North West,region,2023-08-30,14.4
E12000002,North West,region,2023-08-29,13.7
E12000002,North West,region,2023-08-28,12.8
E12000002,North West,region,2023-08-27,13.3
E12000002,North West,region,2023-08-26,13.1
E12000002,North West,region,2023-08-25,13.0
E12000002,North West,region,2023-08-24,12.9
E12000002,North West,region,2023-08-23,12.8
E12000002,North West,region,2023-08-22,12.9
E12000002,North West,region,2023-08-21,12.6
E12000002,North West,region,2023-08-20,12.0
E12000002,North West,region,2023-08-19,12.2
E12000002,North West,region,2023-08-18,12.3
E12000002,North West,region,2023-08-17,12.0
E12000002,North West,region,2023-08-16,11.9
E12000002,North West,region,2023-08-15,11.9
E12000002,North West,region,2023-08-14,12.2
E12000002,North West,region,2023-08-13,12.2
E12000002,North West,region,2023-08-12,12.3
E12000002,North West,region,2023-08-11,12.3
E12000002,North West,region,2023-08-10,12.4
E12000002,North West,region,2023-08-09,12.2
E12000002,North West,region,2023-08-08,11.6
E12000002,North West,region,2023-08-07,11.0
E12000002,North West,region,2023-08-06,10.5
E12000002,North West,region,2023-08-05,10.4
E12000002,North West,region,2023-08-04,10.1
E12000002,North West,region,2023-08-03,9.5
E12000002,North West,region,2023-08-02,9.4
E12000002,North West,region,2023-08-01,9.2
E12000002,North West,region,2023-07-31,9.3
E12000002,North West,region,2023-07-30,9.0
E12000002,North West,region,2023-07-29,8.4
E12000002,North West,region,2023-07-28,7.9
E12000002,North West,region,2023-07-27,7.7
E12000002,North West,region,2023-07-26,7.0
E12000002,North West,region,2023-07-25,6.8
E12000002,North West,region,2023-07-24,6.4
E12000002,North West,region,2023-07-23,6.2
E12000002,North West,region,2023-07-22,5.8
E12000002,North West,region,2023-07-21,5.7
E12000002,North West,region,2023-07-20,5.6
E12000002,North West,region,2023-07-19,5.6
E12000002,North West,region,2023-07-18,5.4
E12000002,North West,region,2023-07-17,5.0
E12000002,North West,region,2023-07-16,4.8
E12000002,North West,region,2023-07-15,4.8
E12000002,North West,region,2023-07-14,4.8
E12000002,North West,region,2023-07-13,4.9
E12000002,North West,region,2023-07-12,4.6
E12000002,North West,region,2023-07-11,4.3
E12000002,North West,region,2023-07-10,4.2
E12000002,North West,region,2023-07-09,4.3
E12000002,North West,region,2023-07-08,4.1
E12000002,North West,region,2023-07-07,3.8
E12000002,North West,region,2023-07-06,3.6
E12000002,North West,region,2023-07-05,3.6
E12000002,North West,region,2023-07-04,3.5
E12000002,North West,region,2023-07-03,3.5
E12000002,North West,region,2023-07-02,3.4
E12000002,North West,region,2023-07-01,3.4
E12000002,North West,region,2023-06-30,3.4
E12000002,North West,region,2023-06-29,3.4
E12000002,North West,region,2023-06-28,3.3
E12000002,North West,region,2023-06-27,3.5
E12000002,North West,region,2023-06-26,3.5
E12000002,North West,region,2023-06-25,3.8
E12000002,North West,region,2023-06-24,3.9
E12000002,North West,region,2023-06-23,4.1
E12000002,North West,region,2023-06-22,4.2
E12000002,North West,region,2023-06-21,4.2
E12000002,North West,region,2023-06-20,4.3
E12000002,North West,region,2023-06-19,4.5
E12000002,North West,region,2023-06-18,4.9
E12000002,North West,region,2023-06-17,5.1
E12000002,North West,region,2023-06-16,5.0
E12000002,North West,region,2023-06-15,5.2
E12000002,North West,region,2023-06-14,5.5
E12000002,North West,region,2023-06-13,6.1
E12000002,North West,region,2023-06-12,6.5
E12000002,North West,region,2023-06-11,6.5
E12000002,North West,region,2023-06-10,6.7
E12000002,North West,region,2023-06-09,6.8
E12000002,North West,region,2023-06-08,7.1
E12000002,North West,region,2023-06-07,7.5
E12000002,North West,region,2023-06-06,7.6
E12000002,North West,region,2023-06-05,7.8
E12000002,North West,region,2023-06-04,7.9
E12000002,North West,region,2023-06-03,7.8
E12000002,North West,region,2023-06-02,8.3
E12000002,North West,region,2023-06-01,8.6
E12000002,North West,region,2023-05-31,8.8
E12000002,North West,region,2023-05-30,9.0
E12000002,North West,region,2023-05-29,9.3
E12000002,North West,region,2023-05-28,9.7
E12000002,North West,region,2023-05-27,10.0
E12000002,North West,region,2023-05-26,9.7
E12000002,North West,region,2023-05-25,9.8
E12000002,North West,region,2023-05-24,10.1
E12000002,North West,region,2023-05-23,10.0
E12000002,North West,region,2023-05-22,10.0
E12000002,North West,region,2023-05-21,9.6
E12000002,North West,region,2023-05-20,9.9
E12000002,North West,region,2023-05-19,10.2
E12000002,North West,region,2023-05-18,10.3
E12000002,North West,region,2023-05-17,10.5
E12000002,North West,region,2023-05-16,10.7
E12000002,North West,region,2023-05-15,11.4
E12000002,North West,region,2023-05-14,12.0
E12000002,North West,region,2023-05-13,12.2
E12000002,North West,region,2023-05-12,12.5
E12000002,North West,region,2023-05-11,12.7
E12000002,North West,region,2023-05-10,13.1
E12000002,North West,region,2023-05-09,14.1
E12000002,North West,region,2023-05-08,14.4
E12000002,North West,region,2023-05-07,15.0
E12000002,North West,region,2023-05-06,15.4
E12000002,North West,region,2023-05-05,15.9
E12000002,North West,region,2023-05-04,16.5
E12000002,North West,region,2023-05-03,16.8
E12000002,North West,region,2023-05-02,16.8
E12000002,North West,region,2023-05-01,16.8
E12000002,North West,region,2023-04-30,16.9
E12000002,North West,region,2023-04-29,17.8
E12000002,North West,region,2023-04-28,17.9
E12000002,North West,region,2023-04-27,18.2
E12000002,North West,region,2023-04-26,18.3
E12000002,North West,region,2023-04-25,18.6
E12000002,North West,region,2023-04-24,19.2
E12000002,North West,region,2023-04-23,20.6
E12000002,North West,region,2023-04-22,21.3
E12000002,North West,region,2023-04-21,21.6
E12000002,North West,region,2023-04-20,21.7
E12000002,North West,region,2023-04-19,22.1
E12000002,North West,region,2023-04-18,22.7
E12000002,North West,region,2023-04-17,23.0
E12000002,North West,region,2023-04-16,22.7
E12000002,North West,region,2023-04-15,22.1
E12000002,North West,region,2023-04-14,22.8
E12000002,North West,region,2023-04-13,23.0
E12000002,North West,region,2023-04-12,23.5
E12000002,North West,region,2023-04-11,24.4
E12000002,North West,region,2023-04-10,25.1
E12000002,North West,region,2023-04-09,26.3
E12000002,North West,region,2023-04-08,28.3
E12000002,North West,region,2023-04-07,29.6
E12000002,North West,region,2023-04-06,31.8
E12000002,North West,region,2023-04-05,34.4
E12000002,North West,region,2023-04-04,37.3
E12000002,North West,region,2023-04-03,40.5
E12000002,North West,region,2023-04-02,43.8
E12000002,North West,region,2023-04-01,45.3
E12000002,North West,region,2023-03-31,46.2
E12000002,North West,region,2023-03-30,48.3
E12000002,North West,region,2023-03-29,50.1
E12000002,North West,region,2023-03-28,52.0
E12000002,North West,region,2023-03-27,54.7
E12000002,North West,region,2023-03-26,55.3
E12000002,North West,region,2023-03-25,56.1
E12000002,North West,region,2023-03-24,56.7
E12000002,North West,region,2023-03-23,56.7
E12000002,North West,region,2023-03-22,57.6
E12000002,North West,region,2023-03-21,56.7
E12000002,North West,region,2023-03-20,57.3
E12000002,North West,region,2023-03-19,59.2
E12000002,North West,region,2023-03-18,59.6
E12000002,North West,region,2023-03-17,60.1
E12000002,North West,region,2023-03-16,59.3
E12000002,North West,region,2023-03-15,57.8
E12000002,North West,region,2023-03-14,58.0
E12000002,North West,region,2023-03-13,56.5
E12000002,North West,region,2023-03-12,55.4
E12000002,North West,region,2023-03-11,53.5
E12000002,North West,region,2023-03-10,51.9
E12000002,North West,region,2023-03-09,52.2
E12000002,North West,region,2023-03-08,52.0
E12000002,North West,region,2023-03-07,51.7
E12000002,North West,region,2023-03-06,51.3
E12000002,North West,region,2023-03-05,49.8
E12000002,North West,region,2023-03-04,49.0
E12000002,North West,region,2023-03-03,47.8
E12000002,North West,region,2023-03-02,46.8
E12000002,North West,region,2023-03-01,45.5
E12000002,North West,region,2023-02-28,43.7
E12000002,North West,region,2023-02-27,43.5
E12000002,North West,region,2023-02-26,42.6
E12000002,North West,region,2023-02-25,43.6
E12000002,North West,region,2023-02-24,44.9
E12000002,North West,region,2023-02-23,44.9
E12000002,North West,region,2023-02-22,45.7
E12000002,North West,region,2023-02-21,44.7
E12000002,North West,region,2023-02-20,42.7
E12000002,North West,region,2023-02-19,42.6
E12000002,North West,region,2023-02-18,41.2
E12000002,North West,region,2023-02-17,39.7
E12000002,North West,region,2023-02-16,38.8
E12000002,North West,region,2023-02-15,37.0
E12000002,North West,region,2023-02-14,36.7
E12000002,North West,region,2023-02-13,36.2
E12000002,North West,region,2023-02-12,34.4
E12000002,North West,region,2023-02-11,33.3
E12000002,North West,region,2023-02-10,32.9
E12000002,North West,region,2023-02-09,32.8
E12000002,North West,region,2023-02-08,32.5
E12000002,North West,region,2023-02-07,32.4
E12000002,North West,region,2023-02-06,31.0
E12000002,North West,region,2023-02-05,30.4
E12000002,North West,region,2023-02-04,30.7
E12000002,North West,region,2023-02-03,30.6
E12000002,North West,region,2023-02-02,29.8
E12000002,North West,region,2023-02-01,29.3
E12000002,North West,region,2023-01-31,27.7
E12000002,North West,region,2023-01-30,27.3
E12000002,North West,region,2023-01-29,26.8
E12000002,North West,region,2023-01-28,26.1
E12000002,North West,region,2023-01-27,25.7
E12000002,North West,region,2023-01-26,24.5
E12000002,North West,region,2023-01-25,24.2
E12000002,North West,region,2023-01-24,24.0
E12000002,North West,region,2023-01-23,23.3
E12000002,North West,region,2023-01-22,23.3
E12000002,North West,region,2023-01-21,23.4
E12000002,North West,region,2023-01-20,23.3
E12000002,North West,region,2023-01-19,24.6
E12000002,North West,region,2023-01-18,25.3
E12000002,North West,region,2023-01-17,26.5
E12000002,North West,region,2023-01-16,28.3
E12000002,North West,region,2023-01-15,31.2
E12000002,North West,region,2023-01-14,32.4
E12000002,North West,region,2023-01-13,34.9
E12000002,North West,region,2023-01-12,37.2
E12000002,North West,region,2023-01-11,40.9
E12000002,North West,region,2023-01-10,46.1
E12000002,North West,region,2023-01-09,51.5
E12000002,North West,region,2023-01-08,52.0
E12000002,North West,region,2023-01-07,53.2
E12000002,North West,region,2023-01-06,54.8
E12000002,North West,region,2023-01-05,57.8
E12000002,North West,region,2023-01-04,61.6
E12000002,North West,region,2023-01-03,65.0
E12000002,North West,region,2023-01-02,63.4
E12000002,North West,region,2023-01-01,62.6
E12000002,North West,region,2022-12-31,61.8
E12000002,North West,region,2022-12-30,60.3
E12000002,North West,region,2022-12-29,59.1
E12000002,North West,region,2022-12-28,58.3
E12000002,North West,region,2022-12-27,55.8
E12000002,North West,region,2022-12-26,57.8
E12000002,North West,region,2022-12-25,64.0
E12000002,North West,region,2022-12-24,66.4
E12000002,North West,region,2022-12-23,67.4
E12000002,North West,region,2022-12-22,67.0
E12000002,North West,region,2022-12-21,63.8
E12000002,North West,region,2022-12-20,62.9
E12000002,North West,region,2022-12-19,63.6
E12000002,North West,region,2022-12-18,60.6
E12000002,North West,region,2022-12-17,60.1
E12000002,North West,region,2022-12-16,58.7
E12000002,North West,region,2022-12-15,57.4
E12000002,North West,region,2022-12-14,56.1
E12000002,North West,region,2022-12-13,53.7
E12000002,North West,region,2022-12-12,49.7
E12000002,North West,region,2022-12-11,47.5
E12000002,North West,region,2022-12-10,46.4
E12000002,North West,region,2022-12-09,45.6
E12000002,North West,region,2022-12-08,43.9
E12000002,North West,region,2022-12-07,43.3
E12000002,North West,region,2022-12-06,42.2
E12000002,North West,region,2022-12-05,41.5
E12000002,North West,region,2022-12-04,41.1
E12000002,North West,region,2022-12-03,40.7
E12000002,North West,region,2022-12-02,40.4
E12000002,North West,region,2022-12-01,40.2
E12000002,North West,region,2022-11-30,39.7
E12000002,North West,region,2022-11-29,40.0
E12000002,North West,region,2022-11-28,39.0
E12000002,North West,region,2022-11-27,37.5
E12000002,North West,region,2022-11-26,36.5
E12000002,North West,region,2022-11-25,36.6
E12000002,North West,region,2022-11-24,36.1
E12000002,North West,region,2022-11-23,35.2
E12000002,North West,region,2022-11-22,33.7
E12000002,North West,region,2022-11-21,33.4
E12000002,North West,region,2022-11-20,33.9
E12000002,North West,region,2022-11-19,34.4
E12000002,North West,region,2022-11-18,35.1
E12000002,North West,region,2022-11-17,35.8
E12000002,North West,region,2022-11-16,36.7
E12000002,North West,region,2022-11-15,37.1
E12000002,North West,region,2022-11-14,38.2
E12000002,North West,region,2022-11-13,39.2
