areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate
E12000005,West Midlands,region,2023-10-22,2142836,
E12000005,West Midlands,region,2023-10-21,2142725,
E12000005,West Midlands,region,2023-10-20,2142631,
E12000005,West Midlands,region,2023-10-19,2142505,
E12000005,West Midlands,region,2023-10-18,2142363,
E12000005,West Midlands,region,2023-10-17,2142203,
E12000005,West Midlands,region,2023-10-16,2142066,
E12000005,West Midlands,region,2023-10-15,2141893,
E12000005,West Midlands,region,2023-10-14,2141742,
E12000005,West Midlands,region,2023-10-13,2141616,
E12000005,West Midlands,region,2023-10-12,2141462,
E12000005,West Midlands,region,2023-10-11,2141273,
E12000005,West Midlands,region,2023-10-10,2141094,
E12000005,West Midlands,region,2023-10-09,2140877,
E12000005,West Midlands,region,2023-10-08,2140626,
E12000005,West Midlands,region,2023-10-07,2140407,
E12000005,West Midlands,region,2023-10-06,2140253,
E12000005,West Midlands,region,2023-10-05,2139993,
E12000005,West Midlands,region,2023-10-04,2139721,
E12000005,West Midlands,region,2023-10-03,2139412,
E12000005,West Midlands,region,2023-10-02,2139073,
E12000005,West Midlands,region,2023-10-01,2138754,
E12000005,West Midlands,region,2023-09-30,2138479,
E12000005,West Midlands,region,2023-09-29,2138274,
E12000005,West Midlands,region,2023-09-28,2138004,
E12000005,West Midlands,region,2023-09-27,2137754,
E12000005,West Midlands,region,2023-09-26,2137452,
E12000005,West Midlands,region,2023-09-25,2137133,
E12000005,West Midlands,region,2023-09-24,2136806,
E12000005,West Midlands,region,2023-09-23,2136580,
E12000005,West Midlands,region,2023-09-22,2136399,
E12000005,West Midlands,region,2023-09-21,2136217,
E12000005,West Midlands,region,2023-09-20,2135987,
E12000005,West Midlands,region,2023-09-19,2135798,
E12000005,West Midlands,region,2023-09-18,2135556,
E12000005,West Midlands,region,2023-09-17,2135328,
E12000005,West Midlands,region,2023-09-16,2135155,
E12000005,West Midlands,region,2023-09-15,2135025,
E12000005,West Midlands,region,2023-09-14,2134892,
E12000005,West Midlands,region,2023-09-13,2134725,
E12000005,West Midlands,region,2023-09-12,2134563,
E12000005,West Midlands,region,2023-09-11,2134382,
E12000005,West Midlands,region,2023-09-10,2134180,
E12000005,West Midlands,region,2023-09-09,2134007,
E12000005,West Midlands,region,2023-09-08,2133846,
E12000005,West Midlands,region,2023-09-07,2133688,
E12000005,West Midlands,region,2023-09-06,2133499,
E12000005,West Midlands,region,2023-09-05,2133337,
E12000005,West Midlands,region,2023-09-04,2133133,
E12000005,West Midlands,region,2023-09-03,2132924,
E12000005,West Midlands,region,2023-09-02,2132756,
E12000005,West Midlands,region,2023-09-01,2132626,
E12000005,West Midlands,region,2023-08-31,2132453,
E12000005,West Midlands,region,2023-08-30,2132303,
E12000005,West Midlands,region,2023-08-29,2132143,
E12000005,West Midlands,region,2023-08-28,2132007,
E12000005,West Midlands,region,2023-08-27,2131881,
E12000005,West Midlands,region,2023-08-26,2131787,
E12000005,West Midlands,region,2023-08-25,2131714,
E12000005,West Midlands,region,2023-08-24,2131626,
E12000005,West Midlands,region,2023-08-23,2131514,
E12000005,West Midlands,region,2023-08-22,2131409,
E12000005,West Midlands,region,2023-08-21,2131283,
E12000005,West Midlands,region,2023-08-20,2131169,
E12000005,West Midlands,region,2023-08-19,2131071,
E12000005,West Midlands,region,2023-08-18,2130987,
E12000005,West Midlands,region,2023-08-17,2130887,
E12000005,West Midlands,region,2023-08-16,2130770,
E12000005,West Midlands,region,2023-08-15,2130677,
E12000005,West Midlands,region,2023-08-14,2130566,
E12000005,West Midlands,region,2023-08-13,2130458,
E12000005,West Midlands,region,2023-08-12,2130355,
E12000005,West Midlands,region,2023-08-11,2130264,
E12000005,West Midlands,region,2023-08-10,2130177,
E12000005,West Midlands,region,2023-08-09,2130086,
E12000005,West Midlands,region,2023-08-08,2129991,
E12000005,West Midlands,region,2023-08-07,2129881,
E12000005,West Midlands,region,2023-08-06,2129771,
E12000005,West Midlands,region,2023-08-05,2129691,
E12000005,West Midlands,region,2023-08-04,2129629,
E12000005,West Midlands,region,2023-08-03,2129548,
E12000005,West Midlands,region,2023-08-02,2129450,
E12000005,West Midlands,region,2023-08-01,2129366,
E12000005,West Midlands,region,2023-07-31,2129257,
E12000005,West Midlands,region,2023-07-30,2129158,
E12000005,West Midlands,region,2023-07-29,2129083,
E12000005,West Midlands,region,2023-07-28,2129016,
E12000005,West Midlands,region,2023-07-27,2128937,
E12000005,West Midlands,region,2023-07-26,2128863,
E12000005,West Midlands,region,2023-07-25,2128796,
E12000005,West Midlands,region,2023-07-24,2128725,
E12000005,West Midlands,region,2023-07-23,2128643,
E12000005,West Midlands,region,2023-07-22,2128584,
E12000005,West Midlands,region,2023-07-21,2128539,
E12000005,West Midlands,region,2023-07-20,2128501,
E12000005,West Midlands,region,2023-07-19,2128447,
E12000005,West Midlands,region,2023-07-18,2128394,
E12000005,West Midlands,region,2023-07-17,2128338,
E12000005,West Midlands,region,2023-07-16,2128279,
E12000005,West Midlands,region,2023-07-15,2128233,
E12000005,West Midlands,region,2023-07-14,2128193,
E12000005,West Midlands,region,2023-07-13,2128164,
E12000005,West Midlands,region,2023-07-12,2128116,
E12000005,West Midlands,region,2023-07-11,2128066,
E12000005,West Midlands,region,2023-07-10,2128015,
E12000005,West Midlands,region,2023-07-09,2127962,
E12000005,West Midlands,region,2023-07-08,2127918,
E12000005,West Midlands,region,2023-07-07,2127877,
E12000005,West Midlands,region,2023-07-06,2127844,
E12000005,West Midlands,region,2023-07-05,2127809,
E12000005,West Midlands,region,2023-07-04,2127775,
E12000005,West Midlands,region,2023-07-03,2127739,22754
E12000005,West Midlands,region,2023-07-02,2127705,22754
E12000005,West Midlands,region,2023-07-01,2127684,22752
E12000005,West Midlands,region,2023-06-30,2127664,22751
E12000005,West Midlands,region,2023-06-29,2127641,22750
E12000005,West Midlands,region,2023-06-28,2127617,22747
E12000005,West Midlands,region,2023-06-27,2127585,22747
E12000005,West Midlands,region,2023-06-26,2127563,22746
E12000005,West Midlands,region,2023-06-25,2127536,22746
E12000005,West Midlands,region,2023-06-24,2127509,22744
E12000005,West Midlands,region,2023-06-23,2127485,22743
E12000005,West Midlands,region,2023-06-22,2127460,22743
E12000005,West Midlands,region,2023-06-21,2127426,22743
E12000005,West Midlands,region,2023-06-20,2127392,22740
E12000005,West Midlands,region,2023-06-19,2127346,22738
E12000005,West Midlands,region,2023-06-18,2127313,22736
E12000005,West Midlands,region,2023-06-17,2127288,22736
E12000005,West Midlands,region,2023-06-16,2127264,22735
E12000005,West Midlands,region,2023-06-15,2127239,22730
E12000005,West Midlands,region,2023-06-14,2127206,22729
E12000005,West Midlands,region,2023-06-13,2127172,22725
E12000005,West Midlands,region,2023-06-12,2127116,22723
E12000005,West Midlands,region,2023-06-11,2127046,22721
E12000005,West Midlands,region,2023-06-10,2127005,22718
E12000005,West Midlands,region,2023-06-09,2126967,22716
E12000005,West Midlands,region,2023-06-08,2126930,22713
E12000005,West Midlands,region,2023-06-07,2126887,22708
E12000005,West Midlands,region,2023-06-06,2126828,22705
E12000005,West Midlands,region,2023-06-05,2126755,22703
E12000005,West Midlands,region,2023-06-04,2126683,22699
E12000005,West Midlands,region,2023-06-03,2126608,22696
E12000005,West Midlands,region,2023-06-02,2126571,22691
E12000005,West Midlands,region,2023-06-01,2126514,22688
E12000005,West Midlands,region,2023-05-31,2126443,22682
E12000005,West Midlands,region,2023-05-30,2126370,22680
E12000005,West Midlands,region,2023-05-29,2126307,22678
E12000005,West Midlands,region,2023-05-28,2126229,22671
E12000005,West Midlands,region,2023-05-27,2126168,22666
E12000005,West Midlands,region,2023-05-26,2126121,22663
E12000005,West Midlands,region,2023-05-25,2126066,22661
E12000005,West Midlands,region,2023-05-24,2125985,22658
E12000005,West Midlands,region,2023-05-23,2125899,22653
E12000005,West Midlands,region,2023-05-22,2125786,22645
E12000005,West Midlands,region,2023-05-21,2125678,22641
E12000005,West Midlands,region,2023-05-20,2125573,22637
E12000005,West Midlands,region,2023-05-19,2125493,22631
E12000005,West Midlands,region,2023-05-18,2125404,22624
E12000005,West Midlands,region,2023-05-17,2125309,22620
E12000005,West Midlands,region,2023-05-16,2125218,22611
E12000005,West Midlands,region,2023-05-15,2125108,22606
E12000005,West Midlands,region,2023-05-14,2124970,22595
E12000005,West Midlands,region,2023-05-13,2124863,22590
E12000005,West Midlands,region,2023-05-12,2124779,22588
E12000005,West Midlands,region,2023-05-11,2124652,22582
E12000005,West Midlands,region,2023-05-10,2124528,22575
E12000005,West Midlands,region,2023-05-09,2124381,22567
E12000005,West Midlands,region,2023-05-08,2124230,22559
E12000005,West Midlands,region,2023-05-07,2124093,22549
E12000005,West Midlands,region,2023-05-06,2123971,22532
E12000005,West Midlands,region,2023-05-05,2123846,22524
E12000005,West Midlands,region,2023-05-04,2123695,22518
E12000005,West Midlands,region,2023-05-03,2123557,22516
E12000005,West Midlands,region,2023-05-02,2123368,22511
E12000005,West Midlands,region,2023-05-01,2123184,22503
E12000005,West Midlands,region,2023-04-30,2122991,22499
E12000005,West Midlands,region,2023-04-29,2122860,22493
E12000005,West Midlands,region,2023-04-28,2122742,22480
E12000005,West Midlands,region,2023-04-27,2122573,22470
E12000005,West Midlands,region,2023-04-26,2122403,22466
E12000005,West Midlands,region,2023-04-25,2122201,22457
E12000005,West Midlands,region,2023-04-24,2122021,22446
E12000005,West Midlands,region,2023-04-23,2121837,22443
E12000005,West Midlands,region,2023-04-22,2121682,22435
E12000005,West Midlands,region,2023-04-21,2121551,22429
E12000005,West Midlands,region,2023-04-20,2121392,22418
E12000005,West Midlands,region,2023-04-19,2121228,22402
E12000005,West Midlands,region,2023-04-18,2120992,22389
E12000005,West Midlands,region,2023-04-17,2120782,22381
E12000005,West Midlands,region,2023-04-16,2120510,22365
E12000005,West Midlands,region,2023-04-15,2120325,22352
E12000005,West Midlands,region,2023-04-14,2120192,22339
E12000005,West Midlands,region,2023-04-13,2120011,22332
E12000005,West Midlands,region,2023-04-12,2119795,22321
E12000005,West Midlands,region,2023-04-11,2119565,22312
E12000005,West Midlands,region,2023-04-10,2119291,22297
E12000005,West Midlands,region,2023-04-09,2119036,22283
E12000005,West Midlands,region,2023-04-08,2118855,22272
E12000005,West Midlands,region,2023-04-07,2118694,22264
E12000005,West Midlands,region,2023-04-06,2118536,22249
E12000005,West Midlands,region,2023-04-05,2118312,22232
E12000005,West Midlands,region,2023-04-04,2118043,22220
E12000005,West Midlands,region,2023-04-03,2117798,22208
E12000005,West Midlands,region,2023-04-02,2117530,22197
E12000005,West Midlands,region,2023-04-01,2117287,22186
E12000005,West Midlands,region,2023-03-31,2117058,22171
E12000005,West Midlands,region,2023-03-30,2116798,22160
E12000005,West Midlands,region,2023-03-29,2116494,22151
E12000005,West Midlands,region,2023-03-28,2116148,22142
E12000005,West Midlands,region,2023-03-27,2115797,22131
E12000005,West Midlands,region,2023-03-26,2115375,22116
E12000005,West Midlands,region,2023-03-25,2114998,22102
E12000005,West Midlands,region,2023-03-24,2114702,22091
E12000005,West Midlands,region,2023-03-23,2114355,22081
E12000005,West Midlands,region,2023-03-22,2113933,22065
E12000005,West Midlands,region,2023-03-21,2113494,22049
E12000005,West Midlands,region,2023-03-20,2112957,22033
E12000005,West Midlands,region,2023-03-19,2112452,22017
E12000005,West Midlands,region,2023-03-18,2112073,21995
E12000005,West Midlands,region,2023-03-17,2111751,21985
E12000005,West Midlands,region,2023-03-16,2111355,21966
E12000005,West Midlands,region,2023-03-15,2110922,21945
E12000005,West Midlands,region,2023-03-14,2110467,21930
E12000005,West Midlands,region,2023-03-13,2110032,21922
E12000005,West Midlands,region,2023-03-12,2109525,21908
E12000005,West Midlands,region,2023-03-11,2109089,21893
E12000005,West Midlands,region,2023-03-10,2108756,21880
E12000005,West Midlands,region,2023-03-09,2108424,21862
E12000005,West Midlands,region,2023-03-08,2108020,21851
E12000005,West Midlands,region,2023-03-07,2107547,21832
E12000005,West Midlands,region,2023-03-06,2107106,21821
E12000005,West Midlands,region,2023-03-05,2106654,21807
E12000005,West Midlands,region,2023-03-04,2106357,21798
E12000005,West Midlands,region,2023-03-03,2106142,21782
E12000005,West Midlands,region,2023-03-02,2105845,21761
E12000005,West Midlands,region,2023-03-01,2105509,21748
E12000005,West Midlands,region,2023-02-28,2105109,21736
E12000005,West Midlands,region,2023-02-27,2104697,21722
E12000005,West Midlands,region,2023-02-26,2104248,21708
E12000005,West Midlands,region,2023-02-25,2103965,21696
E12000005,West Midlands,region,2023-02-24,2103728,21684
E12000005,West Midlands,region,2023-02-23,2103415,21668
E12000005,West Midlands,region,2023-02-22,2103096,21657
E12000005,West Midlands,region,2023-02-21,2102737,21647
E12000005,West Midlands,region,2023-02-20,2102356,21640
E12000005,West Midlands,region,2023-02-19,2101922,21626
E12000005,West Midlands,region,2023-02-18,2101633,21613
E12000005,West Midlands,region,2023-02-17,2101389,21605
E12000005,West Midlands,region,2023-02-16,2101005,21593
E12000005,West Midlands,region,2023-02-15,2100614,21586
E12000005,West Midlands,region,2023-02-14,2100222,21575
E12000005,West Midlands,region,2023-02-13,2099790,21559
E12000005,West Midlands,region,2023-02-12,2099305,21548
E12000005,West Midlands,region,2023-02-11,2098974,21533
E12000005,West Midlands,region,2023-02-10,2098718,21521
E12000005,West Midlands,region,2023-02-09,2098391,21508
E12000005,West Midlands,region,2023-02-08,2098057,21496
E12000005,West Midlands,region,2023-02-07,2097718,21482
E12000005,West Midlands,region,2023-02-06,2097366,21467
E12000005,West Midlands,region,2023-02-05,2096997,21457
E12000005,West Midlands,region,2023-02-04,2096731,21445
E12000005,West Midlands,region,2023-02-03,2096521,21439
E12000005,West Midlands,region,2023-02-02,2096313,21430
E12000005,West Midlands,region,2023-02-01,2096024,21416
E12000005,West Midlands,region,2023-01-31,2095723,21406
E12000005,West Midlands,region,2023-01-30,2095399,21390
E12000005,West Midlands,region,2023-01-29,2095097,21376
E12000005,West Midlands,region,2023-01-28,2094894,21369
E12000005,West Midlands,region,2023-01-27,2094714,21360
E12000005,West Midlands,region,2023-01-26,2094479,21347
E12000005,West Midlands,region,2023-01-25,2094240,21338
E12000005,West Midlands,region,2023-01-24,2093960,21330
E12000005,West Midlands,region,2023-01-23,2093697,21314
E12000005,West Midlands,region,2023-01-22,2093439,21301
E12000005,West Midlands,region,2023-01-21,2093222,21285
E12000005,West Midlands,region,2023-01-20,2093070,21270
E12000005,West Midlands,region,2023-01-19,2092896,21255
E12000005,West Midlands,region,2023-01-18,2092689,21237
E12000005,West Midlands,region,2023-01-17,2092508,21229
E12000005,West Midlands,region,2023-01-16,2092304,21214
E12000005,West Midlands,region,2023-01-15,2092041,21197
E12000005,West Midlands,region,2023-01-14,2091854,21181
E12000005,West Midlands,region,2023-01-13,2091712,21169
E12000005,West Midlands,region,2023-01-12,2091495,21155
E12000005,West Midlands,region,2023-01-11,2091225,21134
E12000005,West Midlands,region,2023-01-10,2090983,21112
E12000005,West Midlands,region,2023-01-09,2090648,21094
E12000005,West Midlands,region,2023-01-08,2090323,21073
E12000005,West Midlands,region,2023-01-07,2090092,21055
E12000005,West Midlands,region,2023-01-06,2089873,21036
E12000005,West Midlands,region,2023-01-05,2089525,21016
E12000005,West Midlands,region,2023-01-04,2089115,20991
E12000005,West Midlands,region,2023-01-03,2088618,20971
E12000005,West Midlands,region,2023-01-02,2088072,20954
E12000005,West Midlands,region,2023-01-01,2087596,20938
E12000005,West Midlands,region,2022-12-31,2087253,20920
E12000005,West Midlands,region,2022-12-30,2086841,20903
E12000005,West Midlands,region,2022-12-29,2086239,20882
E12000005,West Midlands,region,2022-12-28,2085570,20872
E12000005,West Midlands,region,2022-12-27,2084771,20856
E12000005,West Midlands,region,2022-12-26,2084186,20833
E12000005,West Midlands,region,2022-12-25,2083686,20813
E12000005,West Midlands,region,2022-12-24,2083326,20798
E12000005,West Midlands,region,2022-12-23,2082966,20776
E12000005,West Midlands,region,2022-12-22,2082454,20765
E12000005,West Midlands,region,2022-12-21,2081881,20750
E12000005,West Midlands,region,2022-12-20,2081215,20735
E12000005,West Midlands,region,2022-12-19,2080442,20721
E12000005,West Midlands,region,2022-12-18,2079683,20708
E12000005,West Midlands,region,2022-12-17,2079235,20698
E12000005,West Midlands,region,2022-12-16,2078832,20682
E12000005,West Midlands,region,2022-12-15,2078322,20672
E12000005,West Midlands,region,2022-12-14,2077768,20663
E12000005,West Midlands,region,2022-12-13,2077233,20656
E12000005,West Midlands,region,2022-12-12,2076579,20647
E12000005,West Midlands,region,2022-12-11,2075887,20639
E12000005,West Midlands,region,2022-12-10,2075454,20628
E12000005,West Midlands,region,2022-12-09,2075121,20620
E12000005,West Midlands,region,2022-12-08,2074737,20606
E12000005,West Midlands,region,2022-12-07,2074327,20595
E12000005,West Midlands,region,2022-12-06,2073836,20584
E12000005,West Midlands,region,2022-12-05,2073356,20579
E12000005,West Midlands,region,2022-12-04,2072917,20569
E12000005,West Midlands,region,2022-12-03,2072582,20565
E12000005,West Midlands,region,2022-12-02,2072367,20558
E12000005,West Midlands,region,2022-12-01,2072037,20549
E12000005,West Midlands,region,2022-11-30,2071723,20544
E12000005,West Midlands,region,2022-11-29,2071342,20540
E12000005,West Midlands,region,2022-11-28,2070957,20532
E12000005,West Midlands,region,2022-11-27,2070546,20522
E12000005,West Midlands,region,2022-11-26,2070224,20518
E12000005,West Midlands,region,2022-11-25,2069996,20507
E12000005,West Midlands,region,2022-11-24,2069747,20503
E12000005,West Midlands,region,2022-11-23,2069473,20495
E12000005,West Midlands,region,2022-11-22,2069161,20488
E12000005,West Midlands,region,2022-11-21,2068783,20477
E12000005,West Midlands,region,2022-11-20,2068412,20470
E12000005,West Midlands,region,2022-11-19,2068133,20460
E12000005,West Midlands,region,2022-11-18,2067894,20451
E12000005,West Midlands,region,2022-11-17,2067630,20444
E12000005,West Midlands,region,2022-11-16,2067359,20440
E12000005,West Midlands,region,2022-11-15,2067042,20436
E12000005,West Midlands,region,2022-11-14,2066684,20426
E12000005,West Midlands,region,2022-11-13,2066329,20415
E12000005,West Midlands,region,2022-11-12,2066053,20405
E12000005,West Midlands,region,2022-11-11,2065844,20395
E12000005,West Midlands,region,2022-11-10,2065583,20385
E12000005,West Midlands,region,2022-11-09,2065300,20381
E12000005,West Midlands,region,2022-11-08,2064954,20370
E12000005,West Midlands,region,2022-11-07,2064606,20357
E12000005,West Midlands,region,2022-11-06,2064243,20344
E12000005,West Midlands,region,2022-11-05,2063933,20341
E12000005,West Midlands,region,2022-11-04,2063662,20329
E12000005,West Midlands,region,2022-11-03,2063412,20320
E12000005,West Midlands,region,2022-11-02,2063070,20301
E12000005,West Midlands,region,2022-11-01,2062743,20288
E12000005,West Midlands,region,2022-10-31,2062327,20280
E12000005,West Midlands,region,2022-10-30,2061850,20271
E12000005,West Midlands,region,2022-10-29,2061475,20253
E12000005,West Midlands,region,2022-10-28,2061144,20241
E12000005,West Midlands,region,2022-10-27,2060767,20227
E12000005,West Midlands,region,2022-10-26,2060343,20212
E12000005,West Midlands,region,2022-10-25,2059842,20200
E12000005,West Midlands,region,2022-10-24,2059302,20185
E12000005,West Midlands,region,2022-10-23,2058652,20169
E12000005,West Midlands,region,2022-10-22,2058164,20162
E12000005,West Midlands,region,2022-10-21,2057698,20146
E12000005,West Midlands,region,2022-10-20,2056984,20138
E12000005,West Midlands,region,2022-10-19,2056366,20119
E12000005,West Midlands,region,2022-10-18,2055615,20106
E12000005,West Midlands,region,2022-10-17,2054861,20088
E12000005,West Midlands,region,2022-10-16,2053937,20075
E12000005,West Midlands,region,2022-10-15,2053251,20058
E12000005,West Midlands,region,2022-10-14,2052662,20044
E12000005,West Midlands,region,2022-10-13,2051910,20024
E12000005,West Midlands,region,2022-10-12,2051129,20004
E12000005,West Midlands,region,2022-10-11,2050316,19986
E12000005,West Midlands,region,2022-10-10,2049389,19966
E12000005,West Midlands,region,2022-10-09,2048342,19956
E12000005,West Midlands,region,2022-10-08,2047513,19938
E12000005,West Midlands,region,2022-10-07,2046817,19925
E12000005,West Midlands,region,2022-10-06,2045903,19911
E12000005,West Midlands,region,2022-10-05,2045044,19900
E12000005,West Midlands,region,2022-10-04,2043988,19895
E12000005,West Midlands,region,2022-10-03,2042900,19877
E12000005,West Midlands,region,2022-10-02,2041677,19869
E12000005,West Midlands,region,2022-10-01,2040767,19856
E12000005,West Midlands,region,2022-09-30,2040060,19846
E12000005,West Midlands,region,2022-09-29,2039292,19827
E12000005,West Midlands,region,2022-09-28,2038495,19818
E12000005,West Midlands,region,2022-09-27,2037618,19810
E12000005,West Midlands,region,2022-09-26,2036822,19799
E12000005,West Midlands,region,2022-09-25,2036017,19787
E12000005,West Midlands,region,2022-09-24,2035331,19776
E12000005,West Midlands,region,2022-09-23,2034816,19771
E12000005,West Midlands,region,2022-09-22,2034142,19764
E12000005,West Midlands,region,2022-09-21,2033441,19758
E12000005,West Midlands,region,2022-09-20,2032694,19753
E12000005,West Midlands,region,2022-09-19,2031918,19740
E12000005,West Midlands,region,2022-09-18,2031327,19733
E12000005,West Midlands,region,2022-09-17,2030967,19728
E12000005,West Midlands,region,2022-09-16,2030634,19713
E12000005,West Midlands,region,2022-09-15,2030225,19709
E12000005,West Midlands,region,2022-09-14,2029849,19701
E12000005,West Midlands,region,2022-09-13,2029400,19696
E12000005,West Midlands,region,2022-09-12,2028937,19688
E12000005,West Midlands,region,2022-09-11,2028407,19684
E12000005,West Midlands,region,2022-09-10,2028024,19679
E12000005,West Midlands,region,2022-09-09,2027703,19673
E12000005,West Midlands,region,2022-09-08,2027349,19667
E12000005,West Midlands,region,2022-09-07,2026968,19663
E12000005,West Midlands,region,2022-09-06,2026559,19658
E12000005,West Midlands,region,2022-09-05,2026102,19650
E12000005,West Midlands,region,2022-09-04,2025666,19639
E12000005,West Midlands,region,2022-09-03,2025262,19634
E12000005,West Midlands,region,2022-09-02,2024978,19627
E12000005,West Midlands,region,2022-09-01,2024649,19620
E12000005,West Midlands,region,2022-08-31,2024245,19611
E12000005,West Midlands,region,2022-08-30,2023818,19603
E12000005,West Midlands,region,2022-08-29,2023365,19593
E12000005,West Midlands,region,2022-08-28,2022932,19581
E12000005,West Midlands,region,2022-08-27,2022611,19571
E12000005,West Midlands,region,2022-08-26,2022323,19560
E12000005,West Midlands,region,2022-08-25,2022001,19549
E12000005,West Midlands,region,2022-08-24,2021679,19538
E12000005,West Midlands,region,2022-08-23,2021280,19527
E12000005,West Midlands,region,2022-08-22,2020832,19518
E12000005,West Midlands,region,2022-08-21,2020338,19508
E12000005,West Midlands,region,2022-08-20,2019945,19500
E12000005,West Midlands,region,2022-08-19,2019617,19490
E12000005,West Midlands,region,2022-08-18,2019249,19480
E12000005,West Midlands,region,2022-08-17,2018774,19475
E12000005,West Midlands,region,2022-08-16,2018303,19468
E12000005,West Midlands,region,2022-08-15,2017795,19449
E12000005,West Midlands,region,2022-08-14,2017157,19433
E12000005,West Midlands,region,2022-08-13,2016647,19416
E12000005,West Midlands,region,2022-08-12,2016191,19397
E12000005,West Midlands,region,2022-08-11,2015677,19377
E12000005,West Midlands,region,2022-08-10,2015131,19359
E12000005,West Midlands,region,2022-08-09,2014483,19349
E12000005,West Midlands,region,2022-08-08,2013725,19329
E12000005,West Midlands,region,2022-08-07,2012905,19316
E12000005,West Midlands,region,2022-08-06,2012259,19305
E12000005,West Midlands,region,2022-08-05,2011737,19285
E12000005,West Midlands,region,2022-08-04,2011064,19266
E12000005,West Midlands,region,2022-08-03,2010390,19246
E12000005,West Midlands,region,2022-08-02,2009675,19236
E12000005,West Midlands,region,2022-08-01,2008773,19219
E12000005,West Midlands,region,2022-07-31,2007910,19202
E12000005,West Midlands,region,2022-07-30,2007079,19179
E12000005,West Midlands,region,2022-07-29,2006391,19163
E12000005,West Midlands,region,2022-07-28,2005576,19137
E12000005,West Midlands,region,2022-07-27,2004728,19114
E12000005,West Midlands,region,2022-07-26,2003751,19096
E12000005,West Midlands,region,2022-07-25,2002624,19082
E12000005,West Midlands,region,2022-07-24,2001361,19059
E12000005,West Midlands,region,2022-07-23,2000266,19034
E12000005,West Midlands,region,2022-07-22,1999300,19016
E12000005,West Midlands,region,2022-07-21,1998137,18993
E12000005,West Midlands,region,2022-07-20,1996787,18973
E12000005,West Midlands,region,2022-07-19,1995354,18956
E12000005,West Midlands,region,2022-07-18,1993851,18912
E12000005,West Midlands,region,2022-07-17,1992090,18891
E12000005,West Midlands,region,2022-07-16,1990521,18873
E12000005,West Midlands,region,2022-07-15,1989217,18842
E12000005,West Midlands,region,2022-07-14,1987590,18828
E12000005,West Midlands,region,2022-07-13,1985624,18814
E12000005,West Midlands,region,2022-07-12,1983529,18793
E12000005,West Midlands,region,2022-07-11,1981233,18771
E12000005,West Midlands,region,2022-07-10,1978533,18744
E12000005,West Midlands,region,2022-07-09,1976252,18729
E12000005,West Midlands,region,2022-07-08,1974354,18707
E12000005,West Midlands,region,2022-07-07,1972245,18687
E12000005,West Midlands,region,2022-07-06,1970003,18678
E12000005,West Midlands,region,2022-07-05,1967486,18661
E12000005,West Midlands,region,2022-07-04,1964890,18645
E12000005,West Midlands,region,2022-07-03,1962155,18633
E12000005,West Midlands,region,2022-07-02,1959772,18625
E12000005,West Midlands,region,2022-07-01,1957977,18610
E12000005,West Midlands,region,2022-06-30,1955988,18603
E12000005,West Midlands,region,2022-06-29,1954029,18590
E12000005,West Midlands,region,2022-06-28,1952106,18578
E12000005,West Midlands,region,2022-06-27,1950075,18574
E12000005,West Midlands,region,2022-06-26,1948116,18566
E12000005,West Midlands,region,2022-06-25,1946510,18556
E12000005,West Midlands,region,2022-06-24,1945240,18550
E12000005,West Midlands,region,2022-06-23,1943829,18546
E12000005,West Midlands,region,2022-06-22,1942337,18535
E12000005,West Midlands,region,2022-06-21,1940745,18528
E12000005,West Midlands,region,2022-06-20,1939104,18521
E12000005,West Midlands,region,2022-06-19,1937523,18514
E12000005,West Midlands,region,2022-06-18,1936089,18507
E12000005,West Midlands,region,2022-06-17,1934943,18506
E12000005,West Midlands,region,2022-06-16,1933855,18503
E12000005,West Midlands,region,2022-06-15,1932813,18497
E12000005,West Midlands,region,2022-06-14,1931642,18489
E12000005,West Midlands,region,2022-06-13,1930554,18488
E12000005,West Midlands,region,2022-06-12,1929417,18484
E12000005,West Midlands,region,2022-06-11,1928492,18481
E12000005,West Midlands,region,2022-06-10,1927815,18477
E12000005,West Midlands,region,2022-06-09,1927042,18474
E12000005,West Midlands,region,2022-06-08,1926298,18469
E12000005,West Midlands,region,2022-06-07,1925431,18466
E12000005,West Midlands,region,2022-06-06,1924669,18462
E12000005,West Midlands,region,2022-06-05,1923899,18459
E12000005,West Midlands,region,2022-06-04,1923189,18453
E12000005,West Midlands,region,2022-06-03,1922673,18451
E12000005,West Midlands,region,2022-06-02,1922221,18444
E12000005,West Midlands,region,2022-06-01,1921813,18439
E12000005,West Midlands,region,2022-05-31,1921329,18437
E12000005,West Midlands,region,2022-05-30,1920885,18432
E12000005,West Midlands,region,2022-05-29,1920396,18420
E12000005,West Midlands,region,2022-05-28,1920041,18419
E12000005,West Midlands,region,2022-05-27,1919728,18417
E12000005,West Midlands,region,2022-05-26,1919340,18411
E12000005,West Midlands,region,2022-05-25,1918942,18403
E12000005,West Midlands,region,2022-05-24,1918491,18400
E12000005,West Midlands,region,2022-05-23,1917996,18394
E12000005,West Midlands,region,2022-05-22,1917450,18389
E12000005,West Midlands,region,2022-05-21,1917000,18385
E12000005,West Midlands,region,2022-05-20,1916617,18375
E12000005,West Midlands,region,2022-05-19,1916154,18368
E12000005,West Midlands,region,2022-05-18,1915602,18361
E12000005,West Midlands,region,2022-05-17,1915002,18354
E12000005,West Midlands,region,2022-05-16,1914366,18345
