areaCode,areaName,areaType,date,uniqueCasePositivityBySpecimenDateRollingSum
E12000004,East Midlands,region,2021-01-27,11.3
E12000004,East Midlands,region,2021-01-26,11.6
E12000004,East Midlands,region,2021-01-25,11.9
E12000004,East Midlands,region,2021-01-24,12.2
E12000004,East Midlands,region,2021-01-23,12.6
E12000004,East Midlands,region,2021-01-22,12.7
E12000004,East Midlands,region,2021-01-21,12.9
E12000004,East Midlands,region,2021-01-20,13.0
E12000004,East Midlands,region,2021-01-19,12.9
E12000004,East Midlands,region,2021-01-18,12.8
E12000004,East Midlands,region,2021-01-17,12.5
E12000004,East Midlands,region,2021-01-16,12.4
E12000004,East Midlands,region,2021-01-15,12.4
E12000004,East Midlands,region,2021-01-14,12.3
E12000004,East Midlands,region,2021-01-13,12.2
E12000004,East Midlands,region,2021-01-12,12.2
E12000004,East Midlands,region,2021-01-11,12.3
E12000004,East Midlands,region,2021-01-10,12.6
E12000004,East Midlands,region,2021-01-09,13.0
E12000004,East Midlands,region,2021-01-08,13.5
E12000004,East Midlands,region,2021-01-07,14.0
E12000004,East Midlands,region,2021-01-06,14.7
E12000004,East Midlands,region,2021-01-05,15.2
E12000004,East Midlands,region,2021-01-04,15.3
E12000004,East Midlands,region,2021-01-03,15.3
E12000004,East Midlands,region,2021-01-02,15.1
E12000004,East Midlands,region,2021-01-01,14.9
E12000004,East Midlands,region,2020-12-31,14.9
E12000004,East Midlands,region,2020-12-30,14.5
E12000004,East Midlands,region,2020-12-29,13.6
E12000004,East Midlands,region,2020-12-28,12.2
E12000004,East Midlands,region,2020-12-27,10.6
E12000004,East Midlands,region,2020-12-26,9.9
E12000004,East Midlands,region,2020-12-25,9.3
E12000004,East Midlands,region,2020-12-24,9.1
E12000004,East Midlands,region,2020-12-23,8.9
E12000004,East Midlands,region,2020-12-22,8.9
E12000004,East Midlands,region,2020-12-21,8.8
E12000004,East Midlands,region,2020-12-20,8.8
E12000004,East Midlands,region,2020-12-19,8.6
E12000004,East Midlands,region,2020-12-18,8.6
E12000004,East Midlands,region,2020-12-17,8.6
E12000004,East Midlands,region,2020-12-16,8.5
E12000004,East Midlands,region,2020-12-15,8.3
E12000004,East Midlands,region,2020-12-14,8.1
E12000004,East Midlands,region,2020-12-13,7.7
E12000004,East Midlands,region,2020-12-12,7.7
E12000004,East Midlands,region,2020-12-11,7.7
E12000004,East Midlands,region,2020-12-10,7.6
E12000004,East Midlands,region,2020-12-09,7.6
E12000004,East Midlands,region,2020-12-08,7.4
E12000004,East Midlands,region,2020-12-07,7.2
E12000004,East Midlands,region,2020-12-06,7.0
E12000004,East Midlands,region,2020-12-05,6.9
E12000004,East Midlands,region,2020-12-04,6.9
E12000004,East Midlands,region,2020-12-03,7.0
E12000004,East Midlands,region,2020-12-02,7.0
E12000004,East Midlands,region,2020-12-01,7.1
E12000004,East Midlands,region,2020-11-30,7.2
E12000004,East Midlands,region,2020-11-29,7.2
E12000004,East Midlands,region,2020-11-28,7.3
E12000004,East Midlands,region,2020-11-27,7.4
E12000004,East Midlands,region,2020-11-26,7.6
E12000004,East Midlands,region,2020-11-25,7.9
E12000004,East Midlands,region,2020-11-24,8.3
E12000004,East Midlands,region,2020-11-23,8.6
E12000004,East Midlands,region,2020-11-22,9.0
E12000004,East Midlands,region,2020-11-21,9.3
E12000004,East Midlands,region,2020-11-20,9.8
E12000004,East Midlands,region,2020-11-19,10.3
E12000004,East Midlands,region,2020-11-18,10.7
E12000004,East Midlands,region,2020-11-17,11.1
E12000004,East Midlands,region,2020-11-16,11.3
E12000004,East Midlands,region,2020-11-15,11.4
E12000004,East Midlands,region,2020-11-14,11.7
E12000004,East Midlands,region,2020-11-13,11.9
E12000004,East Midlands,region,2020-11-12,12.1
E12000004,East Midlands,region,2020-11-11,12.2
E12000004,East Midlands,region,2020-11-10,12.1
E12000004,East Midlands,region,2020-11-09,11.9
E12000004,East Midlands,region,2020-11-08,11.9
E12000004,East Midlands,region,2020-11-07,11.7
E12000004,East Midlands,region,2020-11-06,11.6
E12000004,East Midlands,region,2020-11-05,11.6
E12000004,East Midlands,region,2020-11-04,11.7
E12000004,East Midlands,region,2020-11-03,11.8
E12000004,East Midlands,region,2020-11-02,11.6
E12000004,East Midlands,region,2020-11-01,11.3
E12000004,East Midlands,region,2020-10-31,11.3
E12000004,East Midlands,region,2020-10-30,11.2
E12000004,East Midlands,region,2020-10-29,11.0
E12000004,East Midlands,region,2020-10-28,11.0
E12000004,East Midlands,region,2020-10-27,10.7
E12000004,East Midlands,region,2020-10-26,10.5
E12000004,East Midlands,region,2020-10-25,10.2
E12000004,East Midlands,region,2020-10-24,10.0
E12000004,East Midlands,region,2020-10-23,9.8
E12000004,East Midlands,region,2020-10-22,9.6
E12000004,East Midlands,region,2020-10-21,9.3
E12000004,East Midlands,region,2020-10-20,9.1
E12000004,East Midlands,region,2020-10-19,8.8
E12000004,East Midlands,region,2020-10-18,8.4
E12000004,East Midlands,region,2020-10-17,8.5
E12000004,East Midlands,region,2020-10-16,8.5
E12000004,East Midlands,region,2020-10-15,8.6
E12000004,East Midlands,region,2020-10-14,8.9
E12000004,East Midlands,region,2020-10-13,8.9
E12000004,East Midlands,region,2020-10-12,8.8
E12000004,East Midlands,region,2020-10-11,8.6
E12000004,East Midlands,region,2020-10-10,8.6
E12000004,East Midlands,region,2020-10-09,8.5
E12000004,East Midlands,region,2020-10-08,8.5
E12000004,East Midlands,region,2020-10-07,8.1
E12000004,East Midlands,region,2020-10-06,7.6
E12000004,East Midlands,region,2020-10-05,7.0
E12000004,East Midlands,region,2020-10-04,6.2
E12000004,East Midlands,region,2020-10-03,5.6
E12000004,East Midlands,region,2020-10-02,5.1
E12000004,East Midlands,region,2020-10-01,4.3
E12000004,East Midlands,region,2020-09-30,3.7
E12000004,East Midlands,region,2020-09-29,3.0
E12000004,East Midlands,region,2020-09-28,2.7
E12000004,East Midlands,region,2020-09-27,2.4
E12000004,East Midlands,region,2020-09-26,2.2
E12000004,East Midlands,region,2020-09-25,2.1
E12000004,East Midlands,region,2020-09-24,2.1
E12000004,East Midlands,region,2020-09-23,2.0
E12000004,East Midlands,region,2020-09-22,2.0
E12000004,East Midlands,region,2020-09-21,1.9
E12000004,East Midlands,region,2020-09-20,1.7
E12000004,East Midlands,region,2020-09-19,1.6
E12000004,East Midlands,region,2020-09-18,1.5
E12000004,East Midlands,region,2020-09-17,1.5
E12000004,East Midlands,region,2020-09-16,1.4
E12000004,East Midlands,region,2020-09-15,1.4
E12000004,East Midlands,region,2020-09-14,1.5
E12000004,East Midlands,region,2020-09-13,1.6
E12000004,East Midlands,region,2020-09-12,1.6
E12000004,East Midlands,region,2020-09-11,1.6
E12000004,East Midlands,region,2020-09-10,1.6
E12000004,East Midlands,region,2020-09-09,1.7
E12000004,East Midlands,region,2020-09-08,1.7
E12000004,East Midlands,region,2020-09-07,1.6
E12000004,East Midlands,region,2020-09-06,1.5
E12000004,East Midlands,region,2020-09-05,1.4
E12000004,East Midlands,region,2020-09-04,1.3
E12000004,East Midlands,region,2020-09-03,1.3
E12000004,East Midlands,region,2020-09-02,1.1
E12000004,East Midlands,region,2020-09-01,1.0
E12000004,East Midlands,region,2020-08-31,0.9
E12000004,East Midlands,region,2020-08-30,0.8
E12000004,East Midlands,region,2020-08-29,0.8
E12000004,East Midlands,region,2020-08-28,0.8
E12000004,East Midlands,region,2020-08-27,0.9
E12000004,East Midlands,region,2020-08-26,0.9
E12000004,East Midlands,region,2020-08-25,0.9
E12000004,East Midlands,region,2020-08-24,0.9
E12000004,East Midlands,region,2020-08-23,0.9
E12000004,East Midlands,region,2020-08-22,0.9
E12000004,East Midlands,region,2020-08-21,0.9
E12000004,East Midlands,region,2020-08-20,0.9
E12000004,East Midlands,region,2020-08-19,1.0
E12000004,East Midlands,region,2020-08-18,1.0
E12000004,East Midlands,region,2020-08-17,1.1
E12000004,East Midlands,region,2020-08-16,1.2
E12000004,East Midlands,region,2020-08-15,1.3
E12000004,East Midlands,region,2020-08-14,1.3
E12000004,East Midlands,region,2020-08-13,1.4
E12000004,East Midlands,region,2020-08-12,1.4
E12000004,East Midlands,region,2020-08-11,1.4
E12000004,East Midlands,region,2020-08-10,1.3
E12000004,East Midlands,region,2020-08-09,1.1
E12000004,East Midlands,region,2020-08-08,1.1
E12000004,East Midlands,region,2020-08-07,1.1
E12000004,East Midlands,region,2020-08-06,1.1
E12000004,East Midlands,region,2020-08-05,1.1
E12000004,East Midlands,region,2020-08-04,1.2
E12000004,East Midlands,region,2020-08-03,1.2
E12000004,East Midlands,region,2020-08-02,1.2
E12000004,East Midlands,region,2020-08-01,1.2
E12000004,East Midlands,region,2020-07-31,1.2
E12000004,East Midlands,region,2020-07-30,1.2
E12000004,East Midlands,region,2020-07-29,1.2
E12000004,East Midlands,region,2020-07-28,1.2
E12000004,East Midlands,region,2020-07-27,1.3
E12000004,East Midlands,region,2020-07-26,1.3
E12000004,East Midlands,region,2020-07-25,1.3
E12000004,East Midlands,region,2020-07-24,1.4
E12000004,East Midlands,region,2020-07-23,1.4
E12000004,East Midlands,region,2020-07-22,1.3
E12000004,East Midlands,region,2020-07-21,1.3
E12000004,East Midlands,region,2020-07-20,1.2
E12000004,East Midlands,region,2020-07-19,1.2
E12000004,East Midlands,region,2020-07-18,1.2
E12000004,East Midlands,region,2020-07-17,1.3
E12000004,East Midlands,region,2020-07-16,1.3
E12000004,East Midlands,region,2020-07-15,1.4
E12000004,East Midlands,region,2020-07-14,1.5
E12000004,East Midlands,region,2020-07-13,1.6
E12000004,East Midlands,region,2020-07-12,1.7
E12000004,East Midlands,region,2020-07-11,1.8
E12000004,East Midlands,region,2020-07-10,1.9
E12000004,East Midlands,region,2020-07-09,1.9
E12000004,East Midlands,region,2020-07-08,2.0
E12000004,East Midlands,region,2020-07-07,2.1
E12000004,East Midlands,region,2020-07-06,2.3
E12000004,East Midlands,region,2020-07-05,2.3
E12000004,East Midlands,region,2020-07-04,2.3
E12000004,East Midlands,region,2020-07-03,2.3
E12000004,East Midlands,region,2020-07-02,2.5
E12000004,East Midlands,region,2020-07-01,2.7
E12000004,East Midlands,region,2020-06-30,3.0
E12000004,East Midlands,region,2020-06-29,3.3
E12000004,East Midlands,region,2020-06-28,3.6
E12000004,East Midlands,region,2020-06-27,3.8
E12000004,East Midlands,region,2020-06-26,3.9
E12000004,East Midlands,region,2020-06-25,3.9
E12000004,East Midlands,region,2020-06-24,4.1
E12000004,East Midlands,region,2020-06-23,4.0
E12000004,East Midlands,region,2020-06-22,4.0
E12000004,East Midlands,region,2020-06-21,4.0
E12000004,East Midlands,region,2020-06-20,4.0
E12000004,East Midlands,region,2020-06-19,4.1
E12000004,East Midlands,region,2020-06-18,4.1
E12000004,East Midlands,region,2020-06-17,4.0
E12000004,East Midlands,region,2020-06-16,3.9
E12000004,East Midlands,region,2020-06-15,3.9
E12000004,East Midlands,region,2020-06-14,3.8
E12000004,East Midlands,region,2020-06-13,3.7
E12000004,East Midlands,region,2020-06-12,3.6
E12000004,East Midlands,region,2020-06-11,3.4
E12000004,East Midlands,region,2020-06-10,3.4
E12000004,East Midlands,region,2020-06-09,3.4
E12000004,East Midlands,region,2020-06-08,3.6
E12000004,East Midlands,region,2020-06-07,3.8
E12000004,East Midlands,region,2020-06-06,3.8
E12000004,East Midlands,region,2020-06-05,3.9
E12000004,East Midlands,region,2020-06-04,3.9
E12000004,East Midlands,region,2020-06-03,4.1
E12000004,East Midlands,region,2020-06-02,4.1
E12000004,East Midlands,region,2020-06-01,4.2
E12000004,East Midlands,region,2020-05-31,4.3
E12000004,East Midlands,region,2020-05-30,4.3
E12000004,East Midlands,region,2020-05-29,4.5
E12000004,East Midlands,region,2020-05-28,4.7
E12000004,East Midlands,region,2020-05-27,5.1
E12000004,East Midlands,region,2020-05-26,5.4
E12000004,East Midlands,region,2020-05-25,5.5
E12000004,East Midlands,region,2020-05-24,5.4
E12000004,East Midlands,region,2020-05-23,5.6
E12000004,East Midlands,region,2020-05-22,5.6
E12000004,East Midlands,region,2020-05-21,5.6
E12000004,East Midlands,region,2020-05-20,5.5
E12000004,East Midlands,region,2020-05-19,5.5
E12000004,East Midlands,region,2020-05-18,5.6
E12000004,East Midlands,region,2020-05-17,5.7
E12000004,East Midlands,region,2020-05-16,5.8
E12000004,East Midlands,region,2020-05-15,6.0
E12000004,East Midlands,region,2020-05-14,6.3
E12000004,East Midlands,region,2020-05-13,6.7
E12000004,East Midlands,region,2020-05-12,7.0
E12000004,East Midlands,region,2020-05-11,7.1
E12000004,East Midlands,region,2020-05-10,7.2
E12000004,East Midlands,region,2020-05-09,7.0
E12000004,East Midlands,region,2020-05-08,7.0
E12000004,East Midlands,region,2020-05-07,6.8
E12000004,East Midlands,region,2020-05-06,6.6
E12000004,East Midlands,region,2020-05-05,6.8
E12000004,East Midlands,region,2020-05-04,7.2
E12000004,East Midlands,region,2020-05-03,7.8
E12000004,East Midlands,region,2020-05-02,8.2
E12000004,East Midlands,region,2020-05-01,8.8
E12000004,East Midlands,region,2020-04-30,10.3
E12000004,East Midlands,region,2020-04-29,12.7
E12000004,East Midlands,region,2020-04-28,15.4
E12000004,East Midlands,region,2020-04-27,17.0
E12000004,East Midlands,region,2020-04-26,19.1
E12000004,East Midlands,region,2020-04-25,20.7
E12000004,East Midlands,region,2020-04-24,21.4
E12000004,East Midlands,region,2020-04-23,22.5
E12000004,East Midlands,region,2020-04-22,23.8
E12000004,East Midlands,region,2020-04-21,24.9
E12000004,East Midlands,region,2020-04-20,25.9
E12000004,East Midlands,region,2020-04-19,26.2
E12000004,East Midlands,region,2020-04-18,26.2
E12000004,East Midlands,region,2020-04-17,27.2
E12000004,East Midlands,region,2020-04-16,27.6
E12000004,East Midlands,region,2020-04-15,28.2
E12000004,East Midlands,region,2020-04-14,29.0
E12000004,East Midlands,region,2020-04-13,29.8
E12000004,East Midlands,region,2020-04-12,31.1
E12000004,East Midlands,region,2020-04-11,31.9
E12000004,East Midlands,region,2020-04-10,32.4
E12000004,East Midlands,region,2020-04-09,33.2
E12000004,East Midlands,region,2020-04-08,33.9
E12000004,East Midlands,region,2020-04-07,34.8
E12000004,East Midlands,region,2020-04-06,35.0
E12000004,East Midlands,region,2020-04-05,34.2
E12000004,East Midlands,region,2020-04-04,34.2
E12000004,East Midlands,region,2020-04-03,33.2
E12000004,East Midlands,region,2020-04-02,31.4
E12000004,East Midlands,region,2020-04-01,30.1
E12000004,East Midlands,region,2020-03-31,28.8
E12000004,East Midlands,region,2020-03-30,27.0
E12000004,East Midlands,region,2020-03-29,25.3
E12000004,East Midlands,region,2020-03-28,24.0
E12000004,East Midlands,region,2020-03-27,21.9
E12000004,East Midlands,region,2020-03-26,20.6
E12000004,East Midlands,region,2020-03-25,18.7
E12000004,East Midlands,region,2020-03-24,15.9
E12000004,East Midlands,region,2020-03-23,14.1
E12000004,East Midlands,region,2020-03-22,12.3
E12000004,East Midlands,region,2020-03-21,11.7
E12000004,East Midlands,region,2020-03-20,10.6
E12000004,East Midlands,region,2020-03-19,9.6
E12000004,East Midlands,region,2020-03-18,9.1
E12000004,East Midlands,region,2020-03-17,8.5
E12000004,East Midlands,region,2020-03-16,7.9
E12000004,East Midlands,region,2020-03-15,8.4
E12000004,East Midlands,region,2020-03-14,8.1
E12000004,East Midlands,region,2020-03-13,9.1
E12000004,East Midlands,region,2020-03-12,9.0
E12000004,East Midlands,region,2020-03-11,8.1
E12000004,East Midlands,region,2020-03-10,7.9
E12000004,East Midlands,region,2020-03-09,8.5
E12000004,East Midlands,region,2020-03-08,6.9
E12000004,East Midlands,region,2020-03-07,6.9
E12000004,East Midlands,region,2020-03-06,5.7
E12000004,East Midlands,region,2020-03-05,4.1
E12000004,East Midlands,region,2020-03-04,3.6
E12000004,East Midlands,region,2020-03-03,3.6
E12000004,East Midlands,region,2020-03-02,1.1
E12000004,East Midlands,region,2020-03-01,0.7
E12000004,East Midlands,region,2020-02-29,0.7
E12000004,East Midlands,region,2020-02-28,1.0
E12000004,East Midlands,region,2020-02-27,2.5
E12000004,East Midlands,region,2020-02-26,3.3
E12000004,East Midlands,region,2020-02-25,3.9
E12000004,East Midlands,region,2020-02-24,1.9
E12000004,East Midlands,region,2020-02-23,2.0
E12000004,East Midlands,region,2020-02-22,2.0
E12000004,East Midlands,region,2020-02-21,1.9
E12000005,West Midlands,region,2023-12-04,9.7
E12000005,West Midlands,region,2023-12-03,9.6
E12000005,West Midlands,region,2023-12-02,9.1
E12000005,West Midlands,region,2023-12-01,9.3
E12000005,West Midlands,region,2023-11-30,9.3
E12000005,West Midlands,region,2023-11-29,8.7
E12000005,West Midlands,region,2023-11-28,7.8
E12000005,West Midlands,region,2023-11-27,8.1
E12000005,West Midlands,region,2023-11-26,8.3
E12000005,West Midlands,region,2023-11-25,9.0
E12000005,West Midlands,region,2023-11-24,8.8
E12000005,West Midlands,region,2023-11-23,8.9
E12000005,West Midlands,region,2023-11-22,9.6
E12000005,West Midlands,region,2023-11-21,9.5
E12000005,West Midlands,region,2023-11-20,9.4
E12000005,West Midlands,region,2023-11-19,10.0
E12000005,West Midlands,region,2023-11-18,9.4
E12000005,West Midlands,region,2023-11-17,9.5
E12000005,West Midlands,region,2023-11-16,9.8
E12000005,West Midlands,region,2023-11-15,9.5
E12000005,West Midlands,region,2023-11-14,9.6
E12000005,West Midlands,region,2023-11-13,9.2
E12000005,West Midlands,region,2023-11-12,8.9
E12000005,West Midlands,region,2023-11-11,8.9
E12000005,West Midlands,region,2023-11-10,8.8
E12000005,West Midlands,region,2023-11-09,8.7
E12000005,West Midlands,region,2023-11-08,8.7
E12000005,West Midlands,region,2023-11-07,9.1
E12000005,West Midlands,region,2023-11-06,9.7
E12000005,West Midlands,region,2023-11-05,10.0
E12000005,West Midlands,region,2023-11-04,10.2
E12000005,West Midlands,region,2023-11-03,10.1
E12000005,West Midlands,region,2023-11-02,11.1
E12000005,West Midlands,region,2023-11-01,11.3
E12000005,West Midlands,region,2023-10-31,11.6
E12000005,West Midlands,region,2023-10-30,12.5
E12000005,West Midlands,region,2023-10-29,13.1
E12000005,West Midlands,region,2023-10-28,13.1
E12000005,West Midlands,region,2023-10-27,13.8
E12000005,West Midlands,region,2023-10-26,14.2
E12000005,West Midlands,region,2023-10-25,14.6
E12000005,West Midlands,region,2023-10-24,14.8
E12000005,West Midlands,region,2023-10-23,14.5
E12000005,West Midlands,region,2023-10-22,13.8
E12000005,West Midlands,region,2023-10-21,13.8
E12000005,West Midlands,region,2023-10-20,14.1
E12000005,West Midlands,region,2023-10-19,13.8
E12000005,West Midlands,region,2023-10-18,14.5
E12000005,West Midlands,region,2023-10-17,14.3
E12000005,West Midlands,region,2023-10-16,14.7
E12000005,West Midlands,region,2023-10-15,15.2
E12000005,West Midlands,region,2023-10-14,15.1
E12000005,West Midlands,region,2023-10-13,15.0
E12000005,West Midlands,region,2023-10-12,16.0
E12000005,West Midlands,region,2023-10-11,16.2
E12000005,West Midlands,region,2023-10-10,17.2
E12000005,West Midlands,region,2023-10-09,18.1
E12000005,West Midlands,region,2023-10-08,18.7
E12000005,West Midlands,region,2023-10-07,19.1
E12000005,West Midlands,region,2023-10-06,19.7
E12000005,West Midlands,region,2023-10-05,20.1
E12000005,West Midlands,region,2023-10-04,20.0
E12000005,West Midlands,region,2023-10-03,19.7
E12000005,West Midlands,region,2023-10-02,19.0
E12000005,West Midlands,region,2023-10-01,18.7
E12000005,West Midlands,region,2023-09-30,18.4
E12000005,West Midlands,region,2023-09-29,18.5
E12000005,West Midlands,region,2023-09-28,17.6
E12000005,West Midlands,region,2023-09-27,17.6
E12000005,West Midlands,region,2023-09-26,16.7
E12000005,West Midlands,region,2023-09-25,16.2
E12000005,West Midlands,region,2023-09-24,16.1
E12000005,West Midlands,region,2023-09-23,15.7
E12000005,West Midlands,region,2023-09-22,15.6
E12000005,West Midlands,region,2023-09-21,15.7
E12000005,West Midlands,region,2023-09-20,15.4
E12000005,West Midlands,region,2023-09-19,16.1
E12000005,West Midlands,region,2023-09-18,15.9
E12000005,West Midlands,region,2023-09-17,15.8
E12000005,West Midlands,region,2023-09-16,15.9
E12000005,West Midlands,region,2023-09-15,16.4
E12000005,West Midlands,region,2023-09-14,16.7
E12000005,West Midlands,region,2023-09-13,17.2
E12000005,West Midlands,region,2023-09-12,16.9
E12000005,West Midlands,region,2023-09-11,17.3
E12000005,West Midlands,region,2023-09-10,17.7
E12000005,West Midlands,region,2023-09-09,17.6
E12000005,West Midlands,region,2023-09-08,17.5
E12000005,West Midlands,region,2023-09-07,17.6
E12000005,West Midlands,region,2023-09-06,18.0
E12000005,West Midlands,region,2023-09-05,19.0
E12000005,West Midlands,region,2023-09-04,18.5
E12000005,West Midlands,region,2023-09-03,17.8
E12000005,West Midlands,region,2023-09-02,16.9
E12000005,West Midlands,region,2023-09-01,16.5
E12000005,West Midlands,region,2023-08-31,15.7
E12000005,West Midlands,region,2023-08-30,15.1
E12000005,West Midlands,region,2023-08-29,14.0
E12000005,West Midlands,region,2023-08-28,13.9
E12000005,West Midlands,region,2023-08-27,13.1
E12000005,West Midlands,region,2023-08-26,13.2
E12000005,West Midlands,region,2023-08-25,13.6
E12000005,West Midlands,region,2023-08-24,13.8
E12000005,West Midlands,region,2023-08-23,13.4
E12000005,West Midlands,region,2023-08-22,13.5
E12000005,West Midlands,region,2023-08-21,13.7
E12000005,West Midlands,region,2023-08-20,13.5
E12000005,West Midlands,region,2023-08-19,13.3
E12000005,West Midlands,region,2023-08-18,13.0
E12000005,West Midlands,region,2023-08-17,12.9
E12000005,West Midlands,region,2023-08-16,12.1
E12000005,West Midlands,region,2023-08-15,12.3
E12000005,West Midlands,region,2023-08-14,11.8
E12000005,West Midlands,region,2023-08-13,12.5
E12000005,West Midlands,region,2023-08-12,12.3
E12000005,West Midlands,region,2023-08-11,11.9
E12000005,West Midlands,region,2023-08-10,11.5
E12000005,West Midlands,region,2023-08-09,11.9
E12000005,West Midlands,region,2023-08-08,12.2
E12000005,West Midlands,region,2023-08-07,12.6
E12000005,West Midlands,region,2023-08-06,12.6
E12000005,West Midlands,region,2023-08-05,12.7
E12000005,West Midlands,region,2023-08-04,12.5
E12000005,West Midlands,region,2023-08-03,12.7
E12000005,West Midlands,region,2023-08-02,12.0
E12000005,West Midlands,region,2023-08-01,11.3
E12000005,West Midlands,region,2023-07-31,10.0
E12000005,West Midlands,region,2023-07-30,9.7
E12000005,West Midlands,region,2023-07-29,9.1
E12000005,West Midlands,region,2023-07-28,9.0
E12000005,West Midlands,region,2023-07-27,8.4
E12000005,West Midlands,region,2023-07-26,7.9
E12000005,West Midlands,region,2023-07-25,7.9
E12000005,West Midlands,region,2023-07-24,8.3
E12000005,West Midlands,region,2023-07-23,7.4
E12000005,West Midlands,region,2023-07-22,7.4
E12000005,West Midlands,region,2023-07-21,7.2
E12000005,West Midlands,region,2023-07-20,6.9
E12000005,West Midlands,region,2023-07-19,7.0
E12000005,West Midlands,region,2023-07-18,6.9
E12000005,West Midlands,region,2023-07-17,7.0
E12000005,West Midlands,region,2023-07-16,7.2
E12000005,West Midlands,region,2023-07-15,6.9
E12000005,West Midlands,region,2023-07-14,6.9
E12000005,West Midlands,region,2023-07-13,7.0
E12000005,West Midlands,region,2023-07-12,6.8
E12000005,West Midlands,region,2023-07-11,6.6
E12000005,West Midlands,region,2023-07-10,6.4
E12000005,West Midlands,region,2023-07-09,5.9
E12000005,West Midlands,region,2023-07-08,5.8
E12000005,West Midlands,region,2023-07-07,5.4
E12000005,West Midlands,region,2023-07-06,5.2
E12000005,West Midlands,region,2023-07-05,4.9
E12000005,West Midlands,region,2023-07-04,4.7
E12000005,West Midlands,region,2023-07-03,4.0
E12000005,West Midlands,region,2023-07-02,4.0
E12000005,West Midlands,region,2023-07-01,3.8
E12000005,West Midlands,region,2023-06-30,3.8
E12000005,West Midlands,region,2023-06-29,3.5
E12000005,West Midlands,region,2023-06-28,3.7
E12000005,West Midlands,region,2023-06-27,3.6
E12000005,West Midlands,region,2023-06-26,4.0
E12000005,West Midlands,region,2023-06-25,3.7
E12000005,West Midlands,region,2023-06-24,3.8
E12000005,West Midlands,region,2023-06-23,3.5
E12000005,West Midlands,region,2023-06-22,3.7
E12000005,West Midlands,region,2023-06-21,3.6
E12000005,West Midlands,region,2023-06-20,3.8
E12000005,West Midlands,region,2023-06-19,4.0
E12000005,West Midlands,region,2023-06-18,4.8
E12000005,West Midlands,region,2023-06-17,5.0
E12000005,West Midlands,region,2023-06-16,5.3
E12000005,West Midlands,region,2023-06-15,5.5
E12000005,West Midlands,region,2023-06-14,5.5
E12000005,West Midlands,region,2023-06-13,5.7
E12000005,West Midlands,region,2023-06-12,5.7
E12000005,West Midlands,region,2023-06-11,5.5
E12000005,West Midlands,region,2023-06-10,5.9
E12000005,West Midlands,region,2023-06-09,5.7
E12000005,West Midlands,region,2023-06-08,5.8
E12000005,West Midlands,region,2023-06-07,6.4
E12000005,West Midlands,region,2023-06-06,6.8
E12000005,West Midlands,region,2023-06-05,6.9
E12000005,West Midlands,region,2023-06-04,7.0
E12000005,West Midlands,region,2023-06-03,6.8
E12000005,West Midlands,region,2023-06-02,6.9
E12000005,West Midlands,region,2023-06-01,6.7
E12000005,West Midlands,region,2023-05-31,6.6
E12000005,West Midlands,region,2023-05-30,6.4
E12000005,West Midlands,region,2023-05-29,6.8
E12000005,West Midlands,region,2023-05-28,7.3
E12000005,West Midlands,region,2023-05-27,7.1
E12000005,West Midlands,region,2023-05-26,7.2
E12000005,West Midlands,region,2023-05-25,7.4
E12000005,West Midlands,region,2023-05-24,7.8
E12000005,West Midlands,region,2023-05-23,8.2
E12000005,West Midlands,region,2023-05-22,8.4
E12000005,West Midlands,region,2023-05-21,8.0
E12000005,West Midlands,region,2023-05-20,8.7
E12000005,West Midlands,region,2023-05-19,9.0
E12000005,West Midlands,region,2023-05-18,9.3
E12000005,West Midlands,region,2023-05-17,9.1
E12000005,West Midlands,region,2023-05-16,9.1
E12000005,West Midlands,region,2023-05-15,9.4
E12000005,West Midlands,region,2023-05-14,9.6
E12000005,West Midlands,region,2023-05-13,9.9
E12000005,West Midlands,region,2023-05-12,10.3
E12000005,West Midlands,region,2023-05-11,10.3
E12000005,West Midlands,region,2023-05-10,10.4
E12000005,West Midlands,region,2023-05-09,10.9
E12000005,West Midlands,region,2023-05-08,11.5
E12000005,West Midlands,region,2023-05-07,11.6
E12000005,West Midlands,region,2023-05-06,11.2
E12000005,West Midlands,region,2023-05-05,11.0
E12000005,West Midlands,region,2023-05-04,11.1
E12000005,West Midlands,region,2023-05-03,11.3
E12000005,West Midlands,region,2023-05-02,11.2
E12000005,West Midlands,region,2023-05-01,11.1
E12000005,West Midlands,region,2023-04-30,10.9
E12000005,West Midlands,region,2023-04-29,10.8
E12000005,West Midlands,region,2023-04-28,10.7
E12000005,West Midlands,region,2023-04-27,10.2
E12000005,West Midlands,region,2023-04-26,10.7
E12000005,West Midlands,region,2023-04-25,11.5
E12000005,West Midlands,region,2023-04-24,11.0
E12000005,West Midlands,region,2023-04-23,12.1
E12000005,West Midlands,region,2023-04-22,12.1
E12000005,West Midlands,region,2023-04-21,12.1
E12000005,West Midlands,region,2023-04-20,12.5
E12000005,West Midlands,region,2023-04-19,12.4
E12000005,West Midlands,region,2023-04-18,12.6
E12000005,West Midlands,region,2023-04-17,13.3
E12000005,West Midlands,region,2023-04-16,12.6
E12000005,West Midlands,region,2023-04-15,12.7
E12000005,West Midlands,region,2023-04-14,12.8
E12000005,West Midlands,region,2023-04-13,12.8
E12000005,West Midlands,region,2023-04-12,12.8
E12000005,West Midlands,region,2023-04-11,12.7
E12000005,West Midlands,region,2023-04-10,12.5
