areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000004,East Midlands,region,2021-01-11,38
E12000004,East Midlands,region,2021-01-10,32
E12000004,East Midlands,region,2021-01-09,72
E12000004,East Midlands,region,2021-01-08,74
E12000004,East Midlands,region,2021-01-07,67
E12000004,East Midlands,region,2021-01-06,83
E12000004,East Midlands,region,2021-01-05,77
E12000004,East Midlands,region,2021-01-04,23
E12000004,East Midlands,region,2021-01-03,36
E12000004,East Midlands,region,2021-01-02,31
E12000004,East Midlands,region,2021-01-01,49
E12000004,East Midlands,region,2020-12-31,68
E12000004,East Midlands,region,2020-12-30,68
E12000004,East Midlands,region,2020-12-29,31
E12000004,East Midlands,region,2020-12-28,18
E12000004,East Midlands,region,2020-12-27,26
E12000004,East Midlands,region,2020-12-26,14
E12000004,East Midlands,region,2020-12-25,43
E12000004,East Midlands,region,2020-12-24,47
E12000004,East Midlands,region,2020-12-23,79
E12000004,East Midlands,region,2020-12-22,72
E12000004,East Midlands,region,2020-12-21,17
E12000004,East Midlands,region,2020-12-20,26
E12000004,East Midlands,region,2020-12-19,56
E12000004,East Midlands,region,2020-12-18,38
E12000004,East Midlands,region,2020-12-17,46
E12000004,East Midlands,region,2020-12-16,78
E12000004,East Midlands,region,2020-12-15,57
E12000004,East Midlands,region,2020-12-14,30
E12000004,East Midlands,region,2020-12-13,20
E12000004,East Midlands,region,2020-12-12,65
E12000004,East Midlands,region,2020-12-11,38
E12000004,East Midlands,region,2020-12-10,39
E12000004,East Midlands,region,2020-12-09,56
E12000004,East Midlands,region,2020-12-08,64
E12000004,East Midlands,region,2020-12-07,24
E12000004,East Midlands,region,2020-12-06,23
E12000004,East Midlands,region,2020-12-05,55
E12000004,East Midlands,region,2020-12-04,49
E12000004,East Midlands,region,2020-12-03,55
E12000004,East Midlands,region,2020-12-02,80
E12000004,East Midlands,region,2020-12-01,50
E12000004,East Midlands,region,2020-11-30,16
E12000004,East Midlands,region,2020-11-29,31
E12000004,East Midlands,region,2020-11-28,59
E12000004,East Midlands,region,2020-11-27,47
E12000004,East Midlands,region,2020-11-26,54
E12000004,East Midlands,region,2020-11-25,70
E12000004,East Midlands,region,2020-11-24,67
E12000004,East Midlands,region,2020-11-23,20
E12000004,East Midlands,region,2020-11-22,42
E12000004,East Midlands,region,2020-11-21,29
E12000004,East Midlands,region,2020-11-20,44
E12000004,East Midlands,region,2020-11-19,58
E12000004,East Midlands,region,2020-11-18,40
E12000004,East Midlands,region,2020-11-17,72
E12000004,East Midlands,region,2020-11-16,20
E12000004,East Midlands,region,2020-11-15,22
E12000004,East Midlands,region,2020-11-14,49
E12000004,East Midlands,region,2020-11-13,28
E12000004,East Midlands,region,2020-11-12,45
E12000004,East Midlands,region,2020-11-11,61
E12000004,East Midlands,region,2020-11-10,55
E12000004,East Midlands,region,2020-11-09,18
E12000004,East Midlands,region,2020-11-08,13
E12000004,East Midlands,region,2020-11-07,36
E12000004,East Midlands,region,2020-11-06,42
E12000004,East Midlands,region,2020-11-05,26
E12000004,East Midlands,region,2020-11-04,32
E12000004,East Midlands,region,2020-11-03,44
E12000004,East Midlands,region,2020-11-02,15
E12000004,East Midlands,region,2020-11-01,13
E12000004,East Midlands,region,2020-10-31,23
E12000004,East Midlands,region,2020-10-30,24
E12000004,East Midlands,region,2020-10-29,25
E12000004,East Midlands,region,2020-10-28,24
E12000004,East Midlands,region,2020-10-27,35
E12000004,East Midlands,region,2020-10-26,9
E12000004,East Midlands,region,2020-10-25,22
E12000004,East Midlands,region,2020-10-24,8
E12000004,East Midlands,region,2020-10-23,20
E12000004,East Midlands,region,2020-10-22,14
E12000004,East Midlands,region,2020-10-21,11
E12000004,East Midlands,region,2020-10-20,11
E12000004,East Midlands,region,2020-10-19,12
E12000004,East Midlands,region,2020-10-18,6
E12000004,East Midlands,region,2020-10-17,8
E12000004,East Midlands,region,2020-10-16,15
E12000004,East Midlands,region,2020-10-15,11
E12000004,East Midlands,region,2020-10-14,10
E12000004,East Midlands,region,2020-10-13,5
E12000004,East Midlands,region,2020-10-12,0
E12000004,East Midlands,region,2020-10-11,2
E12000004,East Midlands,region,2020-10-10,3
E12000004,East Midlands,region,2020-10-09,5
E12000004,East Midlands,region,2020-10-08,7
E12000004,East Midlands,region,2020-10-07,2
E12000004,East Midlands,region,2020-10-06,4
E12000004,East Midlands,region,2020-10-05,1
E12000004,East Midlands,region,2020-10-04,3
E12000004,East Midlands,region,2020-10-03,0
E12000004,East Midlands,region,2020-10-02,2
E12000004,East Midlands,region,2020-10-01,1
E12000004,East Midlands,region,2020-09-30,4
E12000004,East Midlands,region,2020-09-29,3
E12000004,East Midlands,region,2020-09-28,0
E12000004,East Midlands,region,2020-09-27,1
E12000004,East Midlands,region,2020-09-26,4
E12000004,East Midlands,region,2020-09-25,2
E12000004,East Midlands,region,2020-09-24,2
E12000004,East Midlands,region,2020-09-23,6
E12000004,East Midlands,region,2020-09-22,0
E12000004,East Midlands,region,2020-09-21,0
E12000004,East Midlands,region,2020-09-20,1
E12000004,East Midlands,region,2020-09-19,0
E12000004,East Midlands,region,2020-09-18,1
E12000004,East Midlands,region,2020-09-17,1
E12000004,East Midlands,region,2020-09-16,1
E12000004,East Midlands,region,2020-09-15,1
E12000004,East Midlands,region,2020-09-14,1
E12000004,East Midlands,region,2020-09-13,2
E12000004,East Midlands,region,2020-09-12,1
E12000004,East Midlands,region,2020-09-11,0
E12000004,East Midlands,region,2020-09-10,1
E12000004,East Midlands,region,2020-09-09,1
E12000004,East Midlands,region,2020-09-08,2
E12000004,East Midlands,region,2020-09-07,0
E12000004,East Midlands,region,2020-09-06,0
E12000004,East Midlands,region,2020-09-05,1
E12000004,East Midlands,region,2020-09-04,2
E12000004,East Midlands,region,2020-09-03,1
E12000004,East Midlands,region,2020-09-02,0
E12000004,East Midlands,region,2020-09-01,0
E12000004,East Midlands,region,2020-08-31,0
E12000004,East Midlands,region,2020-08-30,2
E12000004,East Midlands,region,2020-08-29,0
E12000004,East Midlands,region,2020-08-28,1
E12000004,East Midlands,region,2020-08-27,0
E12000004,East Midlands,region,2020-08-26,1
E12000004,East Midlands,region,2020-08-25,1
E12000005,West Midlands,region,2023-07-06,12
E12000005,West Midlands,region,2023-07-05,0
E12000005,West Midlands,region,2023-07-04,0
E12000005,West Midlands,region,2023-07-03,0
E12000005,West Midlands,region,2023-07-02,0
E12000005,West Midlands,region,2023-07-01,0
E12000005,West Midlands,region,2023-06-30,0
E12000005,West Midlands,region,2023-06-29,17
E12000005,West Midlands,region,2023-06-28,0
E12000005,West Midlands,region,2023-06-27,0
E12000005,West Midlands,region,2023-06-26,0
E12000005,West Midlands,region,2023-06-25,0
E12000005,West Midlands,region,2023-06-24,0
E12000005,West Midlands,region,2023-06-23,0
E12000005,West Midlands,region,2023-06-22,15
E12000005,West Midlands,region,2023-06-21,0
E12000005,West Midlands,region,2023-06-20,0
E12000005,West Midlands,region,2023-06-19,0
E12000005,West Midlands,region,2023-06-18,0
E12000005,West Midlands,region,2023-06-17,0
E12000005,West Midlands,region,2023-06-16,0
E12000005,West Midlands,region,2023-06-15,22
E12000005,West Midlands,region,2023-06-14,0
E12000005,West Midlands,region,2023-06-13,0
E12000005,West Midlands,region,2023-06-12,0
E12000005,West Midlands,region,2023-06-11,0
E12000005,West Midlands,region,2023-06-10,0
E12000005,West Midlands,region,2023-06-09,0
E12000005,West Midlands,region,2023-06-08,29
E12000005,West Midlands,region,2023-06-07,0
E12000005,West Midlands,region,2023-06-06,0
E12000005,West Midlands,region,2023-06-05,0
E12000005,West Midlands,region,2023-06-04,0
E12000005,West Midlands,region,2023-06-03,0
E12000005,West Midlands,region,2023-06-02,0
E12000005,West Midlands,region,2023-06-01,39
E12000005,West Midlands,region,2023-05-31,0
E12000005,West Midlands,region,2023-05-30,0
E12000005,West Midlands,region,2023-05-29,0
E12000005,West Midlands,region,2023-05-28,0
E12000005,West Midlands,region,2023-05-27,0
E12000005,West Midlands,region,2023-05-26,0
E12000005,West Midlands,region,2023-05-25,42
E12000005,West Midlands,region,2023-05-24,0
E12000005,West Midlands,region,2023-05-23,0
E12000005,West Midlands,region,2023-05-22,0
E12000005,West Midlands,region,2023-05-21,0
E12000005,West Midlands,region,2023-05-20,0
E12000005,West Midlands,region,2023-05-19,0
E12000005,West Midlands,region,2023-05-18,45
E12000005,West Midlands,region,2023-05-17,0
E12000005,West Midlands,region,2023-05-16,0
E12000005,West Midlands,region,2023-05-15,0
E12000005,West Midlands,region,2023-05-14,0
E12000005,West Midlands,region,2023-05-13,0
E12000005,West Midlands,region,2023-05-12,0
E12000005,West Midlands,region,2023-05-11,55
E12000005,West Midlands,region,2023-05-10,0
E12000005,West Midlands,region,2023-05-09,0
E12000005,West Midlands,region,2023-05-08,0
E12000005,West Midlands,region,2023-05-07,0
E12000005,West Midlands,region,2023-05-06,0
E12000005,West Midlands,region,2023-05-05,0
E12000005,West Midlands,region,2023-05-04,70
E12000005,West Midlands,region,2023-05-03,0
E12000005,West Midlands,region,2023-05-02,0
E12000005,West Midlands,region,2023-05-01,0
E12000005,West Midlands,region,2023-04-30,0
E12000005,West Midlands,region,2023-04-29,0
E12000005,West Midlands,region,2023-04-28,0
E12000005,West Midlands,region,2023-04-27,67
E12000005,West Midlands,region,2023-04-26,0
E12000005,West Midlands,region,2023-04-25,0
E12000005,West Midlands,region,2023-04-24,0
E12000005,West Midlands,region,2023-04-23,0
E12000005,West Midlands,region,2023-04-22,0
E12000005,West Midlands,region,2023-04-21,0
E12000005,West Midlands,region,2023-04-20,153
E12000005,West Midlands,region,2023-04-19,0
E12000005,West Midlands,region,2023-04-18,0
E12000005,West Midlands,region,2023-04-17,0
E12000005,West Midlands,region,2023-04-16,0
E12000005,West Midlands,region,2023-04-15,0
E12000005,West Midlands,region,2023-04-14,0
E12000005,West Midlands,region,2023-04-13,72
E12000005,West Midlands,region,2023-04-12,0
E12000005,West Midlands,region,2023-04-11,0
E12000005,West Midlands,region,2023-04-10,0
E12000005,West Midlands,region,2023-04-09,0
E12000005,West Midlands,region,2023-04-08,0
E12000005,West Midlands,region,2023-04-07,0
E12000005,West Midlands,region,2023-04-06,82
E12000005,West Midlands,region,2023-04-05,0
E12000005,West Midlands,region,2023-04-04,0
E12000005,West Midlands,region,2023-04-03,0
E12000005,West Midlands,region,2023-04-02,0
E12000005,West Midlands,region,2023-04-01,0
E12000005,West Midlands,region,2023-03-31,0
E12000005,West Midlands,region,2023-03-30,90
E12000005,West Midlands,region,2023-03-29,0
E12000005,West Midlands,region,2023-03-28,0
E12000005,West Midlands,region,2023-03-27,0
E12000005,West Midlands,region,2023-03-26,0
E12000005,West Midlands,region,2023-03-25,0
E12000005,West Midlands,region,2023-03-24,0
E12000005,West Midlands,region,2023-03-23,96
E12000005,West Midlands,region,2023-03-22,0
E12000005,West Midlands,region,2023-03-21,0
E12000005,West Midlands,region,2023-03-20,0
E12000005,West Midlands,region,2023-03-19,0
E12000005,West Midlands,region,2023-03-18,0
E12000005,West Midlands,region,2023-03-17,0
E12000005,West Midlands,region,2023-03-16,89
E12000005,West Midlands,region,2023-03-15,0
E12000005,West Midlands,region,2023-03-14,0
E12000005,West Midlands,region,2023-03-13,0
E12000005,West Midlands,region,2023-03-12,0
E12000005,West Midlands,region,2023-03-11,0
E12000005,West Midlands,region,2023-03-10,0
E12000005,West Midlands,region,2023-03-09,81
E12000005,West Midlands,region,2023-03-08,0
E12000005,West Midlands,region,2023-03-07,0
E12000005,West Midlands,region,2023-03-06,0
E12000005,West Midlands,region,2023-03-05,0
E12000005,West Midlands,region,2023-03-04,0
E12000005,West Midlands,region,2023-03-03,0
E12000005,West Midlands,region,2023-03-02,80
E12000005,West Midlands,region,2023-03-01,0
E12000005,West Midlands,region,2023-02-28,0
E12000005,West Midlands,region,2023-02-27,0
E12000005,West Midlands,region,2023-02-26,0
E12000005,West Midlands,region,2023-02-25,0
E12000005,West Midlands,region,2023-02-24,0
E12000005,West Midlands,region,2023-02-23,82
E12000005,West Midlands,region,2023-02-22,0
E12000005,West Midlands,region,2023-02-21,0
E12000005,West Midlands,region,2023-02-20,0
E12000005,West Midlands,region,2023-02-19,0
E12000005,West Midlands,region,2023-02-18,0
E12000005,West Midlands,region,2023-02-17,0
E12000005,West Midlands,region,2023-02-16,96
E12000005,West Midlands,region,2023-02-15,0
E12000005,West Midlands,region,2023-02-14,0
E12000005,West Midlands,region,2023-02-13,0
E12000005,West Midlands,region,2023-02-12,0
E12000005,West Midlands,region,2023-02-11,0
E12000005,West Midlands,region,2023-02-10,0
E12000005,West Midlands,region,2023-02-09,67
E12000005,West Midlands,region,2023-02-08,0
E12000005,West Midlands,region,2023-02-07,0
E12000005,West Midlands,region,2023-02-06,0
E12000005,West Midlands,region,2023-02-05,0
E12000005,West Midlands,region,2023-02-04,0
E12000005,West Midlands,region,2023-02-03,0
E12000005,West Midlands,region,2023-02-02,90
E12000005,West Midlands,region,2023-02-01,0
E12000005,West Midlands,region,2023-01-31,0
E12000005,West Midlands,region,2023-01-30,0
E12000005,West Midlands,region,2023-01-29,0
E12000005,West Midlands,region,2023-01-28,0
E12000005,West Midlands,region,2023-01-27,0
E12000005,West Midlands,region,2023-01-26,115
E12000005,West Midlands,region,2023-01-25,0
E12000005,West Midlands,region,2023-01-24,0
E12000005,West Midlands,region,2023-01-23,0
E12000005,West Midlands,region,2023-01-22,0
E12000005,West Midlands,region,2023-01-21,0
E12000005,West Midlands,region,2023-01-20,0
E12000005,West Midlands,region,2023-01-19,125
E12000005,West Midlands,region,2023-01-18,0
E12000005,West Midlands,region,2023-01-17,0
E12000005,West Midlands,region,2023-01-16,0
E12000005,West Midlands,region,2023-01-15,0
E12000005,West Midlands,region,2023-01-14,0
E12000005,West Midlands,region,2023-01-13,0
E12000005,West Midlands,region,2023-01-12,145
E12000005,West Midlands,region,2023-01-11,0
E12000005,West Midlands,region,2023-01-10,0
E12000005,West Midlands,region,2023-01-09,0
E12000005,West Midlands,region,2023-01-08,0
E12000005,West Midlands,region,2023-01-07,0
E12000005,West Midlands,region,2023-01-06,0
E12000005,West Midlands,region,2023-01-05,218
E12000005,West Midlands,region,2023-01-04,0
E12000005,West Midlands,region,2023-01-03,0
E12000005,West Midlands,region,2023-01-02,0
E12000005,West Midlands,region,2023-01-01,0
E12000005,West Midlands,region,2022-12-31,0
E12000005,West Midlands,region,2022-12-30,0
E12000005,West Midlands,region,2022-12-29,0
E12000005,West Midlands,region,2022-12-28,0
E12000005,West Midlands,region,2022-12-27,0
E12000005,West Midlands,region,2022-12-26,0
E12000005,West Midlands,region,2022-12-25,0
E12000005,West Midlands,region,2022-12-24,0
E12000005,West Midlands,region,2022-12-23,0
E12000005,West Midlands,region,2022-12-22,61
E12000005,West Midlands,region,2022-12-21,0
E12000005,West Midlands,region,2022-12-20,0
E12000005,West Midlands,region,2022-12-19,0
E12000005,West Midlands,region,2022-12-18,0
E12000005,West Midlands,region,2022-12-17,0
E12000005,West Midlands,region,2022-12-16,0
E12000005,West Midlands,region,2022-12-15,54
E12000005,West Midlands,region,2022-12-14,0
E12000005,West Midlands,region,2022-12-13,0
E12000005,West Midlands,region,2022-12-12,0
E12000005,West Midlands,region,2022-12-11,0
E12000005,West Midlands,region,2022-12-10,0
E12000005,West Midlands,region,2022-12-09,0
E12000005,West Midlands,region,2022-12-08,67
E12000005,West Midlands,region,2022-12-07,0
E12000005,West Midlands,region,2022-12-06,0
E12000005,West Midlands,region,2022-12-05,0
E12000005,West Midlands,region,2022-12-04,0
E12000005,West Midlands,region,2022-12-03,0
E12000005,West Midlands,region,2022-12-02,0
E12000005,West Midlands,region,2022-12-01,41
E12000005,West Midlands,region,2022-11-30,0
E12000005,West Midlands,region,2022-11-29,0
E12000005,West Midlands,region,2022-11-28,0
E12000005,West Midlands,region,2022-11-27,0
E12000005,West Midlands,region,2022-11-26,0
E12000005,West Midlands,region,2022-11-25,0
E12000005,West Midlands,region,2022-11-24,64
E12000005,West Midlands,region,2022-11-23,0
E12000005,West Midlands,region,2022-11-22,0
E12000005,West Midlands,region,2022-11-21,0
E12000005,West Midlands,region,2022-11-20,0
E12000005,West Midlands,region,2022-11-19,0
E12000005,West Midlands,region,2022-11-18,0
E12000005,West Midlands,region,2022-11-17,59
E12000005,West Midlands,region,2022-11-16,0
E12000005,West Midlands,region,2022-11-15,0
E12000005,West Midlands,region,2022-11-14,0
E12000005,West Midlands,region,2022-11-13,0
E12000005,West Midlands,region,2022-11-12,0
E12000005,West Midlands,region,2022-11-11,0
E12000005,West Midlands,region,2022-11-10,80
E12000005,West Midlands,region,2022-11-09,0
E12000005,West Midlands,region,2022-11-08,0
E12000005,West Midlands,region,2022-11-07,0
E12000005,West Midlands,region,2022-11-06,0
E12000005,West Midlands,region,2022-11-05,0
E12000005,West Midlands,region,2022-11-04,0
E12000005,West Midlands,region,2022-11-03,102
E12000005,West Midlands,region,2022-11-02,0
E12000005,West Midlands,region,2022-11-01,0
E12000005,West Midlands,region,2022-10-31,0
E12000005,West Midlands,region,2022-10-30,0
E12000005,West Midlands,region,2022-10-29,0
E12000005,West Midlands,region,2022-10-28,0
E12000005,West Midlands,region,2022-10-27,99
E12000005,West Midlands,region,2022-10-26,0
E12000005,West Midlands,region,2022-10-25,0
E12000005,West Midlands,region,2022-10-24,0
E12000005,West Midlands,region,2022-10-23,0
E12000005,West Midlands,region,2022-10-22,0
E12000005,West Midlands,region,2022-10-21,0
E12000005,West Midlands,region,2022-10-20,114
E12000005,West Midlands,region,2022-10-19,0
E12000005,West Midlands,region,2022-10-18,0
E12000005,West Midlands,region,2022-10-17,0
E12000005,West Midlands,region,2022-10-16,0
E12000005,West Midlands,region,2022-10-15,0
E12000005,West Midlands,region,2022-10-14,0
E12000005,West Midlands,region,2022-10-13,78
E12000005,West Midlands,region,2022-10-12,0
E12000005,West Midlands,region,2022-10-11,0
E12000005,West Midlands,region,2022-10-10,0
E12000005,West Midlands,region,2022-10-09,0
E12000005,West Midlands,region,2022-10-08,0
E12000005,West Midlands,region,2022-10-07,0
E12000005,West Midlands,region,2022-10-06,70
E12000005,West Midlands,region,2022-10-05,0
E12000005,West Midlands,region,2022-10-04,0
E12000005,West Midlands,region,2022-10-03,0
E12000005,West Midlands,region,2022-10-02,0
E12000005,West Midlands,region,2022-10-01,0
E12000005,West Midlands,region,2022-09-30,0
E12000005,West Midlands,region,2022-09-29,54
E12000005,West Midlands,region,2022-09-28,0
E12000005,West Midlands,region,2022-09-27,0
E12000005,West Midlands,region,2022-09-26,0
E12000005,West Midlands,region,2022-09-25,0
E12000005,West Midlands,region,2022-09-24,0
E12000005,West Midlands,region,2022-09-23,0
E12000005,West Midlands,region,2022-09-22,50
E12000005,West Midlands,region,2022-09-21,0
E12000005,West Midlands,region,2022-09-20,0
E12000005,West Midlands,region,2022-09-19,0
E12000005,West Midlands,region,2022-09-18,0
E12000005,West Midlands,region,2022-09-17,0
E12000005,West Midlands,region,2022-09-16,0
E12000005,West Midlands,region,2022-09-15,52
E12000005,West Midlands,region,2022-09-14,0
E12000005,West Midlands,region,2022-09-13,0
E12000005,West Midlands,region,2022-09-12,0
E12000005,West Midlands,region,2022-09-11,0
E12000005,West Midlands,region,2022-09-10,0
E12000005,West Midlands,region,2022-09-09,0
E12000005,West Midlands,region,2022-09-08,96
E12000005,West Midlands,region,2022-09-07,0
E12000005,West Midlands,region,2022-09-06,0
E12000005,West Midlands,region,2022-09-05,0
E12000005,West Midlands,region,2022-09-04,0
E12000005,West Midlands,region,2022-09-03,0
E12000005,West Midlands,region,2022-09-02,0
E12000005,West Midlands,region,2022-09-01,0
E12000005,West Midlands,region,2022-08-31,60
E12000005,West Midlands,region,2022-08-30,0
E12000005,West Midlands,region,2022-08-29,0
E12000005,West Midlands,region,2022-08-28,0
E12000005,West Midlands,region,2022-08-27,0
E12000005,West Midlands,region,2022-08-26,0
E12000005,West Midlands,region,2022-08-25,0
E12000005,West Midlands,region,2022-08-24,98
E12000005,West Midlands,region,2022-08-23,0
E12000005,West Midlands,region,2022-08-22,0
E12000005,West Midlands,region,2022-08-21,0
E12000005,West Midlands,region,2022-08-20,0
E12000005,West Midlands,region,2022-08-19,0
E12000005,West Midlands,region,2022-08-18,0
E12000005,West Midlands,region,2022-08-17,122
E12000005,West Midlands,region,2022-08-16,0
E12000005,West Midlands,region,2022-08-15,0
E12000005,West Midlands,region,2022-08-14,0
E12000005,West Midlands,region,2022-08-13,0
E12000005,West Midlands,region,2022-08-12,0
E12000005,West Midlands,region,2022-08-11,0
E12000005,West Midlands,region,2022-08-10,121
E12000005,West Midlands,region,2022-08-09,0
E12000005,West Midlands,region,2022-08-08,0
E12000005,West Midlands,region,2022-08-07,0
E12000005,West Midlands,region,2022-08-06,0
E12000005,West Midlands,region,2022-08-05,0
E12000005,West Midlands,region,2022-08-04,0
E12000005,West Midlands,region,2022-08-03,135
E12000005,West Midlands,region,2022-08-02,0
E12000005,West Midlands,region,2022-08-01,0
E12000005,West Midlands,region,2022-07-31,0
E12000005,West Midlands,region,2022-07-30,0
E12000005,West Midlands,region,2022-07-29,0
E12000005,West Midlands,region,2022-07-28,0
E12000005,West Midlands,region,2022-07-27,151
E12000005,West Midlands,region,2022-07-26,0
E12000005,West Midlands,region,2022-07-25,0
E12000005,West Midlands,region,2022-07-24,0
E12000005,West Midlands,region,2022-07-23,0
E12000005,West Midlands,region,2022-07-22,0
E12000005,West Midlands,region,2022-07-21,0
E12000005,West Midlands,region,2022-07-20,142
E12000005,West Midlands,region,2022-07-19,0
E12000005,West Midlands,region,2022-07-18,0
E12000005,West Midlands,region,2022-07-17,0
E12000005,West Midlands,region,2022-07-16,0
E12000005,West Midlands,region,2022-07-15,0
E12000005,West Midlands,region,2022-07-14,0
E12000005,West Midlands,region,2022-07-13,109
E12000005,West Midlands,region,2022-07-12,0
E12000005,West Midlands,region,2022-07-11,0
E12000005,West Midlands,region,2022-07-10,0
E12000005,West Midlands,region,2022-07-09,0
E12000005,West Midlands,region,2022-07-08,0
E12000005,West Midlands,region,2022-07-07,0
E12000005,West Midlands,region,2022-07-06,26
E12000005,West Midlands,region,2022-07-05,0
E12000005,West Midlands,region,2022-07-04,0
E12000005,West Midlands,region,2022-07-03,0
E12000005,West Midlands,region,2022-07-02,0
E12000005,West Midlands,region,2022-07-01,15
E12000005,West Midlands,region,2022-06-30,7
E12000005,West Midlands,region,2022-06-29,16
E12000005,West Midlands,region,2022-06-28,5
E12000005,West Midlands,region,2022-06-27,8
E12000005,West Midlands,region,2022-06-26,0
E12000005,West Midlands,region,2022-06-25,0
E12000005,West Midlands,region,2022-06-24,16
E12000005,West Midlands,region,2022-06-23,6
E12000005,West Midlands,region,2022-06-22,3
E12000005,West Midlands,region,2022-06-21,7
E12000005,West Midlands,region,2022-06-20,14
E12000005,West Midlands,region,2022-06-19,0
E12000005,West Midlands,region,2022-06-18,0
E12000005,West Midlands,region,2022-06-17,5
E12000005,West Midlands,region,2022-06-16,4
E12000005,West Midlands,region,2022-06-15,4
E12000005,West Midlands,region,2022-06-14,5
E12000005,West Midlands,region,2022-06-13,8
E12000005,West Midlands,region,2022-06-12,0
E12000005,West Midlands,region,2022-06-11,0
E12000005,West Midlands,region,2022-06-10,3
E12000005,West Midlands,region,2022-06-09,6
E12000005,West Midlands,region,2022-06-08,6
E12000005,West Midlands,region,2022-06-07,17
E12000005,West Midlands,region,2022-06-06,2
E12000005,West Midlands,region,2022-06-05,0
E12000005,West Midlands,region,2022-06-04,0
E12000005,West Midlands,region,2022-06-03,0
E12000005,West Midlands,region,2022-06-02,0
E12000005,West Midlands,region,2022-06-01,17
E12000005,West Midlands,region,2022-05-31,9
E12000005,West Midlands,region,2022-05-30,11
E12000005,West Midlands,region,2022-05-29,0
E12000005,West Midlands,region,2022-05-28,0
E12000005,West Midlands,region,2022-05-27,6
E12000005,West Midlands,region,2022-05-26,4
E12000005,West Midlands,region,2022-05-25,12
E12000005,West Midlands,region,2022-05-24,18
E12000005,West Midlands,region,2022-05-23,7
E12000005,West Midlands,region,2022-05-22,0
E12000005,West Midlands,region,2022-05-21,0
E12000005,West Midlands,region,2022-05-20,10
E12000005,West Midlands,region,2022-05-19,10
E12000005,West Midlands,region,2022-05-18,21
E12000005,West Midlands,region,2022-05-17,20
E12000005,West Midlands,region,2022-05-16,22
E12000005,West Midlands,region,2022-05-15,0
E12000005,West Midlands,region,2022-05-14,0
E12000005,West Midlands,region,2022-05-13,18
E12000005,West Midlands,region,2022-05-12,15
E12000005,West Midlands,region,2022-05-11,24
E12000005,West Midlands,region,2022-05-10,24
E12000005,West Midlands,region,2022-05-09,14
E12000005,West Midlands,region,2022-05-08,0
E12000005,West Midlands,region,2022-05-07,0
E12000005,West Midlands,region,2022-05-06,25
E12000005,West Midlands,region,2022-05-05,51
E12000005,West Midlands,region,2022-05-04,32
E12000005,West Midlands,region,2022-05-03,39
E12000005,West Midlands,region,2022-05-02,0
E12000005,West Midlands,region,2022-05-01,0
E12000005,West Midlands,region,2022-04-30,0
E12000005,West Midlands,region,2022-04-29,22
E12000005,West Midlands,region,2022-04-28,23
E12000005,West Midlands,region,2022-04-27,43
E12000005,West Midlands,region,2022-04-26,44
E12000005,West Midlands,region,2022-04-25,35
E12000005,West Midlands,region,2022-04-24,0
E12000005,West Midlands,region,2022-04-23,0
E12000005,West Midlands,region,2022-04-22,25
E12000005,West Midlands,region,2022-04-21,68
E12000005,West Midlands,region,2022-04-20,53
E12000005,West Midlands,region,2022-04-19,42
E12000005,West Midlands,region,2022-04-18,0
E12000005,West Midlands,region,2022-04-17,0
E12000005,West Midlands,region,2022-04-16,0
E12000005,West Midlands,region,2022-04-15,0
E12000005,West Midlands,region,2022-04-14,50
E12000005,West Midlands,region,2022-04-13,52
E12000005,West Midlands,region,2022-04-12,31
E12000005,West Midlands,region,2022-04-11,33
E12000005,West Midlands,region,2022-04-10,0
E12000005,West Midlands,region,2022-04-09,0
E12000005,West Midlands,region,2022-04-08,34
E12000005,West Midlands,region,2022-04-07,19
E12000005,West Midlands,region,2022-04-06,246
E12000005,West Midlands,region,2022-04-05,43
E12000005,West Midlands,region,2022-04-04,8
E12000005,West Midlands,region,2022-04-03,0
E12000005,West Midlands,region,2022-04-02,0
E12000005,West Midlands,region,2022-04-01,12
E12000005,West Midlands,region,2022-03-31,18
E12000005,West Midlands,region,2022-03-30,16
E12000005,West Midlands,region,2022-03-29,33
E12000005,West Midlands,region,2022-03-28,20
E12000005,West Midlands,region,2022-03-27,0
E12000005,West Midlands,region,2022-03-26,0
E12000005,West Midlands,region,2022-03-25,10
E12000005,West Midlands,region,2022-03-24,5
E12000005,West Midlands,region,2022-03-23,21
E12000005,West Midlands,region,2022-03-22,26
E12000005,West Midlands,region,2022-03-21,9
E12000005,West Midlands,region,2022-03-20,0
E12000005,West Midlands,region,2022-03-19,0
E12000005,West Midlands,region,2022-03-18,17
E12000005,West Midlands,region,2022-03-17,11
E12000005,West Midlands,region,2022-03-16,18
E12000005,West Midlands,region,2022-03-15,22
E12000005,West Midlands,region,2022-03-14,15
E12000005,West Midlands,region,2022-03-13,0
E12000005,West Midlands,region,2022-03-12,0
E12000005,West Midlands,region,2022-03-11,9
E12000005,West Midlands,region,2022-03-10,8
E12000005,West Midlands,region,2022-03-09,11
E12000005,West Midlands,region,2022-03-08,28
E12000005,West Midlands,region,2022-03-07,9
E12000005,West Midlands,region,2022-03-06,0
E12000005,West Midlands,region,2022-03-05,0
E12000005,West Midlands,region,2022-03-04,7
E12000005,West Midlands,region,2022-03-03,23
E12000005,West Midlands,region,2022-03-02,5
E12000005,West Midlands,region,2022-03-01,22
E12000005,West Midlands,region,2022-02-28,16
